DefaultSC.TDBModJulian    DefaultSC.MoonMJ2000Eq.X   DefaultSC.MoonMJ2000Eq.Y   DefaultSC.MoonMJ2000Eq.Z   DefaultSC.MoonMJ2000Eq.VX   DefaultSC.MoonMJ2000Eq.VY   DefaultSC.MoonMJ2000Eq.VZ   
30059.52767575873         1088.623477664212          5716.213072863466          -7585.533456161909         0.4604924026336816          -0.07453739697777773        0.09903079876783866         
30059.52779149947         1093.228095449125          5715.466094768664          -7584.541017033567         0.4604311089696077          -0.07485822689407445        0.09945703337682722         
30059.52790724021         1097.832098935785          5714.715908227314          -7583.54431536459          0.4603695429590164          -0.07517908630411946        0.09988330692081385         
30059.52802298095         1102.435485400005          5713.962512943835          -7582.543350764783         0.46030770445828            -0.07549997533671332        0.1003096195700834          
30059.52813872169         1107.03825211617           5713.20590862137           -7581.538122842263         0.4602455933230948          -0.07582089412070003        0.1007359714949782          
30059.52825446244         1111.640396357205          5712.446094961779          -7580.5286312034           0.4601832094084807          -0.0761418427849673         0.1011623628658985          
30059.52837020317         1116.241915394588          5711.68307166564           -7579.514875452907         0.4601205525687805          -0.07646282145844667        0.101588793853302           
30059.52848594392         1120.842806498342          5710.916838432197          -7578.49685519372          0.4600576226576589          -0.07678383027011366        0.1020152646277049          
30059.52860168465         1125.443066937012          5710.147394959349          -7577.474570027145         0.4599944195281014          -0.07710486934898798        0.1024417753596819          
30059.5287174254          1130.042693977684          5709.374740943895          -7576.448019552772         0.4599309430324136          -0.07742593882413375        0.1028683262198661          
30059.52883316614         1134.641684885948          5708.598876081116          -7575.417203368415         0.45986719302222            -0.07774703882465964        0.1032949173789495          
30059.52894890688         1139.240036925916          5707.81980006519           -7574.382121070288         0.4598031693484639          -0.07806816947971904        0.1037215490076834          
30059.52906464762         1143.837747360205          5707.037512588897          -7573.342772252799         0.4597388718614056          -0.07838933091851023        0.1041482212768784          
30059.52918038836         1148.434813449931          5706.252013343794          -7572.2991565087           0.459674300410622           -0.07871052327027667        0.1045749343574046          
30059.5292961291          1153.031232454701          5705.463302020042          -7571.25127342905          0.4596094548450056          -0.07903174666430701        0.1050016884201919          
30059.52941186984         1157.627001632609          5704.671378306579          -7570.199122603139         0.4595443350127635          -0.07935300122993538        0.1054284836362306          
30059.52952761058         1162.222118240228          5703.876241891121          -7569.142703618563         0.4594789407614165          -0.07967428709654151        0.1058553201765707          
30059.52964335132         1166.816579532599          5703.077892459871          -7568.082016061264         0.4594132719377985          -0.079995604393551          0.1062821982123234          
30059.52975909206         1171.410382763232          5702.276329698041          -7567.017059515434         0.4593473283880549          -0.08031695325043535        0.1067091179146602          
30059.5298748328          1176.003525184089          5701.471553289273          -7565.947833563521         0.4592811099576424          -0.08063833379671233        0.1071360794548137          
30059.52999057354         1180.596004045598          5700.663562916045          -7564.874337786314         0.4592146164913274          -0.08095974616194597        0.107563083004078           
30059.53010631429         1185.187816596612          5699.852358259552          -7563.796571762854         0.459147847833186           -0.08128119047574686        0.1079901287338084          
30059.53022205503         1189.778960084433          5699.037938999594          -7562.714535070467         0.4590808038266014          -0.0816026668677723         0.108417216815422           
30059.53033779577         1194.369431754792          5698.220304814808          -7561.628227284789         0.4590134843142651          -0.08192417546772646        0.1088443474203978          
30059.53045353651         1198.95922885184           5697.39945538243           -7560.537647979741         0.4589458891381741          -0.08224571640536053        0.1092715207202771          
30059.53056927725         1203.548348618147          5696.575390378479          -7559.442796727497         0.4588780181396315          -0.08256728981047301        0.1096987368866636          
30059.53068501799         1208.136788294691          5695.748109477572          -7558.343673098541         0.4588098711592437          -0.08288889581290976        0.1101259960912235          
30059.53080075873         1212.724545120858          5694.917612353107          -7557.240276661643         0.458741448036921           -0.08321053454256427        0.1105532985056862          
30059.53091649947         1217.31161633442           5694.0838986772            -7556.132606983825         0.4586727486118763          -0.08353220612937777        0.1109806443018439          
30059.53103224021         1221.89799917155           5693.246968120569          -7555.020663630421         0.4586037727226238          -0.08385391070333947        0.1114080336515522          
30059.53114798095         1226.483690866786          5692.406820352771          -7553.904446165048         0.4585345202069778          -0.08417564839448666        0.1118354667267306          
30059.53126372169         1231.068688653057          5691.563455041847          -7552.783954149578         0.4584649909020525          -0.084497419332905          0.1122629436993621          
30059.53137946243         1235.652989761653          5690.716871854849          -7551.659187144163         0.4583951846442603          -0.08481922364872857        0.1126904647414939          
30059.53149520317         1240.236591422217          5689.8670704572            -7550.530144707271         0.458325101269311           -0.08514106147214014        0.1131180300252374          
30059.53161094392         1244.819490862763          5689.014050513273          -7549.396826395619         0.4582547406122113          -0.0854629329333713         0.1135456397227687          
30059.53172668465         1249.401685309636          5688.157811685989          -7548.259231764183         0.4581841025072627          -0.08578483816270267        0.1139732940063286          
30059.5318424254          1253.983171987529          5687.298353636987          -7547.117360366276         0.4581131867880619          -0.08610677729046408        0.1144009930482227          
30059.53195816614         1258.563948119459          5686.43567602674           -7545.971211753465         0.4580419932874984          -0.08642875044703467        0.1148287370208221          
30059.53207390688         1263.144010926779          5685.569778514211          -7544.820785475516         0.4579705218377548          -0.08675075776284322        0.1152565260965632          
30059.53218964762         1267.723357629155          5684.700660757197          -7543.666081080621         0.4578987722703045          -0.08707279936836806        0.1156843604479482          
30059.53230538836         1272.301985444563          5683.828322412097          -7542.507098115078         0.4578267444159115          -0.08739487539413762        0.1161122402475451          
30059.5324211291          1276.879891589284          5682.952763134148          -7541.343836123589         0.4577544381046291          -0.08771698597073026        0.1165401656679882          
30059.53253686984         1281.457073277899          5682.073982577072          -7540.176294649078         0.4576818531657991          -0.08803913122877469        0.1169681368819782          
30059.53265261058         1286.03352772327           5681.191980393487          -7539.004473232722         0.4576089894280505          -0.08836131129894996        0.1173961540622823          
30059.53276835132         1290.609252136557          5680.306756234611          -7537.828371414042         0.4575358467192985          -0.08868352631198578        0.1178242173817346          
30059.53288409206         1295.184243727177          5679.418309750385          -7536.647988730721         0.4574624248667432          -0.08900577639866264        0.1182523270132363          
30059.53299983281         1299.758499702832          5678.526640589291          -7535.463324718818         0.4573887236968693          -0.08932806168981194        0.118680483129756           
30059.53311557354         1304.332017269477          5677.631748398766          -7534.274378912611         0.4573147430354442          -0.08965038231631628        0.1191086859043297          
30059.53323131429         1308.904793631322          5676.733632824733          -7533.081150844635         0.4572404827075175          -0.08997273840910952        0.1195369355100614          
30059.53334705502         1313.47682599082           5675.83229351195           -7531.883640045708         0.4571659425374196          -0.09029513009917702        0.1199652321201229          
30059.53346279577         1318.048111548673          5674.927730103664          -7530.681846044958         0.4570911223487608          -0.09061755751755576        0.1203935759077545          
30059.53357853651         1322.618647503808          5674.01994224207           -7529.47576836971          0.4570160219644301          -0.09094002079533461        0.1208219670462646          
30059.53369427725         1327.188431053382          5673.108929567796          -7528.26540654563          0.4569406412065944          -0.09126252006365441        0.1212504057090307          
30059.53381001799         1331.757459392767          5672.19469172036           -7527.05076009655          0.4568649798966968          -0.09158505545370824        0.1216788920694991          
30059.53392575873         1336.325729715547          5671.277228337887          -7525.831828544673         0.4567890378554562          -0.09190762709674147        0.1221074263011852          
30059.53404149947         1340.893239213507          5670.35653905716           -7524.608611410367         0.456712814902866           -0.09223023512405203        0.1225360085776738          
30059.53415724021         1345.459985076628          5669.432623513683          -7523.381108212372         0.4566363108581925          -0.09255287966699058        0.1229646390726195          
30059.53427298095         1350.025964493092          5668.505481341679          -7522.149318467622         0.4565595255399743          -0.09287556085696068        0.1233933179597466          
30059.53438872169         1354.591174649242          5667.575112173974          -7520.913241691305         0.4564824587660213          -0.09319827882541887        0.1238220454128497          
30059.53450446243         1359.155612729617          5666.641515642114          -7519.672877396893         0.4564051103534132          -0.09352103370387498        0.1242508216057933          
30059.53462020318         1363.719275916905          5665.704691376421          -7518.428225096141         0.4563274801184987          -0.09384382562389225        0.1246796467125131          
30059.53473594391         1368.282161391966          5664.764639005705          -7517.179284299025         0.4562495678768937          -0.09416665471708749        0.1251085209070149          
30059.53485168466         1372.844266333803          5663.821358157729          -7515.92605451378          0.4561713734434812          -0.09448952111513123        0.125537444363376           
30059.5349674254          1377.405587919577          5662.874848458625          -7514.66853524695          0.4560928966324092          -0.09481242494974805        0.1259664172557447          
30059.53508316614         1381.966123324572          5661.925109533477          -7513.406726003304         0.4560141372570902          -0.09513536635271645        0.1263954397583409          
30059.53519890688         1386.525869722213          5660.972141005914          -7512.140626285836         0.4559350951302             -0.09545834545586936        0.1268245120454562          
30059.53531464762         1391.084824284044          5660.015942498285          -7510.870235595881         0.4558557700636759          -0.09578136239109411        0.1272536342914539          
30059.53543038836         1395.642984179725          5659.056513631542          -7509.595553432911         0.4557761618687165          -0.09610441729033262        0.1276828066707698          
30059.5355461291          1400.200346577025          5658.093854025472          -7508.316579294769         0.4556962703557795          -0.09642751028558162        0.1281120293579119          
30059.53566186984         1404.756908641812          5657.127963298408          -7507.033312677464         0.4556160953345818          -0.09675064150889286        0.1285413025274608          
30059.53577761058         1409.312667538052          5656.158841067459          -7505.745753075345         0.4555356366140967          -0.0970738110923732         0.1289706263540699          
30059.53589335132         1413.867620427791          5655.186486948282          -7504.453899980959         0.4554548940025543          -0.09739701916818477        0.1294000010124658          
30059.53600909206         1418.421764471157          5654.210900555307          -7503.157752885076         0.4553738673074396          -0.09772026586854526        0.1298294266774484          
30059.5361248328          1422.975096826351          5653.232081501686          -7501.857311276806         0.455292556335491           -0.09804355132572801        0.1302589035238909          
30059.53624057354         1427.527614649633          5652.250029399176          -7500.552574643429         0.4552109608926997          -0.09836687567206211        0.1306884317267406          
30059.53635631429         1432.079315095318          5651.264743858192          -7499.243542470504         0.455129080784308           -0.09869023903993276        0.1311180114610184          
30059.53647205503         1436.630195315782          5650.276224487869          -7497.930214241846         0.4550469158148085          -0.09901364156178129        0.1315476429018198          
30059.53658779577         1441.180252461425          5649.284470896004          -7496.612589439523         0.4549644657879428          -0.09933708337010536        0.1319773262243144          
30059.53670353651         1445.72948368069           5648.289482689055          -7495.290667543828         0.4548817305067002          -0.09966056459745923        0.1324070616037465          
30059.53681927725         1450.27788612005           5647.2912594722            -7493.964448033337         0.4547987097733162          -0.0999840853764537         0.1328368492154354          
30059.53693501799         1454.825456923987          5646.289800849278          -7492.633930384822         0.4547154033892719          -0.1003076458397566         0.1332666892347755          
30059.53705075873         1459.372193235002          5645.285106422671          -7491.299114073365         0.4546318111552922          -0.1006312461200927         0.1336965818372364          
30059.53716649947         1463.918092193595          5644.277175793657          -7489.959998572216         0.4545479328713447          -0.1009548863502439         0.1341265271983636          
30059.53728224021         1468.46315093826           5643.266008562059          -7488.616583352938         0.454463768336639           -0.1012785666630497         0.1345565254937778          
30059.53739798095         1473.007366605489          5642.25160432636           -7487.268867885316         0.4543793173496246          -0.101602287191407          0.1349865768991763          
30059.53751372169         1477.55073632974           5641.233962683764          -7485.916851637332         0.4542945797079901          -0.1019260480682704         0.1354166815903323          
30059.53762946243         1482.093257243454          5640.213083230075          -7484.56053407531          0.4542095552086621          -0.1022498494266524         0.1358468397430954          
30059.53774520318         1486.63492647704           5639.188965559821          -7483.199914663681         0.4541242436478033          -0.1025736913996236         0.1362770515333922          
30059.53786094391         1491.175741158859          5638.161609266244          -7481.834992865246         0.454038644820812           -0.1028975741203129         0.136707317137226           
30059.53797668466         1495.715698415217          5637.131013941136          -7480.465768140974         0.4539527585223204          -0.1032214977219073         0.1371376367306772          
30059.5380924254          1500.25479537038           5636.097179175122          -7479.092239950085         0.4538665845461932          -0.1035454623376528         0.1375680104899035          
30059.53820816614         1504.793029146527          5635.060104557255          -7477.714407750056         0.4537801226855268          -0.1038694681008537         0.1379984385911404          
30059.53832390688         1509.330396863781          5634.019789675483          -7476.332270996529         0.4536933727326474          -0.1041935151448736         0.1384289212107011          
30059.53843964762         1513.866895640178          5632.9762341163            -7474.945829143515         0.4536063344791104          -0.1045176036031349         0.1388594585249767          
30059.53855538836         1518.402522591663          5631.929437464918          -7473.555081643135         0.4535190077156983          -0.1048417336091192         0.1392900507104367          
30059.5386711291          1522.937274832093          5630.87939930521           -7472.160027945822         0.45343139223242            -0.1051659052963679         0.1397206979436289          
30059.53878686984         1527.471149473211          5629.826119219593          -7470.760667500173         0.4533434878185093          -0.1054901187984816         0.14015140040118            
30059.53890261058         1532.004143624654          5628.769596789381          -7469.356999753101         0.4532552942624236          -0.1058143742491207         0.1405821582597956          
30059.53901835132         1536.536254393945          5627.709831594373          -7467.949024149711         0.4531668113518424          -0.1061386717820058         0.1410129716962601          
30059.53913409206         1541.067478886467          5626.646823213028          -7466.536740133335         0.4530780388736662          -0.1064630115309172         0.1414438408874376          
30059.5392498328          1545.597814205481          5625.580571222585          -7465.120147145528         0.452988976614015           -0.1067873936296957         0.1418747660102716          
30059.53936557355         1550.127257452092          5624.511075198825          -7463.699244626099         0.4528996243582273          -0.1071118182122424         0.1423057472417855          
30059.53948131428         1554.655805725273          5623.438334716251          -7462.274032013083         0.4528099818908582          -0.1074362854125191         0.1427367847590828          
30059.53959705503         1559.183456121817          5622.362349348085          -7460.84450874271          0.4527200489956784          -0.1077607953645483         0.1431678787393469          
30059.53971279577         1563.71020573637           5621.283118666033          -7459.410674249491         0.4526298254556729          -0.1080853482024135         0.1435990293598418          
30059.53982853651         1568.236051661388          5620.200642240641          -7457.972527966136         0.4525393110530392          -0.1084099440602591         0.1440302367979124          
30059.53994427725         1572.760990987161          5619.114919640997          -7456.530069323548         0.4524485055691869          -0.1087345830722909         0.1444615012309843          
30059.54006001799         1577.28502080177           5618.025950434851          -7455.083297750942         0.452357408784735           -0.1090592653727761         0.144892822836564           
30059.54017575873         1581.808138191118          5616.933734188788          -7453.632212675671         0.4522660204795113          -0.1093839910960434         0.1453242017922399          
30059.54029149947         1586.330340238888          5615.838270467764          -7452.176813523343         0.4521743404325511          -0.1097087603764836         0.1457556382756814          
30059.54040724021         1590.851624026556          5614.73955883563           -7450.717099717789         0.4520823684220956          -0.1100335733485489         0.14618713246464            
30059.54052298095         1595.371986633378          5613.637598854722          -7449.253070681094         0.4519901042255904          -0.1103584301467538         0.146618684536949           
30059.54063872169         1599.891425136371          5612.532390086155          -7447.78472583351          0.4518975476196844          -0.1106833309056754         0.147050294670524           
30059.54075446243         1604.409936610326          5611.423932089587          -7446.312064593541         0.4518046983802277          -0.1110082757599527         0.1474819630433629          
30059.54087020317         1608.927518127781          5610.312224423513          -7444.83508637792          0.4517115562822713          -0.1113332648442876         0.1479136898335465          
30059.54098594391         1613.444166759022          5609.197266644856          -7443.35379060157          0.4516181211000647          -0.1116582982934445         0.1483454752192381          
30059.54110168466         1617.959879572078          5608.079058309318          -7441.868176677614         0.4515243926070549          -0.111983376242251          0.1487773193786844          
30059.5412174254          1622.474653632704          5606.957598971203          -7440.378244017484         0.451430370575885           -0.1123084988255976         0.1492092224902151          
30059.54133316614         1626.988486004375          5605.832888183533          -7438.883992030722         0.4513360547783923          -0.112633666178438          0.1496411847322436          
30059.54144890688         1631.501373748288          5604.704925497936          -7437.385420125152         0.4512414449856079          -0.1129588784357895         0.1500732062832671          
30059.54156464762         1636.013313923337          5603.573710464698          -7435.882527706766         0.4511465409677538          -0.1132841357327328         0.1505052873218665          
30059.54168038836         1640.524303586124          5602.43924263271           -7434.375314179808         0.4510513424942427          -0.1136094382044123         0.150937428026707           
30059.5417961291          1645.034339790931          5601.301521549583          -7432.863778946747         0.4509558493336759          -0.1139347859860364         0.151369628576538           
30059.54191186984         1649.543419589732          5600.16054676153           -7431.347921408218         0.4508600612538418          -0.1142601792128776         0.1518018891501937          
30059.54202761058         1654.051540032167          5599.016317813366          -7429.827740963054         0.4507639780217151          -0.1145856180202725         0.1522342099265929          
30059.54214335132         1658.558698165547          5597.868834248744          -7428.303237008397         0.4506675994034541          -0.1149111025436221         0.1526665910847396          
30059.54225909206         1663.064891034835          5596.718095609685          -7426.774408939498         0.4505709251644006          -0.115236632918392          0.1530990328037229          
30059.5423748328          1667.570115682647          5595.564101437049          -7425.241256149864         0.4504739550690773          -0.1155622092801124         0.1535315352627172          
30059.54249057355         1672.074369149243          5594.406851270352          -7423.703778031195         0.450376688881187           -0.1158878317643786         0.1539640986409828          
30059.54260631428         1676.577648472507          5593.246344647603          -7422.161973973387         0.4502791263636107          -0.1162135005068506         0.1543967231178657          
30059.54272205503         1681.079950687956          5592.082581105584          -7420.615843364561         0.4501812672784063          -0.116539215643254          0.1548294088727981          
30059.54283779577         1685.58127282872           5590.915560179623          -7419.065385591064         0.4500831113868072          -0.1168649773093793         0.1552621560852984          
30059.54295353651         1690.08161192554           5589.745281403826          -7417.510600037407         0.4499846584492202          -0.1171907856410828         0.1556949649349715          
30059.54306927725         1694.580965006749          5588.571744310786          -7415.951486086298         0.4498859082252245          -0.1175166407742864         0.1561278356015089          
30059.54318501799         1699.079329098284          5587.394948431873          -7414.388043118728         0.4497868604735699          -0.1178425428449779         0.1565607682646891          
30059.54330075873         1703.576701223654          5586.214893297001          -7412.820270513766         0.4496875149521757          -0.1181684919892109         0.1569937631043778          
30059.54341649947         1708.073078403952          5585.031578434748          -7411.248167648766         0.4495878714181288          -0.1184944883431054         0.1574268203005281          
30059.54353224021         1712.568457657828          5583.845003372291          -7409.671733899304         0.4494879296276819          -0.1188205320428475         0.1578599400331803          
30059.54364798095         1717.062836001503          5582.655167635588          -7408.090968639066         0.4493876893362523          -0.11914662322469           0.1582931224824628          
30059.54376372169         1721.556210448733          5581.462070749083          -7406.505871239991         0.4492871502984205          -0.119472762024952          0.1587263678285917          
30059.54387946244         1726.048578010828          5580.265712235938          -7404.916441072215         0.449186312267928           -0.1197989485800197         0.1591596762518716          
30059.54399520317         1730.539935696626          5579.06609161786           -7403.322677504097         0.4490851749976765          -0.1201251830263461         0.1595930479326952          
30059.54411094392         1735.030280512488          5577.863208415278          -7401.724579902104         0.4489837382397259          -0.1204514655004514         0.1600264830515438          
30059.54422668465         1739.519609462299          5576.657062147278          -7400.122147631017         0.4488820017452922          -0.1207777961389229         0.1604599817889876          
30059.5443424254          1744.007919547443          5575.447652331495          -7398.515380053665         0.4487799652647469          -0.1211041750784154         0.1608935443256858          
30059.54445816614         1748.495207766806          5574.234978484281          -7396.904276531219         0.4486776285476149          -0.1214306024556513         0.1613271708423868          
30059.54457390688         1752.981471116767          5573.019040120475          -7395.288836422958         0.4485749913425727          -0.1217570784074209         0.1617608615199284          
30059.54468964762         1757.466706591189          5571.799836753751          -7393.669059086358         0.4484720533974473          -0.122083603070582          0.1621946165392379          
30059.54480538836         1761.950911181408          5570.577367896272          -7392.044943877088         0.4483688144592139          -0.1224101765820608         0.1626284360813327          
30059.5449211291          1766.434081876218          5569.351633058803          -7390.416490149044         0.4482652742739951          -0.1227367990788515         0.16306232032732            
30059.54503686984         1770.91621566188           5568.122631750943          -7388.783697254257         0.4481614325870582          -0.1230634706980168         0.1634962694583972          
30059.54515261058         1775.397309522101          5566.890363480663          -7387.146564542985         0.4480572891428148          -0.1233901915766878         0.1639302836558525          
30059.54526835132         1779.877360438026          5565.654827754712          -7385.505091363651         0.447952843684818           -0.1237169618520643         0.1643643631010643          
30059.54538409206         1784.35636538823           5564.416024078499          -7383.859277062875         0.4478480959557619          -0.1240437816614149         0.1647985079755022          
30059.5454998328          1788.83432134871           5563.17395195592           -7382.209120985441         0.4477430456974786          -0.1243706511420773         0.1652327184607265          
30059.54561557354         1793.311225292884          5561.928610889649          -7380.554622474359         0.4476376926509377          -0.1246975704314582         0.165666994738389           
30059.54573131429         1797.787074191569          5560.680000380846          -7378.895780870749         0.4475320365562437          -0.1250245396670336         0.1661013369902331          
30059.54584705503         1802.261865012981          5559.428119929333          -7377.232595514011         0.4474260771526354          -0.1253515589863491         0.1665357453980933          
30059.54596279577         1806.735594722719          5558.172969033709          -7375.565065741655         0.4473198141784831          -0.1256786285270197         0.1669702201438966          
30059.54607853651         1811.208260283773          5556.914547190943          -7373.893190889416         0.4472132473712875          -0.1260057484267301         0.1674047614096618          
30059.54619427725         1815.679858656491          5555.652853896841          -7372.216970291134         0.4471063764676781          -0.1263329188232352         0.1678393693774998          
30059.54631001799         1820.150386798592          5554.387888645695          -7370.536403278908         0.446999201203411           -0.1266601398543597         0.1682740442296141          
30059.54642575873         1824.619841665139          5553.119650930515          -7368.851489182998         0.4468917213133675          -0.1269874116579986         0.1687087861483011          
30059.54654149947         1829.088220208552          5551.848140242859          -7367.162227331777         0.4467839365315525          -0.1273147343721172         0.1691435953159495          
30059.54665724021         1833.555519378577          5550.573356072884          -7365.468617051898         0.4466758465910925          -0.1276421081347514         0.1695784719150416          
30059.54677298095         1838.021736122286          5549.295297909528          -7363.770657668094         0.4465674512242342          -0.1279695330840075         0.1700134161281526          
30059.54688872169         1842.486867384079          5548.013965240156          -7362.068348503351         0.4464587501623423          -0.128297009358063          0.1704484281379514          
30059.54700446243         1846.950910105654          5546.729357550794          -7360.361688878736         0.4463497431358977          -0.1286245370951662         0.1708835081272005          
30059.54712020317         1851.413861226014          5545.441474326246          -7358.650678113598         0.4462404298744969          -0.1289521164336364         0.1713186562787561          
30059.54723594392         1855.875717681454          5544.150315049686          -7356.935315525363         0.4461308101068485          -0.1292797475118641         0.1717538727755685          
30059.54735168465         1860.336476405555          5542.855879203067          -7355.215600429656         0.4460208835607727          -0.1296074304683115         0.1721891578006824          
30059.5474674254          1864.796134329164          5541.558166266943          -7353.491532140295         0.4459106499631992          -0.1299351654415121         0.1726245115372368          
30059.54758316614         1869.254688380403          5540.257175720355          -7351.763109969266         0.4458001090401651          -0.1302629525700713         0.1730599341684652          
30059.54769890688         1873.712135484635          5538.952907041181          -7350.030333226663         0.4456892605168135          -0.1305907919926661         0.1734954258776963          
30059.54781464762         1878.168472564485          5537.645359705726          -7348.293201220833         0.4455781041173916          -0.1309186838480459         0.1739309868483536          
30059.54793038836         1882.623696539806          5536.334533189016          -7346.551713258232         0.4454666395652488          -0.1312466282750318         0.1743666172639556          
30059.5480461291          1887.077804327688          5535.020426964562          -7344.805868643452         0.4453548665828349          -0.1315746254125175         0.1748023173081167          
30059.54816186984         1891.530792842434          5533.703040504595          -7343.055666679342         0.4452427848916981          -0.1319026753994691         0.1752380871645465          
30059.54827761058         1895.982658995563          5532.38237327995           -7341.301106666855         0.4451303942124839          -0.1322307783749251         0.1756739270170504          
30059.54839335132         1900.43339969579           5531.058424760005          -7339.542187905085         0.4450176942649325          -0.1325589344779969         0.1761098370495301          
30059.54850909206         1904.88301184903           5529.731194412801          -7337.778909691318         0.444904684767877           -0.1328871438478688         0.1765458174459832          
30059.54862483281         1909.331492358375          5528.400681705039          -7336.011271321011         0.4447913654392424          -0.133215406623798          0.1769818683905038          
30059.54874057354         1913.778838124097          5527.066886101849          -7334.239272087725         0.4446777359960424          -0.1335437229451151         0.1774179900672825          
30059.54885631429         1918.225046043633          5525.729807067197          -7332.462911283277         0.4445637961543787          -0.1338720929512237         0.1778541826606066          
30059.54897205502         1922.670113011576          5524.389444063418          -7330.682188197505         0.4444495456294386          -0.1342005167816011         0.1782904463548604          
30059.54908779577         1927.114035919662          5523.045796551683          -7328.897102118557         0.4443349841354932          -0.1345289945757981         0.1787267813345253          
30059.54920353651         1931.556811656767          5521.698863991536          -7327.107652332605         0.4442201113858958          -0.1348575264734394         0.1791631877841801          
30059.54931927725         1935.998437108901          5520.348645841354          -7325.313838124013         0.4441049270930792          -0.1351861126142233         0.179599665888501           
30059.54943501799         1940.438909159191          5518.995141558             -7323.515658775344         0.4439894309685548          -0.1355147531379223         0.1800362158322618          
30059.54955075873         1944.878224687869          5517.638350596884          -7321.713113567297         0.4438736227229099          -0.1358434481843832         0.1804728378003344          
30059.54966649947         1949.316380572276          5516.278272412077          -7319.906201778649         0.4437575020658067          -0.1361721978935268         0.1809095319776885          
30059.54978224021         1953.753373686843          5514.91490645631           -7318.094922686432         0.4436410687059791          -0.1365010024053487         0.1813462985493923          
30059.54989798095         1958.189200903078          5513.548252180859          -7316.279275565728         0.4435243223512322          -0.1368298618599189         0.1817831377006123          
30059.55001372169         1962.623859089574          5512.178309035546          -7314.459259689873         0.4434072627084391          -0.1371587763973822         0.1822200496166136          
30059.55012946243         1967.057345111974          5510.805076468794          -7312.634874330222         0.4432898894835398          -0.1374877461579582         0.1826570344827602          
30059.55024520318         1971.489655832989          5509.428553927806          -7310.806118756416         0.4431722023815389          -0.1378167712819416         0.1830940924845149          
30059.55036094391         1975.920788112362          5508.048740858154          -7308.972992236144         0.4430542011065037          -0.1381458519097022         0.1835312238074397          
30059.55047668466         1980.350738806887          5506.665636704129          -7307.135494035261         0.4429358853615623          -0.1384749881816852         0.1839684286371961          
30059.55059242539         1984.779504770369          5505.279240908567          -7305.293623417761         0.4428172548489017          -0.138804180238411          0.184405707159545           
30059.55070816613         1989.207082853642          5503.889552912966          -7303.447379645804         0.4426983092697652          -0.139133428220476          0.184843059560347           
30059.55082390687         1993.633469904544          5502.49657215731           -7301.596761979657         0.4425790483244516          -0.1394627322685518         0.1852804860255627          
30059.55093964762         1998.058662767908          5501.100298080244          -7299.741769677785         0.4424594717123121          -0.1397920925233863         0.1857179867412527          
30059.55105538835         2002.48265828556           5499.700730119017          -7297.882401996729         0.4423395791317488          -0.140121509125803          0.1861555618935776          
30059.5511711291          2006.905453296305          5498.297867709422          -7296.018658191169         0.4422193702802127          -0.1404509822167017         0.1865932116687989          
30059.55128686984         2011.327044635917          5496.891710285912          -7294.150537513982         0.4420988448542015          -0.1407805119370585         0.1870309362532782          
30059.55140261058         2015.747429137125          5495.48225728143           -7292.278039216122         0.4419780025492575          -0.1411100984279258         0.1874687358334784          
30059.55151835132         2020.166603629619          5494.069508127635          -7290.40116254671          0.4418568430599661          -0.1414397418304325         0.1879066105959629          
30059.55163409206         2024.584564940025          5492.653462254675          -7288.519906752976         0.4417353660799533          -0.1417694422857843         0.1883445607273964          
30059.5517498328          2029.001309891893          5491.234119091299          -7286.634271080286         0.4416135713018836          -0.1420991999352636         0.1887825864145449          
30059.55186557354         2033.416835305707          5489.811478064861          -7284.744254772202         0.4414914584174582          -0.1424290149202297         0.1892206878442759          
30059.55198131428         2037.831137998855          5488.385538601258          -7282.849857070309         0.4413690271174129          -0.142758887382119          0.1896588652035585          
30059.55209705502         2042.244214785635          5486.956300125108          -7280.951077214413         0.4412462770915158          -0.1430888174624451         0.1900971186794637          
30059.55221279576         2046.656062477232          5485.523762059514          -7279.047914442373         0.4411232080285655          -0.1434188053027988         0.1905354484591645          
30059.55232853651         2051.06667788171           5484.087923826068          -7277.140367990243         0.4409998196163889          -0.1437488510448485         0.1909738547299359          
30059.55244427724         2055.476057804019          5482.648784845136          -7275.228437092184         0.440876111541839           -0.1440789548303402         0.1914123376791554          
30059.55256001799         2059.884199045959          5481.206344535516          -7273.312120980467         0.4407520834907929          -0.1444091168010974         0.191850897494303           
30059.55267575872         2064.291098406196          5479.760602314665          -7271.391418885469         0.4406277351481499          -0.1447393370990216         0.1922895343629613          
30059.55279149947         2068.696752680229          5478.311557598645          -7269.466330035735         0.4405030661978292          -0.1450696158660924         0.1927282484728159          
30059.55290724021         2073.1011586604            5476.859209802002          -7267.536853657919         0.4403780763227674          -0.1453999532443673         0.1931670400116553          
30059.55302298095         2077.504313135876          5475.403558337886          -7265.602988976781         0.4402527652049169          -0.1457303493759821         0.1936059091673711          
30059.55313872169         2081.906212892627          5473.944602618169          -7263.664735215221         0.4401271325252435          -0.1460608044031508         0.1940448561279584          
30059.55325446243         2086.306854713439          5472.48234205303           -7261.722091594245         0.4400011779637246          -0.1463913184681662         0.1944838810815157          
30059.55337020317         2090.706235377893          5471.016776051489          -7259.775057332969         0.4398749011993464          -0.1467218917133995         0.1949229842162455          
30059.55348594391         2095.104351662343          5469.547904021048          -7257.823631648673         0.4397483019101023          -0.1470525242813006         0.1953621657204536          
