-5867.3018214778	414.337484079122	-6965.51198984684	6840.99439685067	5100.0551310408	-3466.16571432578	3872.15327437699	232.409193857631	-19109.0242456028	-25963.0913678885	-33215.7321846272	-27351.8681732253
-5869.46866621077	415.44776795269	-7013.13771733751	6849.57060051797	5138.37689290108	-3492.50104017086	3884.4126197001	231.939350256813	-19100.7010359666	-25955.1400509975	-33219.9454431459	-27332.4370224427
-5871.50042251509	416.548561158532	-7060.60191589431	6857.99386340257	5176.58377210028	-3518.75838271121	3896.66298232027	231.468557587883	-19092.3320990473	-25947.1839219863	-33224.1542197948	-27313.0019019619
-5873.39870081309	417.639955330873	-7107.90548626472	6866.26584051942	5214.67630718916	-3544.93810105008	3908.9043247994	230.996816340776	-19083.9174146771	-25939.2229796103	-33228.3585102657	-27293.5628119692
-5875.16508348158	418.722040648514	-7155.04932077022	6874.38815953463	5252.65503307176	-3571.0405519605	3921.1366096056	230.52412700624	-19075.456962526	-25931.2572226244	-33232.5583102463	-27274.1197526533
-5876.80112560195	419.794905870047	-7202.03430332871	6882.36242138682	5290.52048097074	-3597.06608985753	3933.35979911312	230.050490077003	-19066.950722101	-25923.2866497834	-33236.753615421	-27254.6727242037
-5878.30835555244	420.858638362028	-7248.86130954079	6890.19020087106	5328.27317842271	-3623.01506679093	3945.57385560079	229.575906047015	-19058.3986727461	-25915.3112598417	-33240.9444214711	-27235.2217268124
-5879.68827561519	421.913324128836	-7295.53120676147	6897.87304723277	5365.91364926903	-3648.88783243556	3957.77874125174	229.100375411334	-19049.8007936417	-25907.3310515535	-33245.1307240732	-27215.7667606727
-5880.94236257623	422.959047841199	-7342.04485416968	6905.41248466235	5403.44241365948	-3674.68473408965	3969.97441815308	228.623898666876	-19041.1570638043	-25899.3460236727	-33249.3125189017	-27196.3078259797
-5882.07206829355	423.995892863604	-7388.40310284434	6912.81001287227	5440.8599880446	-3700.406116667	3982.16084829465	228.146476311726	-19032.4674620863	-25891.3561749528	-33253.4898016267	-27176.8449229304
-5883.07882020509	425.023941279273	-7434.60679585497	6920.06710762548	5478.16688517627	-3726.05232269251	3994.33799356836	227.668108845362	-19023.7319671749	-25883.3615041471	-33257.6625679147	-27157.3780517232
-5883.96402194214	426.043273919669	-7480.65676831234	6927.18522124313	5515.36361410946	-3751.62369230106	4006.50581576786	227.188796769187	-19014.9505575926	-25875.3620100086	-33261.830813429	-27137.9072125584
-5884.72905383378	427.053970388777	-7526.55384745086	6934.16578310379	5552.45068020507	-3777.12056323599	4018.66427658772	226.708540585416	-19006.1232116965	-25867.35769129	-33265.9945338291	-27118.4324056381
-5885.37527341946	428.056109088182	-7572.29885270423	6941.01020012834	5589.42858513637	-3802.54327084997	4030.81333762227	226.227340798359	-18997.2499076772	-25859.3485467435	-33270.1537247711	-27098.953631166
-5885.90401595959	429.049767241697	-7617.89259577794	6947.71985725258	5626.29782689502	-3827.89214810626	4042.9529603658	225.745197913377	-18988.3306235596	-25851.3345751216	-33274.3083819071	-27079.4708893477
-5886.31659489818	430.035020918527	-7663.33588073061	6954.29611794185	5663.05889977707	-3853.16752556596	4055.08310621069	225.262112437864	-18979.3653372016	-25843.3157751757	-33278.4585008863	-27059.9841803903
-5886.61430233141	431.011945056031	-7708.62950405094	6960.74032450546	5699.71229444875	-3878.3697314306	4067.20373644773	224.778084880323	-18970.354026294	-25835.2921456576	-33282.6040773538	-27040.4935045027
-5886.79840949643	431.980613483116	-7753.77425472537	6967.05379859728	5736.25849793089	-3903.49909152876	4079.31481226502	224.293115750886	-18961.2966683599	-25827.2636853184	-33286.7451069513	-27020.9988618958
-5886.87016720822	432.941098942771	-7798.77091431749	6973.23784168457	5772.69799359218	-3928.55592930791	4091.41629474671	223.80720556149	-18952.1932407546	-25819.2303929091	-33290.8815853169	-27001.5002527822
-5886.8308062944	433.893473112315	-7843.62025704287	6979.29373543515	5809.03126117494	-3953.54056584969	4103.50814487331	223.320354825468	-18943.0437206647	-25811.1922671805	-33295.0135080851	-26981.9976773758
-5886.68153803403	434.837806625466	-7888.3230498403	6985.22274212042	5845.25877680857	-3978.45331987685	4115.5903235201	222.832564058015	-18933.8480851082	-25803.1493068827	-33299.140870887	-26962.4911358929
-5886.42355453354	435.774169091717	-7932.88005245882	6991.026105011	5881.38101302547	-4003.29450776099	4127.66279152967	222.343833773688	-18924.6063109744	-25795.1015107661	-33303.2636693495	-26942.980628551
-5886.05802915132	436.702629116189	-7977.29201752557	6996.705048759	5917.39843877644	-4028.06444353143	4139.72550960502	221.854164489778	-18915.3183749641	-25787.0488775803	-33307.3818990967	-26923.4661555699
-5885.58611689854	437.623254319828	-8021.55969061748	7002.26077982481	5953.31151942961	-4052.76343887065	4151.77843818755	221.363556729106	-18905.9842535226	-25778.9914060748	-33311.4955557488	-26903.9477171707
-5885.00895481411	438.53611135867	-8065.68381033732	7007.69448673836	5989.12071682466	-4077.39180315104	4163.82153772455	220.872011013387	-18896.603922987	-25770.9290949991	-33315.6046349218	-26884.4253135764
-5884.32766233795	439.441265941539	-8109.66510838787	7013.00734043392	6024.82648930012	-4101.94984345064	4175.85476855398	220.379527866316	-18887.1773595236	-25762.8619431019	-33319.7091322291	-26864.8989450122
-5883.54334168459	440.338782848965	-8153.50430964206	7018.2004947268	6060.42929166427	-4126.4378645305	4187.87809090476	219.886107812577	-18877.7045391275	-25754.7899491319	-33323.8090432797	-26845.3686117045
