Orbiter1.MoonInertial.X   Orbiter1.MoonInertial.Y   Orbiter1.MoonInertial.Z   Orbiter2.MoonInertial.X   Orbiter2.MoonInertial.Y   Orbiter2.MoonInertial.Z   Orbiter3.MoonInertial.X   Orbiter3.MoonInertial.Y   Orbiter3.MoonInertial.Z   Orbiter4.MoonInertial.X   Orbiter4.MoonInertial.Y   Orbiter4.MoonInertial.Z   Orbiter5.MoonInertial.X   Orbiter5.MoonInertial.Y   Orbiter5.MoonInertial.Z   Orbiter6.MoonInertial.X   Orbiter6.MoonInertial.Y   Orbiter6.MoonInertial.Z   
-2209.022729162127        5202.897160734981         4365.607494398428         -695.2532131565677        -6015.63293122343         -5047.58407730714         4451.775658564016         -4907.442667291325        -4117.692076719919        5202.480248185195         2208.748074916541         -4365.45174430625         -6003.934562980401        688.4103082295624         5038.018350185856         -4911.68786744884         -4453.125153137255        4121.397658458911         
-2257.591286722571        5191.277810638596         4355.851232189423         -649.3090789955895        -6018.818871508178        -5050.251286572282        4489.153000568738         -4886.131925400638        -4099.803872261778        5190.841216261018         2257.305023220077         -4355.687457691645        -6007.077522262582        642.4373891912983         5040.660732973105         -4890.372484620442        -4490.491686803056        4103.511666396807         
-2306.050550144093        5179.407371161506         4345.884140744631         -603.3414278816635        -6021.788340671046        -5052.736714202649        4526.36334851112          -4864.639766846376        -4081.763308242429        5178.950614870992         2305.752481822448         -4345.712097629206        -6010.002709846347        596.4414554638206         5043.120474186901         -4868.875429849038        -4527.6914865133          4085.473203543719         
-2354.398208130762        5167.286500616989         4335.70677289876          -557.3519182314922        -6024.541249618283        -5055.040285438037        4563.405226999195         -4842.966893590172        -4063.570974283095        5166.809100445258         2354.088141787448         -4335.526213702513        -6012.710034898555        550.4241739429999         5045.397496426885         -4847.197402885839        -4564.72308218095         4067.282856046688         
-2402.63195713055         5154.915870759229         4325.319692778576         -511.3422088854859        -6027.077515927202        -5057.161931125651        4600.27716460728          -4821.11401429167         -4045.227465635428        5154.417342849003         2402.309701866237         -4325.130366767262        -6015.199413298673        504.3872119381558         5047.491727919813         -4825.339110176283        -4601.585007622256        4048.941215673607         
-2450.749501486323        5142.296166719345         4314.723475748819         -465.3139590737846        -6029.397063845652        -5059.101587719924        4636.977693921872         -4799.081844306085        -4026.733383179147        5141.776025319312         2450.414868646418         -4314.525128898327        -6017.470767637977        458.332237139286          5049.403102518932         -4803.301264858339        -4638.275800602511        4030.448879811767         
-2498.748553585508        5129.428086939792         4303.918708357523         -419.2688283823954        -6031.499824292376        -5060.85919728232         4673.505351587679         -4776.871105681174        -4008.089333419572        5128.885844401098         2498.4013567004           -4303.711083336209        -6019.524027218882        412.2609175837715         5051.131559703499         -4781.084586760771        -4674.794002881506        4011.806451466487         
-2546.626834008857        5116.312343108002         4292.90598828005          -373.2084767192864        -6033.385734856129        -5062.434707481327        4709.858678353965         -4754.482527154323        -3989.295928485226        5115.747509881709         2546.266888732207         -4292.688824432233        -6021.359128054086        366.1749216234894         5052.677044578188         -4758.689802401233        -4711.138160259638        3993.014539259661         
-2594.382071677886        5102.949660088809         4281.685924262216         -327.1345642804954        -6035.054739796265        -5063.828071592143        4746.036219121001         -4731.916844149644        -3970.353786125197        5102.361744724534         2594.009195723338         -4281.458957592928        -6022.976012866013        320.0759178922162         5054.039507872658         -4736.117644984275        -4747.306822623825        3974.073757428123         
-2642.012004001357        5089.340775855468         4270.25913606261          -281.0487515162822        -6036.506790041924        -5065.039248496672        4782.036522986789         -4709.174798774475        -3951.263529706514        5088.729285001551         2641.62601707771          -4270.022099223541        -6024.374631086044        273.965575272392          5055.218905941059         -4713.368854399305        -4783.298543994082        3954.984725821938         
-2689.514377020387        5075.486441419751         4258.626254393894         -234.9526990972809        -6037.741843192198        -5066.068202683266        4817.858143293968         -4686.257139816356        -3932.025788211235        5074.85087982472          2689.115100765193         -4258.378876670642        -6025.55493885398         227.8455628625816         5056.215200761624         -4690.444177218291        -4819.111882570141        3935.748069902678         
-2736.886945552513        5061.387420761224         4246.787920863135         -188.8480678806809        -6038.759863515967        -5066.914904246776        4853.499637676912         -4663.164622739598        -3912.641196233628        5060.727291276315         2736.474203464226         -4246.529928163684        -6026.51689901737         181.7175499444711         5057.028359936114         -4667.344366693505        -4854.745400778309        3916.364420741447         
-2784.127473334505        5047.044490754779         4234.744787911186         -142.7365188763797        -6039.560821951716        -5067.579328888358        4888.959568109058         -4639.898009681434        -3893.110393977229        5046.359294338283         2783.701090703194         -4234.475902755919        -6027.260481130987        135.5832059502136         5057.658356689586         -4644.070182754978        -4890.197665318439        3896.834415016987         
-2831.233733163943        5032.458441097755         4222.497518751421         -96.61971321317833        -6040.144696107425        -5068.061457915319        4924.236500950399         -4616.458069448709        -3873.434027251555        5031.747676820436         2830.793537000369         -4222.217460264248        -6027.785661456306        89.44420042983256         5058.105169870018         -4620.622392007979        -4925.467247211607        3877.158695013553         
-2878.203507039507        5017.630074235669         4210.04678730719          -50.49931210496288        -6040.51147026039         -5068.36127824118         4959.329006995235         -4592.845577513683        -3853.612747469015        5016.893239287776         2877.74932600325          -4209.755271208211        -6028.092422960966        43.30220301827649         5058.368783947808         -4597.001767730268        -4960.552721847373        3857.337908618589         
