Orbiter1.MoonInertial.X   Orbiter1.MoonInertial.Y   Orbiter1.MoonInertial.Z   Orbiter2.MoonInertial.X   Orbiter2.MoonInertial.Y   Orbiter2.MoonInertial.Z   Orbiter3.MoonInertial.X   Orbiter3.MoonInertial.Y   Orbiter3.MoonInertial.Z   Orbiter4.MoonInertial.X   Orbiter4.MoonInertial.Y   Orbiter4.MoonInertial.Z   
-2848.470300148692        619.9928902602405         1165.561755795701         828.375833858925          -4573.615763001377        -8601.380727608805        2848.700444471411         -619.9864537046524        1165.965428225434         -828.3177001974836        4573.353514411079         -8601.240228338487        
-2916.031718994651        591.2901044827304         1111.557116424287         854.9306036950002         -4570.920717127272        -8596.289830122783        2916.279671487384         -591.2834589733393        1111.977055269788         -854.8686444339401        4570.641301374708         -8596.140016137069        
-2981.986932369808        562.2616700318758         1056.939996019035         881.4693099445867         -4568.139671372774        -8591.03648640553         2982.253207419926         -562.2548185880878        1057.375997620198         -881.4034022358246        4567.842546397354         -8590.877050610754        
-3046.355840275704        532.9341775440844         1001.760423993081         907.9914320782264         -4565.272583869286        -8585.620618153043        3046.640937484524         -532.9271245491691        1002.212275101221         -907.9214529711026        4564.957207856467         -8585.451252566796        
-3109.159604344852        503.3329194746912         946.0659867767245         934.4964481709467         -4562.319411420263        -8580.042144590436        3109.464009665724         -503.3256707329419        946.533466033783          -934.4222746086016        4561.985242806957         -8579.862540323753        
-3170.420447676952        473.4819243642851         889.9018923795375         960.9838348567719         -4559.280109498592        -8574.300982466695        3170.744634535848         -473.4744871281437        890.3847715743468         -960.9053436721006        4558.926606978814         -8574.110829706158        
-3230.16147251369         443.4039948850404         833.311042051937          987.4530672828405         -4556.154632243561        -8568.397046049271        3230.50590289032          -443.3963778519537        833.8090871709574         -987.3701351942291        4555.78125477396          -8568.196034039138        
-3288.406494884359        413.120748739515          776.3341073010524         1013.903619063291         -4552.942932457838        -8562.330247118662        3288.771620335159         -413.1129620186985        776.8470793944725         -1013.816122670047        4552.549139263283         -8562.118064142618        
-3345.179895271591        382.6526616042247         719.0096107446298         1040.334962232708         -4549.644961604557        -8556.100494962651        3345.56615788021          -382.6447166579892        719.5372666295734         -1040.242778010215        4549.230212183553         -8555.876828325592        
-3400.506484298065        352.0191114244517         661.3740094976674         1066.746567199356         -4546.260669804062        -8549.707696370489        3400.914317543589         -352.0110209874692        661.9161023211491         -1066.649571493908        4545.824423934158         -8549.472232380183        
-3454.411382412931        321.238423466566          603.4617799789121         1093.137902697927         -4542.79000583064         -8543.151755626895        3454.841211950392         -321.2302014497109        604.0180596627179         -1093.03597172127         4542.33172357385          -8542.904179575416        
-3506.919912557612        290.3279156302451         545.3055031987315         1119.508435742013         -4539.232917109097        -8536.432574505918        3507.372156909201         -290.3195770134917        545.8757167866279         -1119.401445565643        4538.752058817365         -8536.172570650961        
-3558.057504807191        259.3039436021354         486.9359497445985         1145.85763157616          -4535.589349711605        -8529.550052264531        3558.532575965728         -259.295504322683         487.5198416711355         -1145.74545812521         4535.085376032104         -8529.277303810639        
-3607.849612014223        228.1819455081713         428.382163818751          1172.184953627569         -4531.859248353867        -8522.504085636261        3608.347915962935         -228.1734223475214        428.9794761157245         -1172.067472674462        4531.331620234414         -8522.218274715851        
-3656.32163552125         196.9764857849223         369.6715458025283         1198.489863457391         -4528.04255639168         -8515.294568824436        3656.843572675585         -196.9678962596809        370.2820182582072         -1198.366950615135        4527.490735085914         -8514.995376478706        
-3703.4988600543          165.7012980469153         310.8299329286965         1224.77182071151          -4524.139215817326        -8507.921393495344        3704.04482563246          -165.6926603059983        311.453303211194          -1224.643351426741        4523.562662889948         -8507.608499655034        
-3749.406396960025        134.3693267750205         251.8816777326574         1251.030283071115         -4520.149167255615        -8500.384448771423        3749.976781289806         -134.3606595056481        252.5176814878068         -1250.896132616705        4519.547344587743         -8500.057532237406        
-3794.069135002297        102.9927676927182         192.8497240335564         1277.264706202623         -4516.072349959984        -8492.6836212239          3794.664323771576         -102.9840900378185        193.498094965209          -1277.124749670053        4515.444719754334         -8492.34235964765         
-3837.511697986891        71.58310673403321         133.755680261791          1303.474543707256         -4511.908701808832        -8484.818794865656        3838.132072445369         -71.57443822053028        134.4161502009374         -1303.328655998601        4511.254726594896         -8484.462864729489        
-3879.758408537251        40.15115753409918         74.61989000727772         1329.659247070173         -4507.658159301151        -8476.789851143636        3880.404345656338         -40.14251801458886        75.29218897473766         -1329.507302889819        4506.977301940206         -8476.418927740859        
-3920.833257395876        8.707097402599175         15.46149970963597         1355.818265609108         -4503.320657552569        -8468.596668931335        3921.505129993238         -8.698507008724846        16.14535597592476         -1355.660139455009        4502.612381242972         -8468.210426346166        
-3960.75987767661         -22.73949824273586        -43.70147654833272        1381.951046422473         -4498.896130290988        -8460.239124520827        3961.45805451143          22.74801913386909         -43.00633640316664        -1381.786612577154        4498.159898573183         -8459.837235608225        
-3999.561523541546        -54.17962298373459        -102.8520951497485        1408.057034337035         -4494.384509852563        -8451.717091614933        4000.28636938562          54.18805377202807         -102.1459461745981        -1407.886166858225        4493.619786614086         -8451.299227980227        
-4037.261052821792        -85.60480804159306        -161.9744239347929        1434.135671855052         -4489.785727176757        -8443.030441319075        4038.01292851122          85.61312791449018         -161.2575427432021        -1433.958244565889        4488.991976657475         -8442.596273297357        
-4073.880913144429        -117.0070924241445        -221.0534860309854        1460.186399100901         -4485.099711802497        -8434.179042132921        4074.660175615951         117.0152803577366         -220.3261507333664        -1460.00228557986         4484.276398599264         -8433.728238768352        
-4109.443131168344        -148.3789945514291        -280.0752064636035        1486.208653767098         -4480.326391862996        -8425.162759941886        4110.250133483758         148.3870293013752         -279.3376965954958        -1486.017727337516        4479.472980934894         -8424.694988966803        
-4143.969304569022        -179.7134853182943        -339.026361472439         1512.201871059879         -4475.465694081504        -8415.981458008668        4144.804395930434         179.7213454028242         -338.2789579193341        -1512.004004779039        4474.58165075467          -8415.496385822422        
-4177.480596446549        -211.0039625522331        -397.8945304525259        1538.16548364413          -4470.517543766298        -8406.634996964247        4178.344122205381         211.0116262270603         -397.1375153707049        -1537.960550292046        4469.602333738818         -8406.132288612018        
-4209.997731863841        -242.2442268159939        -456.6680504273681        1564.098921587734         -4465.481864805915        -8397.123234799074        4210.890033525138         242.2516720432322         -455.9017071617709        -1563.886793655533        4464.534954152827         -8396.602553950273        
-4241.54099625058         -273.4284585061832        -515.3359729593503        1590.001612305365         -4460.3585796642          -8387.44602685381         4242.462411474597         273.4356629172107         -514.560585958563         -1589.782161983196        4459.379434842151         -8386.907035780547        
-4272.130235435441        -304.551196193439         -573.888023398089         1615.872980501692         -4455.147609375126        -8377.603225810104        4273.081098037757         304.5581370469299         -573.1038781267998        -1615.646079666301        4454.135697227437         -8377.045585365267        
-4301.784857093982        -335.6073161517852        -632.3145623651508        1641.712448113831         -4449.848873537849        -8367.594681681134        4302.765497045286         335.6139702876681         -631.5219452150341        -1641.47796831571         4448.803661299229         -8367.018051276304        
-4330.52383342135         -366.5920130225131        -690.6065493748174        1667.519434253336         -4444.462290311581        -8357.420241801912        4331.534576847596         366.5983568126103         -689.8057475737005        -1667.277246703423        4443.383245612553         -8356.824279385153        
-4358.365704859389        -397.5007815591525        -748.755508488859         1693.293355147325         -4438.987776409776        -8347.079750819481        4359.406874043227         397.506790855201          -747.9468100092199        -1693.043330703338        4437.874367282027         -8346.464112852846        
-4385.328584726303        -428.3293994011474        -806.7534959066543        1719.03362407918          -4433.425247095234        -8336.573050683015        4386.400498110001         428.3350494806655         -805.937189373537         -1718.775633231446        4432.276941975928         -8335.937392119871        
-4411.430164613252        -459.0739108239068        -864.5930693929549        1744.739651328302         -4427.774616174516        -8325.899980633578        4412.533136803671         459.0791763344896         -863.7694439917977        -1744.473564185158        4426.590883910947         -8325.243954895763        
-4436.687720427581        -489.730611414765         -922.2672594481846        1770.410844109356         -4422.035795992007        -8315.060377193877        4437.822062203311         489.7354663176229         -921.436604833114         -1770.136530382151        4420.81610584649          -8314.383636148501        
-4461.118118975544        -520.2960336270044        -979.7695421297685        1796.046606510645         -4416.208697424561        -8304.054074157757        4462.284137296389         520.3004511393374         -978.9321483324165        -1795.763935498238        4414.952519078972         -8303.356268093979        
-4484.737824989992        -550.7669331629295        -1037.093813435495        1821.6463394319           -4410.293229875737        -8292.880902579578        4485.935823008942         550.7708857007092         -1036.249970774748        -1821.35518000467         4409.000033435994         -8292.161680184974        
-4507.562908519103        -581.1402761429781        -1094.234365163458        1847.209440521125         -4404.289301269688        -8281.54069076333         4508.793185596689         581.1437352632638         -1093.384364156576        -1846.909661104597        4402.958557270467         -8280.799699100142        
-4529.609052602143        -611.4132270151749        -1151.185862167156        1872.735304110873         -4398.196818045399        -8270.033264251717        4530.871904323227         611.4161633592448         -1150.329993442341        -1872.42677266871         4396.827997454733         -8269.270148732903        
-4550.891561167125        -641.583137165173         -1207.943320927356        1898.22332115352          -4392.015685150574        -8258.358445814985        4552.187279360078         641.5855204018881         -1207.081875137752        -1897.905905170177        4390.608259374276         -8257.572850179888        
-4571.425367093208        -671.6475341859623        -1264.502089366084        1923.672879155871         -4385.745806035469        -8246.516055439541        4572.754239851201         671.6493329562945         -1263.635357105843        -1923.346445618619        4384.299246921553         -8245.707621729438        
-4591.225040387304        -701.604111770459         -1320.857827831845        1949.08336211287          -4379.387082646659        -8234.505910316511        4592.587352091956         701.6052936328924         -1319.986099554022        -1948.747777493423        4377.900862490002         -8233.67427884994         
-4610.304796431476        -731.4507201903034        -1377.006491188833        1974.454150440477         -4372.939415420697        -8222.327824830107        4611.700827778302         731.4512515673996         -1376.130057125352        -1974.109280676013        4371.413006967457         -8221.472634177859        
-4628.678504262381        -761.1853573280387        -1432.94431194567         1999.784620907696         -4366.402703277767        -8209.981610545685        4630.108532288243         761.1852034542826         -1432.063462029473        -1999.430331381314        4364.835579729697         -8209.102497505577        
-4646.35969485002         -790.8061602286762        -1488.66778436373         2025.07414656764          -4359.776843615051        -8197.467076197849        4647.823992962207         790.805285099952          -1487.782808153162        -2024.710302088366        4358.168478633976         -8196.563675769314        
-4663.361569346569        -820.3113971425919        -1544.173649487115        2050.322096687727         -4353.061732300266        -8184.784027678252        4664.860407353568         820.3097634664737         -1543.284836092411        -2049.948561469937        4351.411600012449         -8183.855973036523        
-4679.697007280978        -849.6994600283215        -1599.458881040569        2075.527836678957         -4346.257263664738        -8171.932268023229        4681.230651424543         849.6970291768084         -1598.566519052838        -2075.14447432122         4344.564838665305         -8170.97919049341         
-4695.378574677845        -878.9688574903412        -1654.520672143757        2100.69072802423          -4339.363330496824        -8158.91159740134         4696.947287666451         878.965589453408          -1653.625049566152        -2100.297401487536        4337.628087854013         -8157.933126432152        
-4710.418532082535        -908.1182081247098        -1709.35642279411         2125.81012820563          -4332.379824034928        -8145.721813100623        4712.022573126            908.1140614658361         -1708.457826975355        -2125.406699791114        4330.601239294454         -8144.717576237832        
-4724.828842477436        -937.1462342491141        -1763.963728072384        2150.885390630807         -4325.306633960572        -8132.362709515844        4726.468467322455         937.1411660625599         -1763.062445642514        -2150.471721956768        4323.484183149878         -8131.332332375547        
-4738.621179076363        -966.0517559942673        -1818.34036702817         2175.915864558177         -4318.143648391357        -8118.834078135435        4740.296640042943         966.0457218635129         -1817.436683836684        -2175.491816536625        4316.276808023802         -8117.777184376901        
-4751.806932986467        -994.8336857352988        -1872.484292205016        2200.900895021332         -4310.890753873566        -8105.135707528359        4753.518479005215         994.8266396936961         -1871.578493261244        -2200.46632783371         4308.979000952968         -8104.051918826735        
-4764.397220729195        -1023.491022842994        -1926.393619767303        2225.839822752037         -4303.547835375182        -8091.267383330705        4766.145097379136         1023.482917335583         -1925.485989182867        -2225.394595824575        4301.590647399775         -8090.156319349335        
-4776.402891613005        -1052.022848735738        -1980.066620192898        2250.731984102502         -4296.114776278613        -8077.22888823229         4778.187341159981         1052.013634582981         -1979.157441126561        -2250.275956080601        4294.111631245236         -8076.090166594804        
-4787.834534952519        -1080.428322214226        -2033.501709498087        2275.576710966183         -4288.59145837283         -8063.020001962897        4789.655796387946         1080.417948577437         -2032.591264102637        -2275.109739688429        4286.541834781354         -8061.853238224983        
-4798.702487129849        -1108.706675063062        -2086.697440963442        2300.373330697723         -4280.977761846269        -8048.640501278482        4800.560796209873         1108.695089410816         -2085.786010334559        -2299.895273169008        4278.881138703669         -8047.445308899361        
-4809.016838495052        -1136.857207901485        -2139.652497330302        2325.121166031531         -4273.273565279145        -8034.090159947198        4810.912427779884         1136.844355978596         -2138.740361457749        -2324.631878395609        4271.12942210352          -8032.866150260816        
-4818.787440103784        -1164.879286271113        -2192.365683440876        2349.819534999275         -4265.478745635482        -8019.368748735258        4820.720538997179         1164.865112068015         -2191.453121161379        -2349.318872510543        4263.286562460416         -8018.115530921088        
-4828.023910290707        -1192.77233694389         -2244.835919294826        2374.467750846045         -4257.593178255658        -8004.476035392581        4829.994745079544         1192.756782668352         -2243.923208247084        -2373.955567840618        4255.352435634122         -8003.193216446234        
-4836.735641078631        -1220.535844439641        -2297.062233498349        2399.065121945387         -4249.616736848373        -7989.411784638301        4838.744434972425         1220.518850489636         -2296.149650079809        -2398.541271811482        4247.326915857033         -7988.09896934178         
-4844.931804423293        -1248.169347739255        -2349.043757082429        2423.610951712952         -4241.549293482618        -7974.175758146186        4846.978777593686         1248.15085267718          -2348.131576407963        -2423.075286860389        4239.20987572585          -7972.83254903779         
-4852.621358294855        -1275.672437182802        -2400.779717668454        2448.104538518848         -4233.390718579816        -7958.767714529909        4854.706727914963         1275.652377711202         -2399.868213530688        -2447.55691034795         4231.001186193782         -7957.393711873709        
-4859.813052597237        -1303.044751541456        -2452.269433960901        2472.545175598716         -4225.140880905441        -7943.187409327948        4861.937032880756         1303.023062479973         -2451.358878792322        -2471.985434468283        4222.70071656222          -7941.782211083249        
-4866.515434927074        -1330.28597525286         -2503.512310547783        2496.932150963316         -4216.799647561042        -7927.434594988648        4868.678237167216         1330.262589516758         -2502.602975384478        -2496.360146157895        4214.308334472531         -7925.997796778771        
-4872.73685617451         -1357.395835811098        -2554.507832991192        2521.264747306879         -4208.366883975687        -7911.509020854865        4874.938688782582         1357.370684390655         -2553.599987438211        -2520.680327003109        4205.823905897967         -7910.040215935791        
-4878.485475967929        -1384.374101301248        -2605.255563190731        2545.542241913834         -4199.842453897814        -7895.410433148674        4880.726544511635         1384.347113242664         -2604.349475388764        -2544.945253146027        4197.247295134817         -7893.909212377272        
-4883.769267965428        -1411.220578070846        -2655.755135003827        2569.763906564156         -4191.226219386619        -7879.138574955665        4886.049775206746         1411.191680458258         -2654.851071597717        -2569.154195189025        4188.578364794434         -7877.604526757641        
-4888.596024995844        -1437.935108530161        -2706.006250108563        2593.929007437255         -4182.518040803436        -7862.693186209479        4890.916170928569         1437.90422646876          -2705.104476216889        -2593.306418097724        4179.816975794267         -7861.125896546815        
-4892.973364052232        -1464.517569073592        -2756.008674094599        2618.036805014272         -4173.717776803183        -7846.074003675778        4895.333345939041         1464.484625673911         -2755.109453280747        -2617.401181102367        4170.962987349427         -7844.473056014045        
-4896.908731141011        -1490.96786811552         -2805.762232768902        2642.086553978763         -4164.825284325809        -7829.280760936381        4899.308743550064         1490.932784478879         -2804.865827013477        -2641.437737597647        4162.016256963892         -7827.645736211474        
-4900.409405989863        -1517.285944233998        -2855.266808664426        2666.077503115885         -4155.840418587206        -7812.313188373111        4902.849640830958         1517.248639438651         -2854.373478338908        -2665.415335040918        4152.976640421781         -7810.643664957694        
-4903.482506617831        -1543.471764415561        -2904.522337739705        2690.008895209801         -4146.763033070369        -7795.171013151528        4905.963153178032         1543.432155504124         -2903.632341581222        -2689.333214848681        4143.843991778325         -7793.46656682124         
-4906.134993770873        -1569.525322396425        -2953.528806258546        2713.879966939538         -4137.592979516718        -7777.8539592046          4908.65623874958          1569.483324364235         -2952.642401345918        -2713.190612291379        4134.618163351202         -7776.11416310363         
-4908.373675226117        -1595.446637093322        -3002.286247839686        2737.689948773041         -4128.330107916787        -7760.361747216171        4910.935702769741         1595.402162877668         -3001.403689570376        -2736.986756386526        4125.299005711102         -7758.586171822622        
-4910.205209968597        -1621.235751120257        -3050.794740666519        2761.438064859438         -4118.974266501318        -7742.694094604289        4912.808201704494         1621.188711590366         -3049.91628273495         -2760.720869789919        4115.886367673113         -7740.882307695167        
-4911.636112243359        -1646.892729384766        -3099.054404848139        2785.123532919606         -4109.52530173189         -7724.850715504494        4914.280247313378         1646.84303333296          -3098.18029922471         -2784.392168685124        4106.380096287176         -7723.002282120171        
-4912.672755486725        -1672.417657760903        -3147.065399922867        2808.745564134791         -4099.983058291953        -7706.831320752855        4915.358210580089         1672.36521189427          -3146.195896834135        -2807.999862671088        4096.780036829063         -7704.945803161361        
-4913.321376139837        -1697.810641832999        -3194.827922496479        2832.303363033396         -4090.347379077342        -7688.635617869091        4916.048325525451         1697.755350765947         -3193.963270406181        -2831.543154647748        4087.086032791063         -7686.712575529702        
-4913.588077347871        -1723.071805707412        -3242.342204007437        2855.796127375856         -4080.618105186906        -7670.263311039336        4916.356692906164         1723.013571955147         -3241.482649598387        -2855.021240699818        4077.297925872495         -7668.302300566022        
-4913.478832548237        -1748.20129088813         -3289.608508612087        2879.223048037413         -4070.795075913134        -7651.714101099089        4916.289283802253         1748.140014860488         -3288.754296768981        -2878.433309978471        4067.41555597051          -7649.714676223375        
-4912.999488950954        -1773.199255212094        -3336.627131183108        2902.583308889065         -4060.878128732729        -7632.987685515633        4915.851943097005         1773.134835208475         -3335.778504976071        -2901.778544580986        4057.438761170371         -7630.949397049233        
-4912.155770914309        -1798.065871841973        -3383.398395415017        2925.87608667629          -4050.867099296942        -7614.083758370864        4915.050392851961         1797.998204046744         -3382.555596083927        -2925.056119428351        4047.367377736256         -7612.00615416767         
-4910.953283219133        -1822.801328312256        -3429.922652030655        2949.100550895702         -4040.761821421969        -7595.002010343655        4913.890235580679         1822.730306790734         -3429.08591897029         -2948.265202140712        4037.201240101247         -7592.884635261435        
-4909.397514244483        -1847.405825626629        -3476.200277083291        2972.255863669561         -4030.562127079407        -7575.742128692335        4912.376957423738         1847.331342321762         -3475.369847829046        -2971.404952910525        4026.940180858131         -7573.584524553968        
-4907.493839047936        -1871.879577402549        -3522.231670348876        2995.34117961803          -4020.267846386472        -7556.303797236877        4910.515931228554         1871.801522132184         -3521.407780563197        -2994.474524373582        4016.584030749451         -7554.10550279115         
-4905.247522353267        -1896.222809061874        -3568.017253803642        3018.355645729214         -4009.878807596222        -7536.686696341232        4908.312419536422         1896.141069516831         -3567.200137263106        -3017.473061477678        4006.132618657779         -7534.447247223288        
-4902.663721448567        -1920.435757064202        -3613.557470182364        3041.298401226799         -3999.394837087893        -7516.890502895549        4905.77157748006          1920.350218806299         -3612.747358765424        -3040.399701348986        3995.585771596176         -7514.609431586636        
-4899.747488997236        -1944.518668180681        -3658.852781612921        3064.168577435354         -3988.815759356832        -7496.914890298154        4902.898455594084         1944.429214641801         -3658.049905288062        -3063.253573155889        3984.943314698117         -7494.591726085288        
-4896.503775765028        -1968.471798805869        -3703.903668322833        3086.965297643255         -3978.141397004889        -7476.759528437717        4899.698002541438         1968.378311287379         -3703.108255137486        -3086.033797970449        3974.205071207893         -7474.393797372526        
-4892.937433265353        -1992.295414306689        -3748.710627414373        3109.687676963003         -3967.371570730349        -7456.424083675141        4896.175067758188         1992.197771979205         -3747.922903484141        -3108.739488627398        3963.370862470591         -7454.015308532515        
-4889.053216325687        -2015.989788404782        -3793.274171703728        3132.334822189048         -3956.50609931798         -7435.908218825731        4892.334404019333         2015.887868308637         -3792.49436120232         -3131.369749580335        3952.440507922322         -7433.455919061875        
-4884.855785577514        -2039.55520259199         -3837.594828621775        3154.905831653057         -3945.544799629191        -7415.211593140848        4888.180669928232         2039.44887963793          -3836.823153771227        -3153.923676755556        3941.413825080206         -7412.715284850885        
-4880.349709872156        -2062.991945576388        -3881.673139172286        3177.399795076417         -3934.48748659197         -7394.333862290048        4883.718432331923         2062.881092546682         -3880.909820233705        -3176.40035740289         3930.290629532537         -7391.793058165204        
-4875.539468624906        -2086.300312757201        -3925.509656945127        3199.815793419984         -3923.333973190922        -7373.274678342888        4878.952168664691         2086.184800307325         -3924.75491220993         -3198.798869943988        3919.070734928828         -7370.688887627068        
-4870.429454089841        -2109.480605727644        -3969.104947181069        3222.152898731161         -3912.084070457204        -7352.033689750766        4873.886269222348         2109.360302388202         -3968.358992962458        -3221.118283817646        3907.753952969797         -7349.402418196871        
-4865.023973567251        -2132.533131803619        -4012.459585885867        3244.410173987999         -3900.737587458745        -7330.610541328904        4868.525039369211         2132.407903982617         -4011.722636510909        -3243.357659322181        3896.340093397477         -7327.93329115439         
-4859.32725154626         -2155.458203577262        -4055.574158990668        3266.586672940306         -3889.294331289828        -7309.004874238221        4862.872701680171         2155.327915562957         -4054.846426792501        -3265.516047454992        3884.828963985434         -7306.281144080393        
-4853.343431784262        -2178.256138493656        -4098.449261556554        3288.681439947934         -3877.754107061424        -7287.216325967252        4856.933398019624         2178.12065245735          -4097.730956867163        -3287.592489748858        3873.220370528579         -7284.445610837894        
