Orbiter1.MoonInertial.X   Orbiter1.MoonInertial.Y   Orbiter1.MoonInertial.Z   Orbiter2.MoonInertial.X   Orbiter2.MoonInertial.Y   Orbiter2.MoonInertial.Z   Orbiter3.MoonInertial.X   Orbiter3.MoonInertial.Y   Orbiter3.MoonInertial.Z   Orbiter4.MoonInertial.X   Orbiter4.MoonInertial.Y   Orbiter4.MoonInertial.Z   
-4488.083765786141        -312.1178125702427        -467.0199249786383        1669.876544725426         -5633.100640885707        -8413.440673521283        4488.978126258575         311.9232968747965         -466.4197511070815        -1669.619853302895        5631.950205024099         -8412.645164807182        
-4518.543467855721        -347.9224484016886        -520.5173907608842        1694.977194977313         -5627.207067912968        -8404.600443435163        4519.464155934387         347.7252893344266         -519.9118284594442        -1694.712435099835        5626.021006123687         -8403.77968993978         
-4548.16286395042         -383.6623845516006        -573.9180799807073        1720.050206518077         -5621.221867072862        -8395.622800186451        4549.11016432388          383.4626022785669         -573.3073387135519        -1719.777247953418        5619.999637276691         -8394.776384256227        
-4576.957524827303        -419.3327554143616        -627.2147218752652        1745.095115220771         -5615.144962037273        -8386.507630665583        4577.931719767294         419.1303691967623         -626.5990112996369        -1744.813827337959        5613.886022186489         -8385.635133309901        
-4604.942703004388        -454.92897132691          -680.4004579521425        1770.111454897356         -5608.976275235007        -8377.2548199257          4605.944072352024         454.7239994792617         -679.7799878669321        -1769.821706653107        5607.680083311046         -8376.355820798432        
-4632.133335200677        -490.4467041302123        -733.4688204158447        1795.098757259781         -5602.715727847419        -8367.864251176681        4633.162156353719         490.2391639787238         -732.8438007090881        -1794.800417184408        5601.381741859019         -8366.938328557648        
-4658.544045331684        -525.8818734728266        -786.4137117026839        1820.056551880523         -5596.363239804225        -8358.335805778974        4659.600593232812         525.6717813126161         -785.7843522981566        -1819.749488063593        5594.990917785268         -8357.382536555087        
-4684.189147984245        -561.2306338222697        -839.229385073646         1844.984366152887         -5589.918729779252        -8348.669363237132        4685.273695110722         561.0180048745824         -838.5958958766132        -1844.668446228374        5588.507529786613         -8347.688322883652        
-4709.082652302473        -596.4893621506053        -891.9104262149776        1869.881725250714         -5583.382115186017        -8338.864801193646        4710.195468657315         596.2742105199723         -891.2730170575669        -1869.55681638181         5581.931495297409         -8337.855563754943        
-4733.238266223678        -631.6546462630504        -944.4517357989098        1894.748152087748         -5576.753312173474        -8328.921995422337        4734.379619328378         631.4369848943898         -943.8106163853663        -1894.414120951304        5575.262730485003         -8327.884133492771        
-4756.669401009145        -666.7232737369486        -996.8485129577166        1919.583167276578         -5570.032235621184        -8318.840819821751        4757.83955589807          666.5031143735396         -996.2038928093098        -1919.239880047055        5568.501150245196         -8317.773904526286        
-4779.38917602085         -701.6922214424703        -1049.09623962536         1944.386289087037         -5563.218799135182        -8308.621146408637        4780.58839523721          701.4695745834615         -1048.448328025901        -1944.03361142012         5561.64666819782          -8307.524747383228        
