Khon1.x		Khon1.y		Khon1.z		Khon2.x		Khon2.y		Khon2.z		Khon3.x		Khon3.y		Khon3.z		Khon4.x		Khon4.y		Khon4.z		Khon5.x		Khon5.y		Khon5.z		Khon6.x		Khon6.y		Khon6.z
6837.096737	12236.714230	-8852.251630	6582.092264	-45.744596	-14377.498512	-4415.193469	12439.281908	-8579.972202	-4678.368572	749.521631	-15652.332590	-49764.502598	51800.288082	-16745.460474	67849.025336	975.543076	-47834.197641
6717.337377	12483.179666	-9017.976231	6695.592583	-64.778330	-14036.183614	-4575.373571	12174.185611	-8391.002028	-4515.626564	749.242144	-15937.913965	-49771.110494	51775.921811	-16644.801354	67839.483218	943.113095	-47828.297815
6592.708698	12720.470803	-9177.084659	6802.997138	-83.771682	-13681.899666	-4731.347468	11897.688069	-8194.157491	-4349.484808	748.400517	-16211.324848	-49777.941676	51750.946199	-16543.838742	67830.026988	910.532707	-47822.002994
6463.479313	12948.758786	-9329.708788	6903.867820	-102.702905	-13314.291292	-4882.725013	11609.432598	-7989.198891	-4180.195501	747.018777	-16472.831912	-49784.994861	51725.358985	-16442.575088	67820.656791	877.803465	-47815.312389
6329.898698	13168.202783	-9475.971222	6997.721995	-121.547797	-12932.974278	-5029.074588	11309.031908	-7775.866185	-4007.992317	745.117325	-16722.683060	-49792.268745	51699.157913	-16341.012851	67811.372763	844.926927	-47808.225213
6192.199177	13378.950831	-9615.985979	7084.025845	-140.279289	-12537.532677	-5169.916442	10996.064615	-7553.876725	-3833.092441	742.715099	-16961.108895	-49799.762007	51672.340736	-16239.154490	67802.175029	811.904652	-47800.740677
6050.597665	13581.140592	-9749.859097	7162.186403	-158.866950	-12127.515529	-5304.714756	10670.071251	-7322.922659	-3655.698346	739.829715	-17188.324016	-49807.473305	51644.905213	-16137.002471	67793.063710	778.738203	-47792.857998
5905.297207	13774.900028	-9877.689191	7231.542007	-177.276388	-11702.433149	-5432.868349	10330.549709	-7082.667986	-3475.999354	736.477595	-17404.528185	-49815.401280	51616.849111	-16034.559261	67784.038915	745.429145	-47784.576390
5756.488333	13960.348016	-9999.567938	7291.350714	-195.468506	-11261.752932	-5553.698702	9976.949864	-6832.745087	-3294.173006	732.674071	-17609.907375	-49823.544554	51588.170206	-15931.827332	67775.100746	711.979045	-47775.895072
5604.350263	14137.594897	-10115.580528	7340.776147	-213.398593	-10804.894613	-5666.435983	9608.667426	-6572.750787	-3110.386273	728.433489	-17804.634703	-49831.901727	51558.866279	-15828.809162	67766.249297	678.389475	-47766.813261
5449.051980	14306.742973	-10225.806055	7378.870110	-231.015177	-10331.224923	-5770.201061	9225.036698	-6302.241733	-2924.796634	723.769295	-17988.871275	-49840.471385	51528.935120	-15725.507228	67757.484653	644.662007	-47757.330178
5290.753189	14467.886959	-10330.317883	7404.550968	-248.258596	-9840.051599	-5863.983289	8825.322171	-6020.729076	-2737.553030	718.694111	-18162.766945	-49849.252092	51498.374528	-15621.924016	67748.806891	610.798215	-47747.445046
5129.605173	14621.114382	-10429.183968	7416.576479	-265.059156	-9330.616746	-5946.612234	8408.708668	-5727.672288	-2548.796723	713.219805	-18326.460993	-49858.242394	51467.182309	-15518.062012	67740.216079	576.799680	-47737.157086
4965.751574	14766.505947	-10522.467147	7413.509409	-281.334779	-8802.089557	-6016.721435	7974.289848	-5422.472027	-2358.662063	707.357558	-18480.082747	-49867.440818	51435.356277	-15413.923707	67731.712276	542.667980	-47726.465525
4799.329084	14904.135868	-10610.225406	7393.673305	-296.987919	-8253.558615	-6072.701326	7521.054812	-5104.461948	-2167.277180	701.117915	-18623.752132	-49876.845873	51402.894252	-15309.511596	67723.295535	508.404698	-47715.369587
4630.468087	15034.072160	-10692.512113	7355.095025	-311.901483	-7684.024114	-6112.637195	7047.872648	-4772.899446	-1974.764613	694.510839	-18757.580173	-49886.456049	51369.794066	-15204.828176	67714.965898	474.011421	-47703.868501
4459.293226	15156.376906	-10769.376233	7295.428891	-325.933349	-7092.390844	-6134.226173	6553.474878	-4426.955451	-1781.241877	687.545758	-18881.669448	-49896.269817	51336.053558	-15099.875950	67706.723400	439.489735	-47691.961496
4285.923938	15271.106495	-10840.862521	7211.855041	-338.908871	-6477.463550	-6134.664194	6036.436205	-4065.703786	-1586.821981	680.231606	-18996.114488	-49906.285628	51301.670573	-14994.657423	67698.568066	404.841231	-47679.647803
4110.474933	15378.311834	-10907.011689	7100.940799	-350.610425	-5837.947799	-6110.489102	5495.154827	-3688.111303	-1391.613907	672.576861	-19101.002154	-49916.501918	51266.642966	-14889.175103	67690.499915	370.067501	-47666.926653
3933.056635	15478.038534	-10967.860566	6958.447971	-360.762532	-5172.462437	-6057.358189	4927.835637	-3293.031680	-1195.723047	664.589580	-19196.411954	-49926.917100	51230.968601	-14783.431503	67682.518954	335.170140	-47653.797282
3753.775600	15570.327085	-11023.442231	6779.059267	-369.010152	-4479.575577	-5969.725194	4332.484026	-2879.209108	-999.251602	656.277432	-19282.416347	-49937.529572	51194.645350	-14677.429138	67674.625186	300.150746	-47640.258924
3572.734889	15655.212994	-11073.786132	6555.980980	-374.886189	-3757.887973	-5840.358926	3706.927980	-2445.305706	-802.298968	647.647730	-19359.081002	-49948.337710	51157.671093	-14571.170527	67666.818600	265.010918	-47626.310817
3390.034429	15732.726917	-11118.918196	6280.351700	-377.761370	-3006.213175	-5659.605181	3048.909161	-1989.983506	-604.962077	638.707451	-19426.465033	-49959.339875	51120.043719	-14464.658193	67659.099182	229.752257	-47611.952200
3205.771344	15802.894768	-11158.860923	5940.340846	-376.764428	-2223.960011	-5414.221309	2356.338945	-1512.112351	-407.335736	629.463268	-19484.621211	-49970.534407	51081.761127	-14357.894662	67651.466905	194.376368	-47597.182313
3020.040266	15865.737812	-11193.633458	5519.745265	-370.650712	-1411.954650	-5085.485639	1627.954987	-1011.275717	-209.512929	619.921570	-19533.596140	-49981.919627	51042.821222	-14250.882463	67643.921735	158.884856	-47582.000398
2832.933636	15921.272736	-11223.251668	4995.788952	-357.579448	-574.260362	-4646.087192	864.985059	-489.010808	-11.585122	610.088486	-19573.430421	-49993.493840	51003.221920	-14143.624128	67636.463631	123.279331	-47566.405699
2644.541983	15969.511718	-11247.728191	4335.803564	-334.731962	277.628130	-4055.176970	75.453370	48.058916	186.357461	599.969903	-19604.158790	-50005.255330	50962.961147	-14036.122193	67629.092541	87.561402	-47550.397462
2454.954196	16010.462463	-11267.072484	3493.223912	-297.695012	1114.781428	-3252.168460	-714.453695	580.126452	384.225562	589.571484	-19625.810229	-50017.202363	50922.036834	-13928.379196	67621.808405	51.732682	-47533.974934
2264.257784	16044.128235	-11281.290854	2408.570384	-239.799843	1867.554250	-2159.646754	-1432.301145	1054.643990	581.930626	578.898691	-19638.408064	-50029.333189	50880.446926	-13820.397681	67614.611155	15.794787	-47517.137364
2072.539132	16070.507877	-11290.386483	1043.391484	-153.406966	2385.331962	-744.761848	-1917.430366	1358.502066	779.384544	567.956796	-19641.970040	-50041.646035	50838.189373	-13712.180191	67607.500715	-20.250667	-47499.884003
1879.883743	16089.595804	-11294.359440	-503.150244	-39.159690	2451.564427	824.129974	-1982.540515	1364.945720	976.499403	556.750899	-19636.508380	-50054.139114	50795.262136	-13603.729276	67600.476998	-56.402061	-47482.214103
1686.376481	16101.381993	-11293.206681	-1950.750542	83.761813	2005.338130	2242.695781	-1646.504413	1094.725112	1173.187231	545.285947	-19622.029822	-50066.810619	50751.663186	-13495.047486	67593.539911	-92.657774	-47464.126919
1492.101819	16105.851954	-11286.922043	-3109.872606	195.052819	1238.850961	3384.069295	-1090.196381	677.445988	1369.359750	533.566743	-19598.535640	-50079.658723	50707.390502	-13386.137378	67586.689350	-129.016183	-47445.621707
1297.144069	16102.986685	-11275.496226	-3987.094411	289.005011	349.312293	4279.576553	-448.185484	206.396626	1564.928126	521.597963	-19566.021646	-50092.681582	50662.442074	-13277.001507	67579.925203	-165.475662	-47426.697725
1101.587628	16092.762612	-11258.916760	-4649.544040	367.535204	-563.590638	4988.611321	216.021613	-275.515643	1759.802717	509.384169	-19524.478174	-50105.877335	50616.815900	-13167.642436	67573.247351	-202.034585	-47407.354232
905.517224	16075.151516	-11237.167969	-5155.376974	433.753901	-1459.588061	5558.491162	875.429952	-750.604578	1953.892812	496.929825	-19473.890048	-50119.244100	50570.509989	-13058.062727	67566.655664	-238.691323	-47387.590491
709.018157	16050.120443	-11210.230916	-5545.371434	490.263179	-2323.835501	6022.478148	1518.784036	-1211.834286	2147.106369	484.239307	-19414.236529	-50132.779978	50523.522359	-12948.264948	67560.150004	-275.444244	-47367.405764
512.176565	16017.631593	-11178.083344	-5847.339977	539.012278	-3151.762168	6403.753845	2141.617856	-1656.662460	2339.349742	471.316917	-19345.491244	-50146.483053	50475.851037	-12838.251668	67553.730225	-312.291717	-47346.799319
315.079679	15977.642193	-11140.699599	-6080.575347	581.440140	-3942.961693	6718.803130	2742.492324	-2084.495041	2530.527394	458.166896	-19267.622096	-50160.351389	50427.494060	-12728.025459	67547.396172	-349.232105	-47325.770421
117.816103	15930.104361	-11098.050542	-6258.832239	618.621205	-4698.691306	6979.661400	3321.349880	-2495.592339	2720.541605	444.793439	-19180.591154	-50174.383032	50378.449477	-12617.588898	67541.147679	-386.263774	-47304.318340
-79.523900	15874.964927	-11050.103451	-6392.195793	651.372762	-5420.813367	7195.345846	3878.760294	-2890.577674	2909.292155	431.200707	-19084.354523	-50188.576010	50328.715345	-12506.944563	67534.984575	-423.385084	-47282.442348
-276.848100	15812.165260	-10996.821903	-6488.253705	680.328765	-6111.337416	7372.773260	4415.561293	-3270.209141	3096.675997	417.392841	-18978.862190	-50202.928333	50278.289730	-12396.095034	67528.906677	-460.594395	-47260.141717
-474.061989	15741.641054	-10938.165647	-6552.846907	705.990138	-6772.223225	7517.361131	4932.682986	-3635.271921	3282.586904	403.373977	-18864.057846	-50217.437993	50227.170712	-12285.042896	67522.913796	-497.890065	-47237.415724
-671.068416	15663.322086	-10874.090454	-6590.563029	728.759412	-7405.301110	7633.431158	5431.061537	-3986.528034	3466.915090	389.148258	-18739.878689	-50232.102963	50175.356376	-12173.790737	67517.005731	-535.270451	-47214.263644
-867.767239	15577.131968	-10804.547956	-6605.069422	748.964962	-8012.245852	7724.486897	5911.597598	-4324.694227	3649.546815	374.719854	-18606.255195	-50246.921200	50122.844822	-12062.341145	67511.182274	-572.733908	-47190.684758
-1064.054915	15482.987848	-10729.485464	-6599.343562	766.878301	-8594.575025	7793.409250	6375.137708	-4650.433859	3830.363936	360.092977	-18463.110860	-50261.890640	50069.634158	-11950.696713	67505.443209	-610.278787	-47166.678347
-1259.824065	15380.800084	-10648.845757	-6575.836133	782.726635	-9153.657932	7842.597075	6822.467572	-4964.355724	4009.243446	345.271897	-18310.361917	-50277.009203	50015.722502	-11838.860037	67499.788310	-647.903441	-47142.243694
-1454.963019	15270.471897	-10562.566864	-6536.588880	796.702140	-9690.728596	7874.070290	7254.311467	-5267.016205	4186.056951	330.260962	-18147.917015	-50292.274790	49961.107983	-11726.833715	67494.217341	-685.606219	-47117.380084
-1649.355277	15151.898961	-10470.581808	-6483.321394	808.968932	-10206.899668	7889.546814	7671.334696	-5558.922923	4360.670114	315.064619	-17975.676865	-50307.685286	49905.788741	-11614.620347	67488.730059	-723.385469	-47092.086806
-1842.878959	15024.968966	-10372.818322	-6417.496098	819.668380	-10703.175823	7890.500892	8074.147450	-5840.538888	4532.942028	299.687438	-17793.533841	-50323.238554	49849.762927	-11502.222536	67483.326212	-761.239538	-47066.363148
-2035.406190	14889.561142	-10269.198552	-6340.367671	828.923213	-11180.466042	7878.207965	8463.309187	-6112.286684	4702.724546	284.134132	-17601.371548	-50338.932443	49793.028702	-11389.642890	67478.005538	-799.166769	-47040.208402
-2226.802363	14745.545687	-10159.638696	-6253.021168	836.840734	-11639.594583	7853.779623	8839.333061	-6374.552439	4869.861520	268.409589	-17399.064330	-50354.764782	49735.584237	-11276.884016	67472.767766	-837.165507	-47013.621863
-2416.925424	14592.783199	-10044.048636	-6156.401782	843.515367	-12081.310653	7818.191181	9202.690161	-6627.689477	5034.187971	252.518901	-17186.476734	-50370.733382	49677.427715	-11163.948526	67467.612618	-875.234094	-46986.602826
-2605.624973	14431.123986	-9922.331510	-6051.338369	849.030687	-12506.296867	7772.303655	9553.813450	-6872.021622	5195.529154	236.467397	-16963.462914	-50386.836039	49618.557329	-11050.839034	67462.539805	-913.370868	-46959.150590
-2792.741284	14260.407318	-9794.383229	-5938.562224	853.461075	-12915.176615	7716.881467	9893.101348	-7107.846143	5353.699521	220.260679	-16729.865966	-50403.070526	49558.971285	-10937.558157	67457.549030	-951.574170	-46931.264455
-2978.104285	14080.460628	-9660.091981	-5818.722227	856.873053	-13308.520481	7652.606828	10220.920977	-7335.436385	5508.501554	203.904671	-16485.517197	-50419.434603	49498.667797	-10824.108513	67452.639987	-989.842336	-46902.943724
-3161.532213	13891.098539	-9519.337608	-5692.397162	859.326390	-13686.851837	7580.091531	10537.611069	-7555.044094	5659.724445	187.405661	-16230.235306	-50435.926010	49437.645092	-10710.492726	67447.812360	-1028.173703	-46874.187701
-3342.830293	13692.121864	-9371.990980	-5560.105825	860.875015	-14050.651699	7499.886696	10843.484556	-7766.901473	5807.142619	170.770362	-15963.825483	-50452.542469	49375.901409	-10596.713418	67443.065825	-1066.566604	-46844.995695
-3521.789187	13483.316460	-9217.913270	-5422.315381	861.567783	-14400.362993	7412.490873	11138.830891	-7971.223008	5950.514033	154.005971	-15686.078396	-50469.281685	49313.434996	-10482.773218	67438.400049	-1105.019374	-46815.367014
-3698.182947	13264.451848	-9056.955094	-5279.448323	861.449112	-14736.394273	7318.356839	11423.918111	-8168.207075	6089.578274	137.120246	-15396.769074	-50486.141345	49250.244113	-10368.674754	67433.814691	-1143.530344	-46785.300970
-3871.767199	13035.279850	-8888.955646	-5131.888301	860.559528	-15059.122982	7217.897328	11698.994674	-8358.037375	6224.054333	120.121589	-15095.655649	-50503.119119	49186.327033	-10254.420658	67429.309398	-1182.097843	-46754.796878
-4042.276507	12795.532869	-8713.741630	-4979.985045	858.936124	-15368.898323	7111.489887	11964.291100	-8540.884196	6353.638119	103.019147	-14782.477964	-50520.212657	49121.682038	-10140.013565	67424.883811	-1220.720203	-46723.854053
-4209.421504	12544.921997	-8531.126082	-4824.058539	856.612954	-15666.043796	6999.481024	12220.021435	-8716.905544	6477.999475	85.822925	-14456.955995	-50537.419594	49056.307425	-10025.456112	67420.537559	-1259.395750	-46692.471815
-4372.885898	12283.134991	-8340.907107	-4664.402585	853.621374	-15950.859423	6882.189764	12466.384553	-8886.248143	6596.778904	68.543924	-14118.788116	-50554.737547	48990.201498	-9910.750939	67416.270266	-1298.122811	-46660.649484
-4532.322135	12009.833718	-8142.866303	-4501.287851	849.990330	-16223.623737	6759.910713	12703.565335	-9049.048332	6709.583477	51.194304	-13767.649105	-50572.164114	48923.362577	-9795.900686	67412.081543	-1336.899711	-46628.386384
-4687.347157	11724.651479	-7936.767110	-4334.964516	845.746617	-16484.595536	6632.916708	12931.735704	-9205.432857	6815.982400	33.787568	-13403.187950	-50589.696876	48855.788991	-9680.907999	67407.970993	-1375.724776	-46595.681842
-4837.536957	11427.189850	-7722.352870	-4165.664541	840.915095	-16734.015450	6501.461130	13151.055575	-9355.519594	6915.501382	16.338803	-13025.025335	-50607.333397	48787.479082	-9565.775524	67403.938212	-1414.596327	-46562.535185
-4982.419768	11117.014954	-7499.344562	-3993.603657	835.518886	-16972.107334	6365.779914	13361.673691	-9499.418183	7007.616377	-1.135057	-12632.750837	-50625.071223	48718.431203	-9450.505910	67399.982784	-1453.512688	-46528.945744
-5121.468631	10793.653353	-7267.438298	-3818.983100	829.579542	-17199.079516	6226.093324	13563.728382	-9637.230603	7091.745742	-18.614883	-12225.919740	-50642.907883	48648.643721	-9335.101809	67396.104286	-1492.472178	-46494.912852
-5254.091669	10456.587118	-7026.302366	-3641.991132	823.117194	-17415.125913	6082.607504	13757.348249	-9769.051689	7167.241137	-36.078954	-11804.049448	-50660.840888	48578.115013	-9219.565876	67392.302284	-1531.473118	-46460.435846
-5379.620589	10105.248191	-6775.573855	-3462.804380	816.150689	-17620.427031	5935.515862	13942.652779	-9894.969595	7233.376314	-53.502446	-11366.615425	-50678.867731	48506.843469	-9103.900766	67388.576337	-1570.513826	-46425.514063
-5497.296401	9739.011778	-6514.854748	-3281.589024	808.697699	-17815.150866	5785.000282	14119.752893	-10015.066212	7289.333559	-70.856812	-10913.046615	-50696.985891	48434.827492	-8988.109138	67384.925993	-1609.592620	-46390.146845
-5606.251681	9357.188622	-6243.707396	-3098.501852	800.774835	-17999.453706	5631.232221	14288.751452	-10129.417545	7334.187007	-88.108996	-10442.720297	-50715.192824	48362.065495	-8872.193654	67381.350791	-1648.707817	-46354.333535
-5705.488310	8959.015926	-5961.649282	-2913.691193	792.397736	-18173.480864	5474.373676	14449.743701	-10238.094048	7366.881974	-105.220449	-9954.956311	-50733.485973	48288.555905	-8756.156977	67377.850262	-1687.857733	-46318.073478
-5793.849193	8543.646687	-5668.146950	-2727.297765	783.581152	-18337.367332	5314.578055	14602.817682	-10341.160939	7386.209075	-122.145862	-9449.010670	-50751.862762	48214.297161	-8640.001773	67374.423928	-1727.040681	-46281.366023
-5869.981966	8110.137127	-5362.609022	-2539.455423	774.339020	-18491.238371	5151.990968	14748.054593	-10438.678464	7390.771496	-138.831537	-8924.068568	-50770.320598	48139.287715	-8523.730710	67371.071299	-1766.254976	-46244.210522
-5932.291758	7657.431928	-5044.378190	-2350.291846	764.684536	-18635.210040	4986.750927	14885.529125	-10530.702157	7378.943110	-155.213246	-8379.236965	-50788.856871	48063.526031	-8407.346460	67367.791879	-1805.498931	-46206.606328
-5978.878858	7184.346945	-4712.722201	-2159.929151	754.630211	-18769.389684	4818.989994	15015.309754	-10617.283054	7348.814198	-171.213401	-7813.537082	-50807.468953	47987.010585	-8290.851694	67364.585162	-1844.770858	-46168.552797
-6007.455118	6689.549235	-4366.823991	-1968.484450	744.187928	-18893.876361	4648.834365	15137.459011	-10698.467902	7298.120128	-186.737234	-7225.897560	-50826.154199	47909.739868	-8174.249089	67361.450631	-1884.069068	-46130.049288
-6015.229874	6171.534511	-4005.771504	-1776.070370	733.368997	-19008.761231	4476.404900	15252.033718	-10774.299336	7224.146200	-201.667559	-6615.149735	-50844.909948	47831.712382	-8057.541323	67358.387761	-1923.391871	-46091.095163
-5998.751242	5628.602940	-3628.548517	-1582.795515	722.184197	-19114.127914	4301.817617	15359.085207	-10844.816041	7123.598544	-215.857467	-5980.027836	-50863.733520	47752.926641	-7940.731074	67355.396019	-1962.737576	-46051.689788
-5953.680422	5058.836055	-3234.029479	-1388.764901	710.643817	-19210.052796	4125.184135	15458.659507	-10910.052897	6992.425713	-229.119908	-5319.179507	-50882.622219	47673.381174	-7823.821027	67352.474861	-2002.104493	-46011.832527
-5874.462904	4460.081697	-2820.984921	-1194.080356	698.757701	-19296.605321	3946.612096	15550.797510	-10970.041108	6825.567107	-241.212476	-4631.197104	-50901.573331	47593.074521	-7706.813865	67349.623734	-2041.490930	-45971.522753
-5753.836503	3829.963512	-2388.111868	-998.840891	686.535279	-19373.848230	3766.205545	15635.535127	-11024.808313	6616.590278	-251.814618	-3914.690625	-50920.584126	47512.005237	-7589.712276	67346.842076	-2080.895193	-45930.759837
-5582.073436	3165.954224	-1934.121501	-803.143050	673.985601	-19441.837798	3584.065292	15712.903408	-11074.378689	6357.155939	-260.492459	-3168.444389	-50939.651856	47430.171890	-7472.518948	67344.129316	-2120.315590	-45889.543154
-5345.776482	2465.607396	-1457.958738	-607.081230	661.117367	-19500.624019	3400.289249	15782.928658	-11118.773031	6036.209834	-266.642780	-2391.746531	-50958.773757	47347.573060	-7355.236575	67341.484872	-2159.750426	-45847.872084
-5025.911627	1727.185179	-959.334443	-410.747997	647.938960	-19550.250789	3214.972743	15845.632530	-11158.008833	5638.736873	-269.400642	-1585.087954	-50977.947046	47264.207340	-7237.867849	67338.908156	-2199.198006	-45805.746006
-4594.540611	951.306864	-440.031243	-214.234378	634.458467	-19590.756052	3028.208819	15901.032099	-11192.100342	5143.823025	-267.482092	-751.683290	-50997.168926	47180.073338	-7120.415467	67336.398567	-2238.656635	-45763.164306
-4009.556516	145.339171	92.785161	-17.630137	620.683707	-19622.171923	2840.088519	15949.139929	-11221.058612	4521.723524	-258.910570	99.093499	-51016.436581	47095.169676	-7002.882129	67333.955497	-2278.124618	-45720.126369
-3207.973423	-664.708280	617.959318	178.975952	606.622253	-19644.524804	2650.701163	15989.964112	-11244.891544	3730.108185	-240.552282	943.673329	-51035.747177	47009.494986	-6885.270534	67331.578328	-2317.600257	-45676.631586
-2109.005061	-1404.106724	1079.553961	375.495840	592.281457	-19657.835463	2460.134603	16023.508303	-11263.603910	2713.132054	-207.477665	1725.638669	-51055.097865	46923.047917	-6767.583387	67329.266432	-2357.081855	-45632.679349
-681.206930	-1904.474787	1358.803162	571.841953	577.668469	-19662.119106	2268.475480	16049.771738	-11277.197376	1422.809155	-153.058950	2320.290540	-51074.485780	46835.827131	-6649.823394	67327.019173	-2396.567715	-45588.269053
892.588351	-1974.416241	1331.271559	767.926937	562.790257	-19657.385424	2075.809474	16068.749232	-11285.670504	-89.548102	-73.808154	2523.595094	-51093.908038	46747.831303	-6531.993261	67324.835904	-2436.056139	-45543.400098
2303.137788	-1643.186037	1032.299888	963.663409	547.653628	-19643.638626	1882.221541	16080.431164	-11289.018752	-1583.647794	20.436780	2214.777154	-51113.361738	46659.059121	-6414.095701	67322.715970	-2475.545428	-45498.071884
3434.234374	-1096.170559	596.624411	1158.963711	532.265248	-19620.877448	1687.796162	16084.803459	-11287.234463	-2827.619608	112.277487	1529.925848	-51132.843963	46569.509290	-6296.133425	67320.658706	-2515.033883	-45452.283816
4322.491538	-465.397116	114.409934	1353.739659	516.631656	-19589.095150	1492.617575	16081.847533	-11280.306835	-3784.387965	193.116117	676.724407	-51152.351781	46479.180526	-6178.109148	67318.663438	-2554.519804	-45406.035302
