Orbiter1.MoonInertial.X   Orbiter1.MoonInertial.Y   Orbiter1.MoonInertial.Z   Orbiter2.MoonInertial.X   Orbiter2.MoonInertial.Y   Orbiter2.MoonInertial.Z   Orbiter3.MoonInertial.X   Orbiter3.MoonInertial.Y   Orbiter3.MoonInertial.Z   Orbiter4.MoonInertial.X   Orbiter4.MoonInertial.Y   Orbiter4.MoonInertial.Z   Orbiter5.MoonInertial.X   Orbiter5.MoonInertial.Y   Orbiter5.MoonInertial.Z   Orbiter6.MoonInertial.X   Orbiter6.MoonInertial.Y   Orbiter6.MoonInertial.Z   
-4576.957524827303        -419.3327554143616        -627.2147218752652        -1642.599573613217        -5641.552754803968        -8426.148314279591        4571.06066009363          -3950.888487219228        -5900.616807957354        4577.931719767294         419.1303691967623         -626.5990112996369        1642.843871659221         5640.396957790421         -8425.464380852412        -4570.81010642038         3949.863311610068         -5899.796206330298        
-4604.942703004388        -454.92897132691          -680.4004579521425        -1617.443114501468        -5647.309549159254        -8434.714436536771        4586.636810554075         -3931.300914634776        -5871.324493146793        4605.944072352024         454.7239994792617         -679.7799878669321        1617.694704287162         5646.118753622344         -8434.009140856564        -4586.378503880129        3930.246312780597         -5870.479554046906        
-4632.133335200677        -490.4467041302123        -733.4688204158447        -1592.260198369506        -5652.974972292839        -8443.143563886551        4602.077536147583         -3911.597637426166        -5841.858932812611        4633.162156353719         490.2391639787238         -732.8438007090881        1592.519187374375         5651.748635299271         -8442.416541436949        -4601.811336264742        3910.513222111273         -5840.989293762308        
-4658.544045331684        -525.8818734728266        -786.4137117026839        -1567.051280859028        -5658.549096208124        -8451.435803645843        4617.381346155438         -3891.778357171803        -5812.219683994364        4659.600593232812         525.6717813126161         -785.7843522981566        1567.317776559794         5657.286673947179         -8450.686688119982        -4617.107111104779        3890.663742477598         -5811.324981951679        
-4684.189147984245        -561.2306338222697        -839.229385073646         -1541.816815742481        -5664.031991688244        -8459.591261323192        4632.546730257964         -3871.842773642216        -5782.406301074021        4685.273695110722         561.0180048745824         -838.5958958766132        1542.090925614772         5662.732939472364         -8458.81968461076         -4632.264316266184        3870.697574953607         -5781.486172417761        
-4709.082652302473        -596.4893621506053        -891.9104262149776        -1516.557254959844        -5669.423728299735        -8467.610040624451        4647.572158163806         -3851.790584817471        -5752.418335802795        4710.195468657315         596.2742105199723         -891.2730170575669        1516.839086479973         5668.087500565453         -8466.815632798884        -4647.281419578008        3850.614418829558         -5751.472416317905        
-4733.238266223678        -631.6546462630504        -944.4517357989098        -1491.27304865497         -5674.724374396203        -8475.492243458255        4662.456079230979         -3831.621486906079        -5722.255337329902        4734.379619328378         631.4369848943898         -943.8106163853663        1491.562709301943         5673.350424704491         -8474.674632763752        -4662.156868451595        3830.413971631438         -5721.283262192912        
-4756.669401009145        -666.7232737369486        -996.8485129577166        -1465.964645211629        -5679.933997122222        -8483.237969941751        4677.19692207902          -3811.335174364795        -5691.916852233349        4757.83955589807          666.5031143735396         -996.2038928093098        1466.26224246918          5678.521778159309         -8482.396782780153        -4676.889089490985        3810.095929140865         -5690.918255998084        
-4779.38917602085         -701.6922214424703        -1049.09623962536         -1440.632491289114        -5685.052662416769        -8490.84731840578         4691.793094192602         -3790.931339920789        -5661.402424553235        4780.58839523721          701.4695745834615         -1048.448328025901        1440.938132648123         5683.601625994372         -8489.982179323473        -4691.476488094602        3789.659985417791         -5660.376941136608        
-4801.410423699839        -736.5586456142482        -1101.190665704227        -1415.277031857666        -5690.080435016833        -8498.32038540041         4706.242981515708         -3770.409674594761        -5630.711595827277        4802.638967293489         736.3335204736795         -1100.539671645471        1415.590824818588         5688.590032072796         -8497.430917075049        -4705.917448047592        3769.105832823843         -5629.658858495328        
-4822.745694707613        -771.3198724474641        -1153.127795014007        -1389.898710233523        -5695.017378460849        -8505.657265699876        4720.544948036724         -3749.769867725787        -5599.843905128888        4824.003820234328         771.0922769131721         -1152.473927141778        1390.220762308993         5693.487059059495         -8504.743088927149        -4720.21033110487         3748.433162047761         -5598.763546483096        
