Orbiter1.MoonInertial.X   Orbiter1.MoonInertial.Y   Orbiter1.MoonInertial.Z   Orbiter2.MoonInertial.X   Orbiter2.MoonInertial.Y   Orbiter2.MoonInertial.Z   Orbiter3.MoonInertial.X   Orbiter3.MoonInertial.Y   Orbiter3.MoonInertial.Z   Orbiter4.MoonInertial.X   Orbiter4.MoonInertial.Y   Orbiter4.MoonInertial.Z   Orbiter5.MoonInertial.X   Orbiter5.MoonInertial.Y   Orbiter5.MoonInertial.Z   Orbiter6.MoonInertial.X   Orbiter6.MoonInertial.Y   Orbiter6.MoonInertial.Z   
-8893.211448151313        1639.866887567972         1372.412186650763         3966.212191033061         -8343.926609113405        -6996.242654491536        9347.414924236044         -3408.560332075343        -2855.354528337892        1625.297015183896         8886.886760457885         -1363.678703382175        -8268.902842186988        -3985.262920507113        6942.203735688963         -3433.513886133849        -9361.368049062148        2880.299095240509         
-8911.105847717059        1607.873084831052         1345.541938752605         3998.652281331539         -8332.74422485102         -6986.816167355282        9357.840392287791         -3378.840110974794        -2830.381226306636        1593.184805387355         8904.729133263114         -1336.723131690786        -8257.368882447714        -4017.587663753657        6932.549743627897         -3403.746720103605        -9371.905657997704        2855.309047771181         
-8928.7950638693          1575.842517712852         1318.640845758753         4031.047089215703         -8321.467794551631        -6977.310614859016        9368.116504522361         -3349.066339558805        -2805.362944267923        1561.035653919636         8922.366170839814         -1309.736415645923        -8245.73905151806         -4049.865644014964        6922.815293257649         -3373.925518394535        -9382.295159985428        2830.273543371208         
-8946.27920937835         1543.776013445284         1291.709602878487         4063.396215412533         -8310.097382256587        -6967.726051394653        9378.242783904614         -3319.239379610808        -2780.299987132603        1528.850394309251         8939.797989983228         -1282.719254176074        -8234.01341200032         -4082.096453407314        6913.000436038186         -3344.050641467373        -9392.536081868748        2805.192884266784         
-8963.558402549825        1511.674396131071         1264.748902694031         4095.699260376889         -8298.633052643039        -6958.06253189253         9388.218753651876         -3289.359595228685        -2755.192661759589        1496.62985695932          8957.02471311338          -1255.672343593294        -8222.192027147423        -4114.279683703207        6903.105223975581         -3314.122452108262        -9402.627950754657        2780.067374640552         
-8980.632767167437        1479.538486729725         1237.759435149055         4127.9558242895           -8287.074871026678        -6948.320111823472        9398.043937247508         -3259.427352837054        -2730.041276965756        1464.374869132662         8974.046468217333         -1228.59637758063         -8210.274960866052        -4146.414926328871        6893.129709624511         -3284.141315440691        -9412.570294027682        2754.897320641787         
-8997.502432435882        1447.369103044388         1210.741887537471         4160.165507054975         -8275.422903364466        -6938.498847201205        9407.71785845462          -3229.443021198909        -2704.84614353592         1432.086254937371         8990.863388792495         -1201.492047180072        -8198.262277719798        -4178.501772361575        6883.073946091085         -3254.107598937102        -9422.362639364554        2729.683030396089         
-9014.16753292401         1415.167059708911         1183.696944492694         4192.32790829982          -8263.677216257376        -6928.598794584628        9417.240041329991         -3199.406971427612        -2679.607574233029        1399.764835312832         9007.475613789517         -1174.360040780739        -8186.154042932321        -4210.539812527131        6872.937987035344         -3224.021672430841        -9432.004514748696        2704.424814015481         
-9030.628208508235        1382.93316817563          1156.625287977105         4224.442627370459         -8251.837876953126        -6918.620011080056        9426.610010238204         -3169.319576998998        -2654.325883807964        1367.411428016319         9023.88328755548          -1147.201044107758        -8173.950322390563        -4242.528637197043        6862.721886674            -3193.883908127871        -9441.4954484849          2679.122983608191         
-9046.884604316234        1350.668236703554         1129.527597272216         4256.50926333126          -8239.904953348974        -6908.562554343749        9435.827289865978         -3139.18121376331         -2629.001389009791        1335.026847610017         9040.08655977773          -1120.015740211238        -8161.651182648013        -4274.467836386408        6852.425699783344         -3163.69468061869         -9450.834969214629        2653.777853288833         
-9062.936870670732        1318.373070346715         1102.404548969062         4288.52741496262          -8227.878513994568        -6898.426482584066        9444.891405236616         -3108.992259957129        -2603.634408595739        1302.611905448532         9056.085585427296         -1092.804809455876        -8149.25669092797         -4306.356999750948        6842.049481701833         -3133.454366890059        -9460.022605931095        2628.389739188045         
-9078.78516303371         1286.048470943468         1075.256816958892         4320.496680758981         -8215.758628094743        -6888.211854564026        9453.801881724823         -3078.753096215602        -2578.22526334133         1270.167409666887         9071.880524703127         -1065.568929510831        -8136.766915126864        -4338.1957165848          6831.593288332893         -3103.163346336893        -9469.057887994568        2602.95895946282          
-9094.429641950803        1253.695237106062         1048.085072424612         4352.41665892693          -8203.545365512487        -6877.918729603669        9462.55824507153          -3048.464105584135        -2552.774276050535        1237.69416516897          9087.471542976156         -1038.308775340061        -8124.181923817581        -4369.983575817663        6821.05717614785          -3072.822000774162        -9477.940345148148        2577.485834306135         
-9109.870472995943        1221.314164210518         1020.889983832109         4384.286947383283         -8191.238796771737        -6867.547167582466        9471.16002139906          -3018.125673530798        -2527.2817715657          1205.192973616489         9102.858810733771         -1011.02501919301         -8111.501786252906        -4401.720166012528        6810.441202188696         -3042.430714448637        -9486.669507533486        2551.970685957174         
-9125.107826716208        1188.9060443872           993.6722169223649         4416.107143753135         -8178.838993060344        -6857.097228941857        9479.606737226422         -2987.738187958312        -2501.748076777934        1172.664633418259         9118.04250352463          -983.7183305956714        -8098.726572368818        -4433.405075363175        6799.745424070978         -3011.989874050851        -9495.244905707077        2526.413838711218         
-9140.141878577138        1156.471666511497         966.4324347038055         4447.876845368039         -8166.346026232932        -6846.568974687631        9487.897919484865         -2957.302039215981        -2476.173520637036        1140.109939720118         9133.022801903368         -956.3893763420638        -8085.856352788032        -4465.037891691434        6788.969899986754         -2981.499868726867        -9503.666070656094        2500.815618929541         
-9154.972808908075        1124.011816195562         939.1712974449038         4479.595649264069         -8153.759968814207        -6835.96246639255         9496.03309553361          -2926.817620112037        -2450.558434161794        1107.529684395107         9147.799891376111         -929.038820486021         -8072.891198823447        -4496.618202445155        6778.114688707399         -2950.961090090233        -9511.93253381527         2475.176355049596         
-9169.600802847955        1091.527275779634         911.8894626673136         4511.263152179978         -8141.080894001527        -6825.277766198822        9504.01179317577          -2896.285325925506        -2424.90315045006         1074.924656034244         9162.373962345591         -901.6673243334226        -8059.831182481677        -4528.145594695176        6767.179849586711         -2920.373932233808        -9520.043827083427        2449.496377594827         
-9184.026050291301        1059.018824324594         884.5875851392921         4542.878950555314         -8128.308875668212        -6814.514936820604        9511.833540674561         -2865.705554418673        -2399.208004688961        1042.295639937613         9176.745210057124         -874.2755464347138        -8046.676376466552        -4559.619655133516        6756.165442563884         -2889.738791741576        -9527.999482840241        2423.776019184676         
-9198.248745834513        1026.487237604277         857.2663168694999         4574.44264052865          -8115.443988366635        -6803.674041546707        9519.497866769612         -2835.078705848777        -2373.473334165086        1009.643418105901         9190.913834544481         -846.8641425779206        -8033.426854182748        -4591.039970070298        6745.071528166358         -2859.056067700629        -9535.799033963645        2398.015614544682         
-9212.269088722474        993.9332880988368         829.9263071010064         4605.953817935631         -8102.48630733107         -6792.75514424307         9527.004300693618         -2804.405182980525        -2347.699478274619        976.9687692324951         9204.880040576041         -819.4337657817523        -8020.082689739371        -4622.40612543188         6733.898167513136         -2828.326161712903        -9543.442013846885        2372.215500516351         
-9226.087282795386        961.3577449878794         802.5682023059926         4637.412078307287         -8089.435908481071        -6781.7583093555          9534.35237218914          -2773.685391098144        -2321.886778533604        944.2724686957226         9218.64403760148          -791.9850662893732        -8006.643957953595        -4653.717706758063        6722.645422317641         -2797.549477907116        -9550.927956416388        2346.376016067195         
-9239.703536435976        928.7613741445239         775.1926461803087         4668.817016868139         -8076.29286842444         -6770.683601912227        9541.54161152555          -2742.919738017488        -2296.035578588169        911.5552885518118         9232.206039698503         -764.5186915621744        -7993.110734354414        -4684.974299199937        6711.31335489091          -2766.726422950625        -9558.256396149227        2320.497502300626         
-9253.118062516907        896.144938129466          747.8002796388464         4700.168228534429         -8063.057264460542        -6759.531087526586        9548.571549516404         -2712.108634098084        -2270.146224224532        878.8179975279636         9245.566265519767         -737.0352862743603        -7979.483095186282        -4716.175487517379        6699.902028144745         -2735.857406061186        -9565.426868091512        2294.580302466027         
-9266.331078348609        863.5091961858561         720.3917408107955         4731.465307912396         -8049.729174583394        -6748.300832399778        9555.441717536829         -2681.252492255764        -2244.219063379511        846.061361016109          9258.724938240543         -709.5354923072446        -7965.761117412912        -4747.320856076782        6688.411505594791         -2704.942839018884        -9572.438907876203        2268.624761968706         
-9279.342805627239        830.8549042341183         692.9676650355977         4762.707849296436         -8036.308677485038        -6736.992903323582        9562.151647541294         -2650.351727974194        -2218.254446150444        813.2861410667683         9271.682285506045         -682.0199487445352        -7951.944878721057        -4778.409988848609        6676.841851363861         -2673.983136177922        -9579.292051742028        2242.63122837976          
-9292.153470383186        798.1828148672939         665.5286848591059         4793.895446667404         -8022.795852558629        -6725.607367683027        9568.700872081434         -2619.406759317615        -2192.252724805614        780.493096383565          9284.438539379451         -654.4892918673577        -7938.034457524293        -4809.442469405127        6665.1931301851           -2642.97871447845         -9585.985836551932        2216.60005144609          
-9304.763302929641        765.4936773472            638.0754300297704         4825.027693690849         -8009.190779901808        -6714.144293459191        9575.0889243243           -2588.418006942724        -2166.214253794315        747.6829823179432         9296.993936290266         -626.9441551500349        -7924.02993296698         -4840.417880918132        6653.465407405136         -2611.92999345834         -9592.519799811998        2190.531583100324         
-9317.172537811595        732.7882376000052         610.6085274957004         4856.104183715317         -7995.493540320138        -6702.603749232047        9581.315338070723         -2557.385894110834        -2140.139389757154        714.8565508642932         9309.348716982582         -599.3851692558965        -7909.931384928015        -4871.335806156509        6641.658748987509         -2580.837395264985        -9598.893479690771        2164.426177470741         
-9329.381413755211        700.067238213378          583.1286014014622         4887.124509770656         -7981.70421533013         -6690.985804183205        9587.379647773938         -2526.310846700217        -2114.028491536184        682.0145506555709         9321.503126464086         -571.8129620336695        -7895.738894024893        -4902.195827484073        6629.773221515992         -2549.701344667134        -9605.106415038637        2138.284190891165         
-9341.390173617372        667.331418432761          555.6362730855762         4918.088264566264         -7967.822887163027        -6679.290528098791        9593.281388558404         -2495.193293218152        -2087.881920185202        649.157726959078          9333.457413955068         -544.2281585138408        -7881.452541617589        -4932.997526857362        6617.808892197732         -2518.52226906654         -9611.158145407389        2112.105981910892         
-9353.199064335611        634.5815141590429         528.1321610781015         4948.995040489521         -7953.84963876789         -6667.517991372297        9599.02009623895          -2464.033664813149        -2061.700038979849        616.2868216727802         9345.2118328379           -516.6313809056592        -7867.072409812623        -4963.740485823248        6605.76582886689          -2487.300598509784        -9617.048211070243        2085.891911304527         
-9364.808336878414        601.8182579458808         500.6168810985982         4979.844429603996         -7939.784553815203        -6655.668265007524        9604.595307340089         -2432.832395286998        -2035.483213427826        583.4025733219314         9356.766640606569         -489.0232485941378        -7852.598581467028        -4994.424285516667        6593.644099987869         -2456.036765699988        -9622.776153041807        2059.642342081905         
-9376.218246195785        569.0423789977212         473.0910460543237         5010.636023647909         -7925.627716700314        -6643.741420621402        9610.006559115573         -2401.589921106992        -2009.23181127914         550.5057170559448         9368.12209881685          -461.4043781376386        -7838.03114019247         -5025.048506658699        6581.44377465875          -2424.731206008437        -9628.341513098683        2033.357639497874         
-9387.429051170067        536.2546031679376         445.5552660388057         5041.369414032466         -7911.379212546744        -6631.73753044699         9615.253389568286         -2370.306681418209        -1982.946202536201        517.5969846457738         9379.278473036713         -433.7753832654853        -7823.370170359354        -5055.612729553948        6569.164922614844         -2393.384357486342        -9633.743833800021        2007.0381710621           
-9398.441014567288        503.4556529576075         418.0101483305043         5072.044191840207         -7897.039127210155        -6619.656667336443        9620.335337470198         -2338.983118055388        -1956.626759464067        484.6771044815541         9390.236032796674         -406.1368748760433        -7808.615757100968        -5086.116534088738        6556.807614232152         -2361.996660876423        -9638.982658508176        1980.684306549025         
-9409.25440298859         470.6462475141161         390.4562973920838         5102.6599478235           -7882.60754728131         -6607.498904763954        9625.251942382791         -2307.619675555092        -1930.273856600514        451.7468015704944         9400.995051541075         -378.4894610349729        -7793.767986317645        -5116.559499728784        6544.371920530859         -2330.56855962456         -9644.057531410188        1954.296418007434         
-9419.869486822223        437.8271026306902         362.8943148694816         5133.21627240286          -7868.084560090152        -6595.264316828834        9630.002744677535         -2276.21680116799         -1903.887870766252        418.8067975353042         9411.555806578952         -350.8337469738617        -7778.826944681059        -5146.94120551704         6531.857913178945         -2299.1004998914          -9648.967997538915        1927.874879770388         
-9430.286540195622        404.9989307458163         335.3247995917336         5163.712755665445         -7853.47025370918         -6582.952978258487        9634.587285556729         -2244.774944870849        -1877.469181075023        385.8578106127097         9421.918579036021         -323.1703350889438        -7763.792719638353        -5177.261230071599        6519.265664495702         -2267.592930563827        -9653.713602794858        1901.420068464824         
-9440.505840928061        372.1624409429496         307.748347570654          5194.1489873635           -7838.764716957055        -6570.564964411518        9639.005107074612         -2213.294559378468        -1851.018168943701        352.9005556524935         9432.083653806301         -295.4998249403434        -7748.665399416554        -5207.519151583605        6506.595247455407         -2236.04630326663         -9658.293893967813        1874.932363021304         
-9450.527670483498        339.3183389509795         280.1655520010972         5224.524556912802         -7823.968039402447        -6558.100351280795        9643.255752158599         -2181.776100155897        -1824.535218102479        319.935744116694          9442.051319504331         -267.822813251405         -7733.445073026858        -5237.714547815267        6493.846735690924         -2204.461072373844        -9662.70841875911         1848.412144683767         
-9460.352313923693        306.4673271444044         252.5770032611908         5254.839053391188         -7809.080311367579        -6545.559215496556        9647.338764630957         -2150.220025430375        -1798.02071460482         286.9640840791981         9451.821868417901         -240.1398939082865        -7718.131830268991        -5267.846996097476        6481.020203497494         -2172.837695020338        -9666.956725804135        1821.859797019046         
-9469.980059861889        273.6101045441465         224.9832889130048         5285.092065537014         -7794.101623932132        -6532.941634329618        9651.253689230551         -2118.626796203433        -1771.475046837586        253.9862802256393         9461.395596460672         -212.4516579598421        -7702.725761735623        -5297.916073328175        6468.115725836338         -2141.176631113151        -9671.038364694861        1795.275705926586         
-9479.41120041658         240.7473668187158         197.3849937034247         5315.283181747698         -7779.032068936795        -6520.247685694456        9655.000071635019         -2086.996876262769        -1744.898605531111        221.0030338535435         9470.772803125554         -184.7586936177977        -7687.226958816813        -5327.921355970087        6455.133378338389         -2109.478343342882        -9674.952886002779        1768.660259647877         
-9488.646031165757        207.8798062853166         169.7826995651994         5345.411990078283         -7763.87173898716         -6507.477448152378        9658.577458483109         -2055.330732194299        -1718.291783769149        188.0150428727939         9479.953791437962         -157.0615862571867        -7671.635513704518        -5357.862420048681        6442.073237308156         -2077.743297195047        -9678.699841302237        1742.013848776172         
-9497.684851101483        175.0081119117676         142.1769856182509         5375.478078239932         -7748.62072745763         -6494.631000914902        9661.985397397249         -2023.628833393916        -1691.654976998951        155.023001806403          9488.938867909892         -129.3609184168163        -7655.951519397073        -5387.738841150363        6428.93537972754          -2045.971960961368        -9682.278783193557        1715.33686626589          
-9506.527962584718        142.1329693180742         114.568428171362          5405.481033598597         -7733.27912849508         -6481.708423846809        9665.223437006585         -1991.891652079532        -1664.988583041122        122.0276017915749         9497.72834249388          -101.6572698003147        -7640.175069703779        -5417.550194420328        6415.719883259531         -2014.164805750988        -9685.689265327121        1688.629707442073         
-9515.175671300647        109.2550607785815         86.95760072374833         5435.420443173498         -7717.847037022933        -6468.709797469492        9668.291126969983         -1960.119663303019        -1638.293002099672        89.02953058097046         9506.322528537712         -73.95121727709193        -7624.306259249483        -5447.296054560924        6402.426826252253         -1982.322305501686        -9688.930842427246        1661.892770009901         
-9523.628286214138        76.37506522471085         59.34507396726985         5465.295893635863         -7702.324548745062        -6455.635202964273        9671.188017999593         -1928.313344961905        -1611.568636771903        56.02947254436731         9514.721742738853         -46.24333488376578        -7608.345183479207        -5476.975995829212        6389.056287742773         -1950.444936991044        -9692.003070316336        1635.126454063924         
-9531.886119525705        43.49365824728739         31.73141578852665         5495.106971307439         -7686.71176014957         -6442.484722175694        9673.913661884479         -1896.473177811014        -1584.81589205825         23.02810867049266         9522.926305100031         -18.53419382558786        -7592.291938662893        -5506.589592035685        6375.608347461035         -1918.533179847494        -9694.905505939445        1608.331162097573         
-9539.949486627782        10.61151209950913         4.117191271303454         5524.853262159231         -7671.008768512926        -6429.258437614888        9676.467611514658         -1864.599645474693        -1558.035175372119        -9.973883430866408        9530.9365388843           9.175637521577301         -7576.146621899999        -5536.136416541936        6362.083085833903         -1886.587516561412        -9697.637707389193        1581.50729901233          
-9547.818706061254        -22.27070429956075        -23.49703730063629        5554.534351810158         -7655.215671903861        -6415.956432462874        9678.849420905302         -1832.693234458042        -1531.226896549837        -42.97582952641824        9538.752770571096         36.88559360947693         -7559.909331124363        -5565.616042259033        6348.480583989091         -1854.60843249601         -9700.199233930849        1554.655272126984         
-9555.494099472387        -55.15232536202529        -51.11071044096025        5584.149825525717         -7639.332569187565        -6402.578790574073        9681.058645221376         -1800.754434158851        -1504.39146786023         -75.97705875677639        9546.37532981229          64.59511171505437         -7543.580165108928        -5595.028041645593        6334.800923759234         -1822.596415898384        -9702.589646027423        1527.775491186854         
-9562.975991570187        -88.03268882713746        -78.7232714574784         5613.699268216689         -7623.359560029698        -6389.125596479629        9683.09484080234          -1768.783736879239        -1477.529304014577        -108.976903633491         9553.804549388587         92.30363193817902         -7527.159223470589        -5624.371986706043        6321.04418768597          -1790.551957910255        -9704.808505365741        1500.86836837302          
-9570.264710083895        -120.911135757633         -106.3341664489126        5643.182264437928         -7607.296744900348        -6375.596935391019        9684.957565187346         -1736.781637837121        -1450.640822176152        -141.9747000359785        9561.040765166341         120.0105971989979         -7510.646606675102        -5653.647448988748        6307.210459023976         -1758.475552578806        -9706.855374881998        1473.934318311221         
-9577.360585721006        -153.7870105354814        -133.9428443016077        5672.598398387068         -7591.14422507846         -6361.992893203278        9686.646377140612         -1704.748635177792        -1423.726441969979        -174.9697872080578        9568.084316054767         147.7154532349668         -7494.042416041921        -5682.853999584506        6293.299821745255         -1726.36769686747         -9708.729818788066        1446.973758081003         
-9584.263952125591        -186.6596608574037        -161.5487566857191        5701.947253903301         -7574.902102655615        -6348.313556498761        9688.160836677038         -1672.685229985451        -1396.786585492431        -207.9615077544149        9574.935543963162         175.4176485979988         -7477.346753749225        -5711.991209124506        6279.312360543059         -1694.228890666476        -9710.431402598158        1419.987107224733         
-9590.975145836841        -219.5284377306816        -189.1513580514293        5731.228414466197         -7558.570480540686        -6334.559012550511        9689.500505088276         -1640.59192629467         -1369.821677320753        -240.9492076366296        9581.594793759054         203.1166346511163         -7460.559722838865        -5741.0586477787          6265.248160836374         -1662.059636803548        -9711.959693155251        1392.974787756393         
-9597.494506248171        -252.3926954679191        -216.7501056250185        5760.441463194482         -7542.149462463742        -6320.729349325935        9690.664944968899         -1608.469231101626        -1342.832144522748        -273.9322361691884        9588.06241322594          230.811865565076          -7443.681427221411        -5770.055885254347        6251.107308773964         -1629.860441054348        -9713.314258658502        1365.937224170542         
-9603.822375566393        -285.2517916822108        -244.3444594044995        5789.585982844917         -7525.639152980351        -6306.824655490258        9691.65372024299          -1576.317654375569        -1315.818416666065        -306.9099460151047        9594.338753021904         258.5027983147884         -7426.71197168123         -5798.982490794093        6236.889891238679         -1597.631812152933        -9714.494668690371        1338.874843451107         
-9609.95909877152         -318.1050872820779        -271.9338821554265        5818.661555811137         -7509.039657476125        -6292.845020410285        9692.466396191012         -1544.137709070055        -1288.780925827712        -339.8816931814217        9600.424166638404         286.1888926754182         -7409.651461881556        -5827.838033174514        6222.595995851851         -1565.374261802164        -9715.500494244276        1311.788075079996         
-9615.905023576677        -350.9519464657642        -299.5178394062677        5847.66776412254          -7492.351082170731        -6278.790534157946        9693.102539476866         -1511.929911134066        -1261.72010660352         -372.8468370144401        9606.31901035941          313.8696112185717         -7392.500004369722        -5856.622080704372        6208.22571097748          -1533.088304683886        -9716.33130775264         1284.67735104583          
-9621.660500388476        -383.7917367157061        -327.0957994436903        5876.604189443198         -7475.573534122435        -6264.661287513998        9693.561718175435         -1479.694779523299        -1234.636396117305        -405.8047401947406        9612.023643220775         341.5444193079311         -7375.25770658227         -5885.334201223217        6193.779125726782         -1500.774458469241        -9716.986683115014        1257.543105852586         
-9627.225882267681        -416.6238287927699        -354.6672333076422        5905.470413070769         -7458.707121232408        -6250.457371971745        9693.84350180022          -1447.432836210995        -1207.530234030244        -438.7547687320475        9617.538426970015         369.212785095151          -7357.924676850249        -5913.973962099757        6179.25632996246          -1468.433243828651        -9717.466195726651        1230.385776527983         
-9632.60152489024         -449.4475967301987        -382.2316147864913        5934.266015935471         -7441.75195224944         -6236.178879740677        9693.947461331496         -1415.14460619929         -1180.402062550129        -471.6962919598591        9622.863726026495         396.8741795152018         -7340.501024404468        -5942.54093023017         6164.657414303219         -1436.065184441977        -9717.769422507146        1203.20580263203          
-9637.787786508678        -482.2624178272672        -409.7884204115544        5962.99057859907          -7424.708136773843        -6221.825903750345        9693.873169244558         -1382.830617529806        -1153.252326440328        -504.6286825298303        9627.999907441728         424.5280762818002         -7322.986859380806        -5971.034672037           6149.98247012819          -1403.670807008297        -9717.895941929892        1176.003626265272         
-9642.785027913691        -515.0676726432284        -437.3371294520039        5991.64368125383          -7407.575785262568        -6207.39853765408         9693.620199538418         -1350.491401294596        -1126.081473029073        -537.5513164059957        9632.947340860381         452.1739518824324         -7305.382292825598        -5999.454753467347        6135.231589581526         -1371.250641255887        -9717.845334051119        1148.779692077253         
-9647.593612396333        -547.8627449902706        -464.8772239091631        6020.224903721581         -7390.355009033286        -6192.896875832783        9693.188127764763         -1318.127491647145        -1098.889952218335        -570.4635728588764        9637.706398481096         479.8112855736108         -7287.687436700988        -6027.800739991595        6120.404865576857         -1338.805219951828        -9717.617180539819        1121.534447274462         
-9652.213905710247        -580.6470219271141        -492.4081885109772        6048.733825452757         -7373.045920269273        -6178.321013398818        9692.576531057231         -1285.739425812673        -1071.678216492845        -603.3648344592802        9642.277455018135         507.4395593754889         -7269.902403890432        -6056.072196602065        6105.502391801943         -1306.335078911725        -9717.211064707721        1094.268341628718         
-9656.646276034458        -613.4198937519104        -519.9295107062208        6077.170025525455         -7355.648632023658        -6163.67104619983         9691.784988160944         -1253.327744099195        -1044.446720929001        -636.254487071943         9646.660887662962         535.0582580666232         -7252.027308204139        -6084.268687811447        6090.524262723309         -1273.840757009195        -9716.626571539498        1066.981827484968         
-9660.8910939364          -646.1807539953734        -547.4406806583866        6105.533082644586         -7338.163258224435        -6148.947070822673        9690.813079462489         -1220.892989907588        -1017.195923203544        -669.1319198490819        9650.857076046581         562.6668691786181         -7234.062264384644        -6112.389777651581        6075.470573590748         -1241.322796185341        -9715.863287723681        1039.675359769375         
-9664.948732335281        -678.9289994131541        -574.9411912398064        6133.822575140934         -7320.589913678821        -6134.149184597278        9689.660387020034         -1188.435709742364        -989.9262836024573        -701.9965252236434        9654.866402201646         590.2648829903919         -7216.00738811231         -6140.435029672284        6060.341420442273         -1208.781741457991        -9714.920801683096        1012.349395997124         
-9668.819566465783        -711.6640299786231        -602.4305380253354        6162.038080970335         -7302.928714078211        -6119.277485600673        9688.326494593915         -1155.956453221908        -962.6382650295564        -734.8476989024784        9658.689250525436         617.8517925225315         -7197.862796011017        -6168.404006939789        6045.13690010854          -1176.218140930956        -9713.79870360659         985.0043962800992         
-9672.503973842162        -744.3852488754783        -629.908219286066         6190.179177712867         -7285.179776002711        -6104.332072660996        9686.81098767744          -1123.455773088732        -935.3323330149578        -767.6848398592847        9662.326007742959         645.4270935313252         -7179.62860565375         -6196.296272035688        6029.857110217883         -1143.63254580315         -9712.496585480229        957.6408233346592         
-9676.002334222547        -777.0920624896535        -657.3737359826628        6218.245442572035         -7267.343216925976        -6089.31304536137         9685.113453528087         -1090.934225219651        -908.0089557238098        -800.507350327418         9665.777062870155         672.9902845027973         -7161.304935568376        -6224.111387055775        6014.50214920094          -1111.025510377454        -9711.014041119313        930.2591424891725         
-9679.315029573743        -809.7838804015773        -684.8265917590761        6246.236452374025         -7249.419155220035        -6074.220504044031        9683.233481198942         -1058.392368635745        -880.668603964441         -833.314635792558         9669.04280717764          700.5408666464791         -7142.891905243276        -6251.848913608526        5999.072116295545         -1078.397592069668        -9709.350666200509        902.8598216913524         
-9682.442444036162        -842.4601153782569        -712.2662929354701        6274.151783566922         -7231.407710160187        -6059.054549814406        9681.170661570548         -1025.830765512423        -853.3117511968885        -866.1061049851269        9672.123634155025         728.0783438892395         -7124.389635133251        -6279.50841281435         5983.567111551587         -1045.749351417195        -9707.50605829421         875.4433315157657         
-9685.384963889272        -875.1201833648374        -739.692348501645         6301.991012220038         -7213.309001929651        -6043.815284545155        9678.924587383022         -993.2499811893795        -825.9388735410175        -898.8811698727222        9675.019939474936         755.6022228686488         -7105.798246665276        -6307.089445304417        5967.987235835928         -1013.08135208764         -9705.479816897539        848.0101451709634         
-9688.142977517244        -907.7635034766863        -767.1042701099359        6329.753714023187         -7195.12315162475         -6028.502810880367        9676.494853268508         -960.650584179908         -798.5504497846996        -931.6392456521717        9677.73212095804          783.1120129266928         -7087.117862244384        -6334.591571219149        5952.332590837381         -980.3941608872556        -9703.271543467185        820.5607385066978         
-9690.716875375001        -940.3894979905454        -794.5015720680822        6357.439464286101         -7176.850281259802        -6013.117232239689        9673.881055783961         -928.0331461810274        -771.1469613918744        -964.3797507416602        9680.260578537767         810.6072261028748         -7068.348605259598        -6362.014350207872        5936.603279071598         -947.6883477693191        -9700.880841452978        793.0955900208501         
-9693.107049954517        -972.9975923360325        -821.8837713321846        6385.047837937673         -7158.490513771831        -5997.658652822429        9671.082793444279         -895.3982420826796        -743.7288925104367        -997.102106772596         9682.605714225909         838.0873771274928         -7049.490600089863        -6389.357341427181        5920.799403886165         -914.9644858422689        -9698.307316331717        765.6151808664144         
-9695.313895751577        -1005.587215087144        -849.2503874992835        6412.578409525493         -7140.043973025924        -5982.127177611896        9668.099666755734         -862.7464499772177        -716.296729980153         -1029.805738581301        9684.767932078103         865.551983414829          -7030.543972110099        -6416.62010354019         5904.921069465694         -882.2231513778243        -9695.550575640867        738.1199948582507         
-9697.337809232646        -1038.15779795323         -876.6009428000252        6440.030753215193         -7121.510783820064        -5966.522912379587        9664.931278249744         -830.0783511687769        -688.8509633403737        -1062.490074200716        9686.747638159781         893.0005650559615         -7011.508847697201        -6443.802194715885        5888.968380836712         -849.464923818814         -9692.610229013255        710.6105184797198         
-9699.179188802271        -1070.708775770036        -903.9349620910652        6467.404442789921         -7102.891071890364        -5950.845963689499        9661.577232516996         -797.394530182064         -661.3920848376583        -1095.154544851786        9688.545240512758         920.4326448117499         -6992.385354236147        -6470.903172627673        5872.941443873104         -816.6903857870348        -9689.485888211522        683.0872408893483         
-9700.838434770689        -1103.239586490614        -931.2519728475309        6494.699051649848         -7084.184963916137        -5935.096438902285        9658.037136241925         -764.6955747719039        -633.9205894333718        -1127.798584934877        9690.16114912153          947.8477481054724         -6973.173620126166        -6497.922594452859        5856.840365301032         -783.9001230907597        -9686.177167163405        655.5506539270282         
-9702.315949321754        -1135.749671176192        -958.5515051552793        6521.914152811689         -7065.392587524839        -5919.274446179857        9654.310598237425         -731.9820759315626        -606.4369748110184        -1160.421632020923        9691.595775880327         975.2454030155786         -6953.873774786873        -6524.860016871942        5840.665252704173         -751.0947247322474        -9682.683681996714        628.0012521205063         
-9703.612136481257        -1168.238473986858        -985.8330917030689        6549.049318908219         -7046.514071297657        -5903.380094489461        9650.397229480033         -699.2546279020025        -578.9417413835472        -1193.023126842585        9692.849534560344         1002.62514026821          -6934.485948664529        -6551.7149960674          5824.416214529076         -718.2747829150321        -9679.00505107519         600.4395326914091         
-9704.727402085467        -1200.705442172009        -1013.09626777473         6576.104122187928         -7027.549544774462        -5887.413493608328        9646.296643145382         -666.5138281800901        -551.4353923005983        -1225.602513285194        9693.922840777319         1029.986493229517         -6915.010273238266        -6578.487087723333        5808.093360090395         -685.4408930510835        -9675.140895034419        572.8659955613548         
