Orbiter1.MoonInertial.X   Orbiter1.MoonInertial.Y   Orbiter1.MoonInertial.Z   Orbiter2.MoonInertial.X   Orbiter2.MoonInertial.Y   Orbiter2.MoonInertial.Z   Orbiter3.MoonInertial.X   Orbiter3.MoonInertial.Y   Orbiter3.MoonInertial.Z   Orbiter4.MoonInertial.X   Orbiter4.MoonInertial.Y   Orbiter4.MoonInertial.Z   
-1868.458316254153        1215.75709142437          1815.95067148711          -4764.676387689455        -678.5356302838773        -1013.589879464533        1868.509282297367         -1215.799228999822        1816.095925257745         4764.675021179035         678.5286296179402         -1013.599083921872        
-1956.067472382289        1191.843274408428         1780.216518842761         -4787.178153570872        -713.4763300730265        -1065.783991528064        1956.126649450904         -1191.889174564276        1780.374334738968         4787.176755789784         713.4683375755558         -1065.794010475714        
-2042.262700511186        1167.068015363242         1743.195207747602         -4808.985649441907        -748.3135925206007        -1117.823567489337        2042.330729141264         -1167.117718906084        1743.365700834314         4808.984236006305         748.3045232101576         -1117.834417813632        
-2127.021733207104        1141.47210210358          1704.947694558505         -4830.111333593712        -783.044799044379         -1169.704692262632        2127.099238290961         -1141.525636734674        1705.130938216607         4830.109921593234         783.0345649350784         -1169.716388836765        
-2210.326477731651        1115.095811385778         1665.534171066683         -4850.567389545147        -817.6674892692245        -1221.423687128205        2210.414066910671         -1115.153193477134        1665.730201639672         4850.565997505124         817.6559994013514         -1221.436242846277        
-2292.162777442936        1087.978768354107         1625.013854468707         -4870.365731436046        -852.1793527405243        -1272.977097351803        2292.26104026036          -1088.040004574228        1625.22267560754          4870.36437927949          852.1665132088237         -1272.99052315997         
-2372.520165610913        1060.159824993811         1583.444805763662         -4889.518009481282        -886.5782210761681        -1324.36168046025         2372.629673232586         -1060.224913749844        1583.666392396495         4889.51671849117          886.5639350568526         -1324.375985385239        
-2451.391615536981        1031.67695674469          1540.88377530771          -4908.035615462519        -920.8620605344768        -1375.574395138014        2451.512920876063         -1031.745889438433        1541.118077212217         4908.034408244057         920.8462283104891         -1375.589586312883        
-2528.773290372235        1002.567176250101         1497.386073985894         -4925.929688236705        -955.028964975616         -1426.612390712224        2528.906928488621         -1002.639938361361        1497.633018975641         4925.928588680123         955.011483960785          -1426.628473399905        
-2604.664295541865        972.8664630831918         1453.005468267686         -4943.211119243555        -989.0771491965279        -1477.472997194505        2604.810784221278         -972.9430351046612        1453.264965021634         4943.210152487125         989.0579139580368         -1477.489974809083        
-2679.066436214664        942.6097082109773         1407.794097288221         -4959.890557995852        -1023.004942617845        -1528.153715850349        2679.226276662332         -942.6900664581917        1408.066037860553         4959.889750389499         1022.983844897884         -1528.171589976322        
-2751.983981817204        911.8306719101965         1361.80241003196          -4975.978417538921        -1056.810783305555        -1578.652210267057        2752.157659423596         -911.9147892300971        1362.086672079109         4975.977796608262         1056.78771204158          -1578.670980676776        
-2823.423439185673        880.5619538391475         1315.079120679962         -4991.484879867101        -1090.493212308211        -1628.96629789428         2823.611424337782         -880.6498002354056        1315.375569437485         4991.484474278215         1090.468053652497         -1628.985962563456        
-2893.393335579429        848.8349739865516         1267.671180206584         -5006.419901286907        -1124.050868293503        -1679.093942030828        2893.59608450107          -848.9265171744628        1267.979670243803         5006.419740811602         1124.02350563131          -1679.114497152681        
-2961.90401245137         816.6799632549519         1219.623762370815         -5020.793217717801        -1157.482482467312        -1729.033244234335        2962.121968061037         -816.7751691556186        1219.944139144383         5020.793333199574         1157.452796434867         -1729.054684232106        
-3028.967430580626        784.125962494174          1170.980262327968         -5034.614349922907        -1190.786873760633        -1778.782437130547        3029.201023357804         -784.2247956729843        1171.312363552919         5034.614773243607         1190.754742261546         -1778.804754668527        
-3094.596986922465        751.2008288647048         1121.782306190842         -5047.892608663402        -1223.96294426918         -1828.339877600578        3094.846635773734         -751.3032529177726        1122.125963042956         5047.893372710576         1223.92824249086          -1828.363063594152        
-3158.807343317836        717.9312484895345         1072.069769981666         -5060.637099770727        -1257.009674932808        -1877.704040325858        3159.073456433922         -718.0372263800818        1072.424808144016         5060.63823840562          1256.97227536171          -1877.72808395006         
-3221.614267026278        684.3427544314764         1021.880806537374         -5072.856729132443        -1289.926121441007        -1926.87351167138         3221.897242720821         -684.4522487784852        1022.247047103359         5072.858277158783         1289.885893877421         -1926.89840036846         
-3283.034482900825        650.4597491182503         971.2518790563045         -5084.560207587871        -1322.711410352378        -1975.846983888478        3283.334710422016         -650.5727224395378        971.6291393004358         5084.562200721295         1322.668221924803         -1975.872703374625        
-3343.085536906045        616.3055304197478         920.2178000977146         -5095.756055730497        -1355.364735417068        -2024.62324962049         3343.403397212693         -616.4219453319674        920.6058941260562         5095.758530568768         1355.31845059566          -2024.649783891306        
-3401.785670590136        581.9023206633283         868.8117749678495         -5106.452608615058        -1387.885354090249        -2073.201196694456        3402.121537085011         -582.0221400426817        869.2105142603978         5106.455602608941         1387.835834700207         -2073.228528029809        
-3459.153706053243        547.2712979524513         817.0654485434934         -5116.658020367278        -1420.272584226972        -2121.579803183326        3459.507945267775         -547.3944850595435        817.4746424004552         5116.661571792079         1420.219689461344         -2121.60791215123         
-3515.208940905897        512.4326292264741         765.0089546949603         -5126.380268695299        -1452.525800948672        -2169.758132724382        3515.581913132031         -512.5591478000861        765.428410598659          5126.384416623201         1452.469387380581         -2169.78699818434         
-3569.971052678869        477.4055045705172         712.670967573591          -5135.62715930189         -1484.644433671201        -2217.735330079828        3570.363112545485         -477.5353188946028        713.1004914779041         5135.631943574859         1484.584355265775         -2217.764929185214        
-3623.46001212782         442.2081723478623         660.078754125454          -5144.406330197045        -1516.627963286592        -2265.510616926331        3623.871509120712         -442.3412472960772        660.5181506834633         5144.411791400518         1516.56407141278          -2265.540925126435        
-3675.696004869227        406.8579747856129         607.2582272806903         -5152.725255911209        -1548.475919490156        -2313.083287861693        3676.127283794936         -406.9942758478574        607.7073000210803         5152.731435348338         1548.408062931732         -2313.114278902911        
-3726.699360786282        371.3713836990646         554.2339993478381         -5160.591251609003        -1580.187878244265        -2360.452706616343        3727.150762181322         -371.5108769943472        554.6925508088025         5160.59819127564          1580.115903211117         -2360.48435254299         
-3776.490490653232        335.7640360875521         501.0294352140336         -5168.011477104359        -1611.763459372742        -2407.618302459072        3776.962351141367         -335.9066883662017        501.4972670435091         5168.019219664653         1611.687209511234         -2407.650573613617        
-3825.08982944228         300.0507693778491         447.6667050174437         -5174.992940777782        -1643.202324277663        -2454.57956678659         3825.582482042752         -300.1965480169165        448.1436180466553         5175.001529540314         1643.121640681406         -2454.61243180951         
-3872.517785796546        264.2456561296713         394.1668360146286         -5181.542503396544        -1674.504173773224        -2501.336049886857        3873.031560187155         -264.3945291240816        394.6526303111168         5181.551982291188         1674.41889499285          -2501.36947571591         
-3918.794697175341        228.362038052117          340.5497634163185         -5187.666881839148        -1705.66874602891         -2547.887357867119        3919.329919914278         -228.5139740034938        341.0442383220652         5187.677295394475         1705.578708082438         -2547.921309736324        
-3963.940790203313        192.4125592083437         286.8343800102302         -5193.372652725462        -1736.695814618026        -2594.233149737789        3964.497784913736         -192.5675273141242        287.3373341691622         5193.384046046689         1736.600851000345         -2594.267591176118        
-4007.976145780485        156.4091983136605         233.0385844272678         -5198.666255953533        -1767.585186664073        -2640.373134644033        4008.555233302046         -156.5671683573164        233.5498158057162         5198.678674701121         1767.485128356609         -2640.408027473517        
-4050.920668537743        120.3633000528207         179.179327942169          -5203.55399814526         -1798.3367010816          -2686.307069236937        4051.522167048912         -120.5242423966993        179.6986338453426         5203.567488513931         1798.231376561627         -2686.34237357066         
-4092.79406024862         84.28560536337318         125.2726597278961         -5208.042056001868        -1828.950226904766        -2732.034755177243        4093.418285363601         -84.44949094485492        125.7998368144326         5208.056664700329         1828.839462154545         -2732.070429417043        
-4133.615796835133        48.18628064729273         71.33377050826675         -5212.136479571447        -1859.425661700661        -2777.556036764552        4134.26306167891          -48.35308097867528        71.8686148050183          5212.152253802444         1859.309280216694         -2777.592037598282        
-4173.405108631399        12.07494588830741         17.37703457480529         -5215.84319542993         -1889.762930061552        -2822.870798685093        4174.07572389608          -12.24463306076359        17.91934149267036         5215.860182870994         1889.640752863197         -2822.90708108386         
-4212.180963593521        -24.03929833637085        -36.58394984900951        -5219.168009777466        -1919.961982173088        -2867.978963872505        4212.875237578977         23.8667516442365          -36.03438549680868        5219.186258561982         1919.833827811526         -2868.015481087379        
-4249.962053168652        -60.14784495078493        -90.5363218972343         -5222.116611452002        -1950.022792453296        -2912.880491474934        4250.680291810044         59.97246546059614         -89.97970587405143        5222.13617015093          1949.888477020024         -2912.917195033777        
-4286.766780558843        -96.24255557404831        -144.4679209935421        -5224.694574861947        -1979.945358259953        -2957.57537492353         4287.509287443419         96.06436939077685         -143.9044596151216        5224.715492465839         1979.804695395229         -2957.612214627472        
-4322.613251136689        -132.3157367990352        -198.3672514048521        -5226.9073628396          -2009.729698661598        -3002.063640096923        4323.380327511913         132.1347693905118         -197.797151511535         5226.929688741177         2009.582499562996         -3002.100564016495        
-4357.519264790637        -168.360117536271         -252.2234483866487        -5228.760329417564        -2039.375853269827        -3046.345343576366        4358.311209565421         168.1763937086798         -251.6469173120277        5228.784113394708         2039.221926700324         -3046.382298047771        
-4391.502309996358        -204.3688273978769        -306.026245883404         -5230.258722529543        -2068.883881129033        -3090.420570987393        4392.319419737003         204.1823712685145         -305.4434914200101        5230.28401472875          2068.723033425165         -3090.457500608405        
-4424.57955942869         -240.3353760954924        -359.7659457433037        -5231.407686637918        -2098.253859661054        -3134.289435423125        4425.422128350765         240.1462110620341         -359.1771761045675        5231.434537558074         2098.085894741176         -3134.326283048809        
-4456.767866944967        -276.2536338197533        -413.4333884006774        -5232.212265289476        -2127.485883661779        -3177.952075945155        4457.636186902455         276.0617825269583         -412.8388121803           5232.240725766125         2127.310603033751         -3177.988782683708        
-4488.083765786141        -312.1178125702427        -467.0199249786383        -5232.677403601396        -2156.580064346897        -3221.408656158223        4488.978126258575         311.9232968747965         -466.4197511070815        5232.707524791404         2156.39726711635          -3221.445161366399        
-4518.543467855721        -347.9224484016886        -520.5173907608842        -5232.807950679286        -2185.536528444674        -3264.65936285464         4519.464155934387         347.7252893344266         -519.9118284594442        5232.839784045791         2185.346011322341         -3264.695604133216        
-4548.16286395042         -383.6623845516006        -573.9180799807073        -5232.608661968916        -2214.355417332787        -3307.704404724936        4549.11016432388          383.4626022785669         -573.3073387135519        5232.642259266795         2214.156974642479         -3307.740317914053        
-4576.957524827303        -419.3327554143616        -627.2147218752652        -5232.08420154365         -2243.03688621748         -3350.544011131744        4577.931719767294         419.1303691967623         -626.5990112996369        5232.119614805226         2242.830309903831         -3350.579530306073        
-4604.942703004388        -454.92897132691          -680.4004579521425        -5231.239144329069        -2271.581103352888        -3393.178430943168        4605.944072352024         454.7239994792617         -679.7799878669321        5231.276425850214         2271.366182988626         -3393.213488407084        
-4632.133335200677        -490.4467041302123        -733.4688204158447        -5230.077978266694        -2299.988249297894        -3435.607931423001        4633.162156353719         490.2391639787238         -732.8438007090881        5230.117180593297         2299.764772091701         -3435.642457705602        
-4658.544045331684        -525.8818734728266        -786.4137117026839        -5228.605106418298        -2328.258516209607        -3477.832797174953        4659.600593232812         525.6717813126161         -785.7843522981566        5228.646282333037         2328.026267013163         -3477.86672102497         
-4684.189147984245        -561.2306338222697        -839.229385073646         -5226.824849012701        -2356.392107170774        -3519.85332913787         4685.273695110722         561.0180048745824         -838.5958958766132        5226.86805152212          2356.150868486438         -3519.886577518686        
-4709.082652302473        -596.4893621506053        -891.9104262149776        -5224.741445436346        -2384.389235549723        -3561.669843629788        4710.195468657315         596.2742105199723         -891.2730170575669        5224.786727758328         2384.138787537697         -3561.702341714088        
-4733.238266223678        -631.6546462630504        -944.4517357989098        -5222.35905616956         -2412.250124391518        -3603.282671438094        4734.379619328378         631.4369848943898         -943.8106163853663        5222.406471721028         2411.990244877059         -3603.31434260268         
-4756.669401009145        -666.7232737369486        -996.8485129577166        -5219.681764669775        -2439.975005838263        -3644.692156953621        4757.83955589807          666.5031143735396         -996.2038928093098        5219.731367054701         2439.705470318964         -3644.722922774119        
-4779.38917602085         -701.6922214424703        -1049.09623962536         -5216.713579203337        -2467.564120577357        -3685.898657346523        4780.58839523721          701.4695745834615         -1048.448328025901        5216.765422201061         2467.284702230303         -3685.928437592025        
-4801.410423699839        -736.5586456142482        -1101.190665704227        -5213.458434627362        -2495.017717316572        -3726.902541781863        4802.638967293489         736.3335204736795         -1100.539671645471        5213.512572181236         2494.728187005268         -3726.931254409428        
-4822.745694707613        -771.3198724474641        -1153.127795014007        -5209.9201941231          -2522.336052284169        -3767.704190672812        4824.003820234328         771.0922769131721         -1152.473927141778        5209.976680329317         2522.036178565759         -3767.731751822081        
-4843.407263195026        -805.9733891904471        -1204.903871983523        -5206.102650882094        -2549.519388752989        -3808.303994969901        4844.695225717514         805.7433297843672         -1204.247338544315        5206.161539978842         2549.208937885007         -3808.33031895748         
-4863.407132168184        -840.5168357087532        -1256.515369046509        -5202.009529746574        -2576.56799658743         -3848.702355484187        4864.725184258597         840.2843175476883         -1255.856377834745        5202.070876103477         2576.246732534957         -3848.727354798204        
-4882.757038923635        -874.947996495699         -1307.958974704699        -5197.644488805527        -2603.482151812525        -3888.899682243209        4884.105430667551         874.7130232532509         -1307.297733010928        5197.708346913278         2603.149836254946         -3888.923267537582        
-4901.468460528384        -909.2647931062966        -1359.231582223496        -5193.011120947442        -2630.262136202888        -3928.896393877396        4902.847439530306         909.027366975497          -1358.568296783284        5193.077545407723         2629.918528540758         -3928.918473966303        
-4919.552619323629        -943.4652769916574        -1410.330278926413        -5188.112955371224        -2656.908236892254        -3968.692917036213        4920.962430713771         943.2253986488795         -1409.665155870287        5188.182000886882         2656.55309425405          -3968.713398888387        
-4937.020488432958        -977.5476227133186        -1461.252336056612        -5182.953459056473        -2683.420746001008        -4008.289685832104        4938.461374875304         977.3052912832354         -1460.585580860876        5183.025180421886         2683.053823249938         -4008.308474565099        
-4953.882797258586        -1011.510121516709        -1511.995199175319        -5177.536038194186        -2709.799960281933        -4047.687141311122        4955.354998960189         1011.265334538068         -1511.327016614145        5177.610490285908         2709.421010022576         -4047.704140185524        
-4970.150036951163        -1045.351175244548        -1562.556479068502        -5171.864039579159        -2736.046180782781        -4086.885730948794        4971.65379167255          1045.103928637458         -1561.887073166814        5171.941277346777         2735.654953367717         -4086.900841362571        
-4985.832465840445        -1079.069290572079        -1612.933943134063        -5165.940751965187        -2762.159712524968        -4125.885908170167        4987.36800890704          1078.81957860617          -1612.263517121726        5166.020830422407         2761.755956061417         -4125.899029652821        
-5000.940114815909        -1112.663073547126        -1663.125507224177        -5159.769407384083        -2788.140864197805        -4164.688131892937        5002.507679130431         1112.4108888107           -1662.454263491352        5159.852381599965         2787.724324554205         -4164.699162099569        
-5015.482792647977        -1146.131224417419        -1713.129227917962        -5153.353182429637        -2813.989947866939        -4203.292866092146        5017.082608703757         1145.876557788171         -1712.457367971365        5153.439107520186         2813.560368679464         -4203.301700797805        
-5029.47009124163         -1179.472532731073        -1762.943295201112        -5146.69519950758         -2839.707278697402        -4241.70057938603         5031.10238713662          1179.215373347572         -1762.271019621694        5146.784130627333         2839.26440137648          -4241.707112479635        
-5042.911390815556        -1212.685872694594        -1812.566025530657        -5139.798528052343        -2865.293174689345        -4279.911744641518        5044.57639226719          1212.426207928744         -1811.893533932336        5139.890520386412         2864.836738426064         -4279.915868120093        
-5055.815865001132        -1245.770198774233        -1861.995855264075        -5132.666185711947        -2890.747956426814        -4317.926838598592        5057.51379536184          1245.508014205494         -1861.323346253514        5132.761294468015         2890.277698199265         -4317.9284425613          
-5068.192485856431        -1278.724541528558        -1911.231334432523        -5125.301139501535        -2916.071946838172        -4355.746341512917        5069.923566129655         1278.459820918506         -1910.559005570365        5125.399419902242         2915.587601417908         -4355.745314155123        
-5080.050028791084        -1311.548003658361        -1960.271120840305        -5117.706306926819        -2941.265470968618        -4393.370736815297        5081.814477647917         1311.280728926882         -1959.599168603163        5117.80781420217          2940.766770926886         -4393.366964422574        
-5091.397077399059        -1344.239756263443        -2009.113974471984        -5109.884557078054        -2966.32885576284         -4430.800510787696        5093.195111195309         1343.96990746574          -2008.442594215914        5109.98934645814          2965.815531477099         -4430.793877729884        
-5102.242028196575        -1376.79903529404         -2057.758752191381        -5101.838711695571        -2991.262429858965        -4468.036152254848        5104.073860990291         1376.526590598689         -2057.088138116233        5101.946838403412         2990.734209518763         -4468.026540980005        
-5112.593095263597        -1409.225138187001        -2106.204402715986        -5093.571546207662        -3016.06652339187         -4505.078152290545        5114.458938832875         1408.950073854881         -2105.534747831029        5093.68306545222          3015.523133005365         -4505.065443318919        
-5122.458314787029        -1441.517420676071        -2154.449961852224        -5085.085790741505        -3040.741467806103        -4541.927003938239        5124.358378648205         1441.239711040806         -2153.78145794259         5085.200757710918         3040.182631206058         -4541.911075856304        
-5131.845549505219        -1473.675293767883        -2202.494547977229        -5076.38413110812         -3065.287595677888        -4578.583201945265        5133.780040931248         1473.39491121663          -2201.827385571843        5076.502600963038         3064.713034527842         -4578.56393139952         
-5140.762493052884        -1505.698220873775        -2250.337357754266        -5067.469209761926        -3089.705240545911        -4615.047242509521        5142.731617092009         1505.415135829418         -2249.671726094384        5067.59123762908          3089.114674346347         -4615.024504200584        
-5149.216674206531        -1537.585715089226        -2297.977662068733        -5058.343626735688        -3113.99473674997         -4651.319623038959        5151.220633701087         1537.299895993259         -2297.31374907773         5058.469267701541         3113.387882844196         -4651.293289715337        
-5157.215461030544        -1569.337336613564        -2345.414802173065        -5049.009940551608        -3138.156419277715        -4687.400841922354        5159.254456635841         1569.048749909911         -2344.752794427128        5049.139249656306         3137.53299285809          -4687.370784374361        
-5164.766064924333        -1600.952690301521        -2392.648186029401        -5039.470669109287        -3162.190623618837        -4723.291398311529        5166.840295127724         1600.661300421285         -2391.988268729299        5039.603701340573         3161.550337732537         -4723.257485365175        
-5171.875544571274        -1632.431423340517        -2439.677284839418        -5029.728290551007        -3186.097685626359        -4758.991791914013        5173.985205711244         1632.137192687544         -2439.01964178303         5029.865100838462         3185.440251181542         -4758.953890424862        
-5178.550809790511        -1663.773223046039        -2486.50162975103         -5019.785244105296        -3209.87794138462         -4794.502522796101        5180.696096075786         1663.476111983298         -2485.846443306975        5019.925887314632         3209.203067156195         -4794.460497643013        
-5184.798625292504        -1694.977814769372        -2533.120808732958        -5009.643930909122        -3233.531727084133        -4829.824091195333        5186.979728821214         1694.677781606151         -2532.46825981501         5009.788461836681         3232.839119719574         -4829.77780527444         
-5190.625614339733        -1726.044959911553        -2579.534463607939        -4999.306714809514        -3257.05937890202         -4864.956997342524        5192.842725118433         1725.741960891464         -2578.884731650265        4999.455188176842         3256.348742927308         -4864.906311560859        
-5196.038262313945        -1756.974454038253        -2625.74228723612         -4988.775923145135        -3280.461232888978        -4899.901741292415        5198.29156827672          1756.668443327828         -2625.095550169557        4988.928393593756         3279.732270714361         -4899.846514561825        
-5201.042920191278        -1787.766125089198        -2671.74402084091         -4978.053847508316        -3303.737624861416        -4934.658822762751        5203.332607218705         1787.457054767292         -2671.100455069769        4978.210369594657         3302.990036787232         -4934.598911993613        
-5205.645807927212        -1818.419831678388        -2717.539451469609        -4967.142744488214        -3326.888890299422        -4969.228740981605        5207.972059865235         1818.107651726517         -2716.899231849442        4967.303372678623         3326.122374521627         -4969.16400107657         
-5209.853017752568        -1848.935461479821        -2763.128409581521        -4956.044836395595        -3349.915364249318        -5003.611994542152        5212.216016431266         1848.620119772677         -2762.491709397698        4956.20962506147          3349.129616865364         -5003.542278389825        
-5213.670517382678        -1879.312929693609        -2808.51076675739         -4944.762311969651        -3372.817381231638        -5037.80908126483         5216.070442634911         1878.994371990731         -2807.877757704293        4944.931315382841         3372.012096246006         -5037.734239733574        
-5217.104153141277        -1909.552177589561        -2853.686433523195        -4933.297327067645        -3395.595275153581        -5071.820498066634        5219.54118282118          1909.230347527249         -2853.057285684103        4933.470599395805         3394.770144483366         -5071.740379998198        
-5220.159653000999        -1939.653171122889        -2898.655357282638        -4921.65200533747         -3418.249379225657        -5105.646740836819        5222.633963002329         1939.328010207042         -2898.030239110463        4921.829600639656         3417.404092706274         -5105.561193040048        
-5222.842629542356        -1969.615899619239        -2943.417520352697        -4909.828438873912        -3440.78002588317         -5139.288304319285        5225.354393816597         1969.287347218313         -2942.796598651184        4910.010411096286         3439.914271273767         -5139.197171563748        
-5225.15858283297         -1999.440374524682        -2987.972938096675        -4897.828688859037        -3463.187546711415        -5172.745682000823        5227.707973407392         1999.108367863868         -2987.356378002354        4898.015091830632         3462.301009700401         -5172.648807010468        
-5227.112903229019        -2029.126628218102        -3032.32165714982         -4885.654786186904        -3485.472272374609        -5206.019366005232        5229.700090224433         2028.791102373507         -3031.709622114693        4885.845673615666         3484.564636585128         -5205.916589451983        
-5228.710874100667        -2058.67471288197         -3076.463753732824        -4873.308732073448        -3507.634532549127        -5239.109846993           5231.336025749013         2058.335600775492         -3075.856405507337        4873.504157542164         3506.705479544355         -5239.001007490413        
-5229.957674483536        -2088.084699429048        -3120.399332048459        -4860.792498651484        -3529.674655859359        -5272.017614066368        5232.620957145264         2087.741931823839         -3119.796830665349        4860.992515614067         3528.723865148204         -5271.90254816314         
-5230.858381657716        -2117.356676481839        -3164.12852275715         -4848.108029551659        -3551.592969818157        -5304.743154679221        5233.559959838938         2117.010181977937         -3163.531026515702        4848.312691329396         3550.620118860272         -5304.621696852759        
-5231.4179736566          -2146.490749402205        -3207.651481527573        -4835.257240469437        -3573.389800769335        -5337.286954552081        5234.158010026047         2146.140454433102         -3207.059146978398        4835.466600247441         3572.394564980525         -5337.158937202068        
-5231.641331706938        -2175.487039368483        -3250.968387658329        -4822.242019718746        -3595.065473833994        -5369.649497591512        5234.419987112677         2175.132868197863         -3250.381369588722        4822.456130542443         3594.047526591516         -5369.514751033421        
-5231.533242602323        -2204.345682498242        -3294.079442766961        -4809.06422877236         -3616.620312859479        -5401.831265813991        5234.350676088216         2203.987557217071         -3293.49789418673         4809.283143544148         3615.579325507395         -5401.68961827259         
-5231.098401011448        -2233.066829013114        -3336.984869543201        -4795.725702789743        -3638.054640371527        -5433.832739274105        5233.954769833435         2232.704669537372         -3336.408941670932        4795.949474265741         3636.990282225597         -5433.684016876883        
-5230.341411723333        -2261.65064244502         -3379.684910562821        -4782.228251132328        -3659.368777528463        -5465.654395996535        5233.236871365385         2261.284366513486         -3379.114752812719        4782.456931919252         3658.280715881614         -5465.49842276721         
-5229.2667918308          -2290.097298880632        -3422.179827159474        -4768.573657866931        -3680.56304407859         -5497.296711912059        5232.201496020731         2289.726822053548         -3421.615587128443        4768.807300419052         3679.450944205862         -5497.133309763973        
-5227.878972854232        -2318.4069862428          -3464.46989835109         -4754.763682257253        -3701.637758319557        -5528.760160797188        5230.853073579245         2318.032221900474         -3463.91172180642         4755.002338873441         3700.501283483347         -5528.589149526699        
-5226.182302807167        -2346.579903606675        -3506.555419818469        -4740.800059244124        -3722.593237060704        -5560.045214217185        5229.195950329056         2346.200762948545         -3506.003450685879        4741.043782065084         3721.432048515417         -5559.866411497147        
-5224.181048205166        -2374.616260548995        -3548.436702933483        -4726.684499914583        -3743.42979558662         -5591.152341472683        5227.234391075457         2374.232652592997         -3547.891083285445        4726.933340920121         3742.243552584201         -5590.965562845668        
-5221.879396019838        -2402.516276528826        -3590.114073834004        -4712.418691960193        -3764.147747623967        -5622.082009549136        5224.972581094524         2402.128108111385         -3589.574943878659        4712.672702966607         3762.936107418558         -5621.887068420852        
