Orbiter1.MoonInertial.X   Orbiter1.MoonInertial.Y   Orbiter1.MoonInertial.Z   Orbiter2.MoonInertial.X   Orbiter2.MoonInertial.Y   Orbiter2.MoonInertial.Z   Orbiter3.MoonInertial.X   Orbiter3.MoonInertial.Y   Orbiter3.MoonInertial.Z   Orbiter4.MoonInertial.X   Orbiter4.MoonInertial.Y   Orbiter4.MoonInertial.Z   
-1497.560967307581        9329.619234226004         -365.0074851978279        2175.63066354183          -209.418767552299         2966.658126030728         1322.738019359575         -5171.747843766352        -7096.615029001259        -2381.758346708491        -2252.289597023162        1683.050930210913         
-1521.267592200689        9352.956946806633         -393.4821950365731        2180.193986032682         -124.2703070660937        2988.504031054064         1349.927907667821         -5164.564051878406        -7133.597353689751        -2384.692520124416        -2318.089160411444        1624.654048482014         
-1544.942828983505        9376.101452591596         -421.948438872525         2183.998509495505         -39.07842157915002        3009.309799022158         1377.084194738578         -5157.25177550019         -7170.401767892705        -2386.796677098668        -2383.081987134006        1565.691533844714         
-1568.586467500078        9399.053972661903         -450.4057029940886        2187.053387163716         46.12705915007973         3029.082634889724         1404.206540676343         -5149.812464668648        -7207.029113515659        -2388.081535922771        -2447.256899793341        1506.191418648261         
-1592.198302741992        9421.815715951438         -478.8534830298158        2189.368290418759         131.3171228201245         3047.830608395365         1431.294614348401         -5142.247549113235        -7243.480227137392        -2388.558361328032        -2510.60387634841         1446.181508569862         
-1615.778134728025        9444.387879394868         -507.2912837548356        2190.953366633956         216.4636093705776         3065.562602173974         1458.348093166103         -5134.558438613312        -7279.755939999712        -2388.238917594674        -2573.114028394106        1385.689327756496         
-1639.325768386712        9466.771648074326         -535.718618901883         2191.819197226971         301.5392404819722         3082.288259194058         1485.366662871951         -5126.746523348673        -7315.857077999768        -2387.135422015301        -2634.779575902037        1324.742067936226         
-1662.841013441954        9488.968195363414         -564.1350109766936        2191.976756172007         386.517643941741          3098.017929893162         1512.350017332516         -5118.813174242619        -7351.784461684903        -2385.260498983451        -2695.593818804889        1263.366541568597         
-1686.323684301489        9510.978683070221         -592.5399910777633        2191.437369199819         471.3733730566455         3112.76261936067          1539.297858336882         -5110.759743298404        -7387.538906249712        -2382.627134951574        -2755.55110580707         1201.589139062417         
-1709.773599948152        9532.804261578189         -620.9330987202702        2190.212673889589         556.0819213270443         3126.53393488811          1566.209895400592         -5102.587563928508        -7423.121221535403        -2379.24863447684         -2814.64680079848         1139.435790050746         
-1733.190583833872        9554.446069985104         -649.3138816639839        2188.314580833423         640.6197326180409         3139.344034180045         1593.085845574635         -5094.297951277695        -7458.532212031423        -2375.138577545775        -2872.87724723923         1076.931928678241         
-1756.574463776313        9575.905236240767         -677.6818957454816        2185.755236029523         724.9642070871196         3151.205574488442         1619.925433259821         -5085.892202539369        -7493.772676878783        -2370.310778342871        -2930.239730872505        1014.102462825278         
-1779.925071858059        9597.182877282437         -706.0367047137406        2182.546984637112         809.0937031380599         3162.131662903266         1646.728390025819         -5077.371597265359        -7528.843409875495        -2364.77924560137         -2986.732441104599        950.9717471654294         
-1803.242244328372        9618.280099168885         -734.3778800699802        2178.702336203132         892.9875356840785         3172.135808003368         1673.494454435262         -5068.737397669931        -7563.74519948379         -2358.558144650597        -3042.354431375919        887.5635599307716         
-1826.525821507283        9639.19799721241          -762.7050009109371        2174.233931449431         976.625971008325          3181.231873042474         1700.223371872256         -5059.990848927468        -7598.47882883891         -2351.661761249125        -3097.105578825867        823.9010832380736         
-1849.77564769215         9659.937656109745         -791.0176537757216        2169.154510688022         1059.990218511433         3189.434030816541         1726.914894375674         -5051.133179464203        -7633.045075759728        -2344.104467271522        -3150.986543532985        760.0068868151575         
-1872.991571066479        9680.500150070467         -819.3154324962525        2163.47688391358          1143.062419634487         3196.756720332836         1753.568780476606         -5042.165601244196        -7667.444712760567        -2335.900688295165        -3203.99872759101         695.9029149517301         
-1896.173443610969        9700.886542944587         -847.5979380510689        2157.213902603849         1225.825634243665         3203.214605375862         1780.184795040273         -5033.089310049429        -7701.678507064789        -2327.064873114257        -3256.144234258041        631.6104764916527         
-1919.32112101675         9721.097888347635         -875.8647784224013        2150.378433243386         1308.263824752241         3208.822535040876         1806.762709112008         -5023.905485754774        -7735.747220619553        -2317.611465190901        -3307.42582739389         567.1502376757271         
-1942.434462600751        9741.135229785054         -904.1155684565601        2142.983332570584         1390.361838250363         3213.595506285084         1833.30229976718          -5014.615292597155        -7769.651610111905        -2307.554876037568        -3357.846891377238        502.5422176409338         
