ELFO.MoonMJ2000Eq.X       ELFO.MoonMJ2000Eq.Y       ELFO.MoonMJ2000Eq.Z       
2695.001868412714         -5296.595936685771        -7905.632440134959        
2718.388098440715         -5286.594514174663        -7890.681031429347        
2741.724577050714         -5276.496148182079        -7875.584946710434        
2765.010710409202         -5266.300700008636        -7860.343979924484        
2788.245900362148         -5256.008029437755        -7844.957922755726        
2811.429544366256         -5245.617994728353        -7829.426564615394        
2834.561035419116         -5235.130452607336        -7813.749692630725        
2857.639761988481         -5224.545258262267        -7797.927091633806        
2880.665107940091         -5213.862265333708        -7781.958544150406        
2903.636452464852         -5203.081325907755        -7765.843830388669        
2926.553170004452         -5192.202290508299        -7749.58272822775         
2949.414630176383         -5181.225008089415        -7733.175013206368        
2972.22019769717          -5170.14932602756         -7716.620458511279        
2994.96923230472          -5158.975090113818        -7699.918834965669        
3017.661088679743         -5147.702144546041        -7683.069911017479        
3040.295116365189         -5136.330331920937        -7666.073452727644        
3062.870659685053         -5124.859493226148        -7648.929223758289        
3085.387057661661         -5113.289467832234        -7631.636985360812        
3107.843643931614         -5101.620093484671        -7614.196496363955        
3130.239746660343         -5089.851206295789        -7596.607513161769        
3152.574688455497         -5077.982640736605        -7578.869789701545        
3174.847786278347         -5066.014229628665        -7560.983077471676        
3197.058351354674         -5053.945804135947        -7542.947125489467        
3219.205689083145         -5041.777193756498        -7524.761680288902        
3241.28909894306          -5029.508226314312        -7506.426485908352        
3263.307874399994         -5017.138727950951        -7487.941283878252        
3285.261302810046         -5004.668523117245        -7469.305813208717        
3307.148665322457         -4992.097434565017        -7450.519810377165        
3328.969236780773         -4979.425283338627        -7431.583009315855        
3350.722285621858         -4966.651888766661        -7412.495141399442        
3372.407073773909         -4953.777068453535        -7393.255935432477        
3394.022856551805         -4940.800638271045        -7373.865117636931        
3415.56888255151          -4927.722412350005        -7354.322411639645        
3437.044393542223         -4914.542203071818        -7334.627538459834        
3458.448624356533         -4901.259821059997        -7314.780216496565        
3479.780802778958         -4887.875075171833        -7294.780161516232        
3501.040149432491         -4874.387772489921        -7274.627086640037        
3522.225877662946         -4860.797718313785        -7254.320702331537        
3543.337193421205         -4847.104716151502        -7233.860716384133        
3564.373295143945         -4833.308567711298        -7213.246833908674        
3585.333373631409         -4819.409072893235        -7192.478757321041        
3606.216611923533         -4805.406029780948        -7171.556186329799        
3627.022185173759         -4791.299234633261        -7150.478817923919        
3647.74926052033          -4777.088481876053        -7129.24634636052         
3668.39699695562          -4762.773564094052        -7107.858463152734        
3688.964545192546         -4748.35427202264         -7086.314857057609        
3709.451047529117         -4733.830394539909        -7064.615214064146        
3729.855637710018         -4719.201718658514        -7042.759217381386        
3750.177440785861         -4704.46802951787         -7020.746547426654        
3770.415572969709         -4689.62911037622         -6998.576881813908        
3790.569141491025         -4674.684742602898        -6976.249895342218        
3810.637244446727         -4659.634705670702        -6953.7652599844          
3830.618970649608         -4644.478777148324        -6931.122644875813        
3850.513399473683         -4629.21673269289         -6908.321716303322        
3870.319600696908         -4613.848346042665        -6885.362137694443        
3890.036634340242         -4598.373389009881        -6862.243569606719        
3909.663550504483         -4582.791631473679        -6838.965669717265        
3929.199389203452         -4567.102841373271        -6815.528092812594        
3948.643180193671         -4551.306784701184        -6791.930490778672        
3967.99394280155          -4535.403225496761        -6768.17251259122         
3987.250685746316         -4519.39192583978         -6744.253804306358        
4006.412406960211         -4503.27264584435         -6720.174009051487        
4025.478093404497         -4487.045143652984        -6695.93276701654         
4044.446720882202         -4470.709175430864        -6671.529715445569        
4063.317253847257         -4454.264495360432        -6646.964488628691        
4082.088645209325         -4437.710855636207        -6622.236717894426        
4100.759836135199         -4421.048006459852        -6597.346031602468        
4119.329755846004         -4404.275696035518        -6572.292055136859        
4137.797321410209         -4387.393670565638        -6547.074410899648        
4156.16143753269          -4370.401674246838        -6521.692718305061        
4174.420996339119         -4353.299449266357        -6496.146593774149        
4192.574877156294         -4336.086735798774        -6470.435650730022        
4210.621946287923         -4318.763272003096        -6444.559499593637        
4228.561056785227         -4301.328794020345        -6418.517747780221        
4246.391048213816         -4283.783035971472        -6392.309999696321        
4264.110746414633         -4266.125729955762        -6365.935856737553        
4281.71896326053          -4248.356606049798        -6339.39491728706         
4299.214496407483         -4230.475392306791        -6312.686776714727        
4316.596129041049         -4212.481814756538        -6285.8110273772          
4333.862629616342         -4194.375597405931        -6258.767258618744        
4351.012751593837         -4176.156462240047        -6231.555056772966        
4368.045233168523         -4157.824129223824        -6204.174005165507        
4384.958796993713         -4139.378316304457        -6176.623684117672        
4401.752149898733         -4120.818739414404        -6148.903670951102        
4418.423982600681         -4102.145112475191        -6121.013539993553        
4434.97296940966          -4083.357147401941        -6092.952862585757        
4451.397767927847         -4064.454554108699        -6064.721207089529        
4467.697018741688         -4045.437040514531        -6036.318138897088        
4483.869345107756         -4026.304312550696        -6007.743220441724        
4499.913352631091         -4007.056074168489        -5978.99601120982         
4515.827628936968         -3987.692027348225        -5950.076067754333        
4531.610743334983         -3968.211872109197        -5920.982943709827        
4547.261246475857         -3948.615306520733        -5891.716189809042        
4562.777670000214         -3928.902026714233        -5862.275353901186        
4578.158526179846         -3909.071726896567        -5832.659980971974        
4593.402307550656         -3889.124099364606        -5802.869613165498        
4608.507486537157         -3869.058834521056        -5772.90378980805         
4623.472515068657         -3848.87562089166         -5742.762047433938        
4638.295824186353         -3828.574145143779        -5712.443919813475        
4652.975823641638         -3808.154092106546        -5681.948937983154        
4667.510901484988         -3787.615144792522        -5651.276630278178        
4681.899423645285         -3766.956984420991        -5620.426522367434        
4696.139733499498         -3746.17929044296         -5589.398137291038        
4710.230151432101         -3725.28174056804         -5558.190995500565        
4724.168974384258         -3704.264010793078        -5526.804614902099        
4737.954475392529         -3683.125775432913        -5495.238510902236        
4751.584903116047         -3661.86670715308         -5463.492196457177        
4765.05848135351          -3640.486477004742        -5431.565182125094        
4778.373408547312         -3618.984754461897        -5399.456976121837        
4791.527857277077         -3597.361207460926        -5367.167084380271        
4804.519973740214         -3575.615502442743        -5334.695010613304        
4817.34787721996          -3553.747304397373        -5302.040256380824        
4830.009659540898         -3531.756276911488        -5269.202321160759        
4842.503384511045         -3509.642082218677        -5236.180702424404        
4854.827087350015         -3487.404381252767        -5202.974895716266        
4866.978774103511         -3465.042833704239        -5169.584394738631        
4878.956421043375         -3442.557098080099        -5136.00869144102         
4890.757974052452         -3419.946831767054        -5102.247276114904        
4902.381347994495         -3397.211691098404        -5068.299637493765        
4913.824426068284         -3374.351331424696        -5034.165262858871        
4925.085059145465         -3351.365407188379        -4999.843638151055        
4936.161065091728         -3328.253572002679        -4965.334248088635        
4947.050228071166         -3305.0154787348          -4930.636576291985        
4957.750297832652         -3281.650779593663        -4895.750105414882        
4968.258988978167         -3258.159126222643        -4860.67431728309         
4978.573980212444         -3234.540169797081        -4825.40869304047         
4988.692913573585         -3210.793561127386        -4789.952713302962        
4998.613393643522         -3186.918950767373        -4754.305858320884        
5008.332986738475         -3162.91598912864         -4718.467608149891        
5017.849220077973         -3138.784326600959        -4682.437442831058        
5027.159580932872         -3114.523613679004        -4646.21484258047         
5036.261515750433         -3090.133501095872        -4609.799287988862        
5045.15242925717          -3065.613639963558        -4573.190260231739        
5053.829683537304         -3040.963681920839        -4536.387241290504        
5062.29059708782          -3016.183279288874        -4499.389714185148        
5070.532443847565         -2991.272085234916        -4462.197163219033        
5078.552452201431         -2966.229753944543        -4424.809074236422        
5086.34780395712          -2941.055940802748        -4387.224934893307        
5093.915633295022         -2915.750302584536        -4349.444234942257        
5101.253025690152         -2890.312497655221        -4311.466466531947        
5108.357016804046         -2864.742186181116        -4273.291124522097        
5115.224591347796         -2839.039030350963        -4234.917706814598        
5121.852681913762         -2813.202694608903        -4196.345714701634        
5128.238167775213         -2787.232845899198        -4157.574653231612        
5134.377873653721         -2761.129153923641        -4118.604031593841        
5140.268568452448         -2734.891291411986        -4079.433363522883        
5145.906963954971         -2708.518934406369        -4040.062167723543        
5151.28971348796          -2682.011762560127        -4000.489968317568        
5156.41341054684          -2655.369459451918        -3960.716295313145        
5161.274587384018         -2628.591712915906        -3920.740685098343        
5165.869713557011         -2601.678215388805        -3880.562680959742        
5170.195194436878         -2574.628664274496        -3840.181833627492        
5174.247369674675         -2547.442762327511        -3799.597701848204        
5178.022511625022         -2520.120218055832        -3758.809852987077        
5181.516823725426         -2492.66074614448         -3717.817863660719        
5184.726438830374         -2465.064067900588        -3676.62132040237         
5187.647417497821         -2437.329911721332        -3635.219820361053        
5190.275746228232         -2409.458013585754        -3593.612972036528        
5192.607335652981         -2381.448117571868        -3551.800396051844        
5194.638018671889         -2353.299976400114        -3509.781725965517        
5196.363548538007         -2325.013352004884        -3467.556609125346        
5197.77959688782          -2296.588016135283        -3425.12470756609         
5198.88175171538          -2268.023750986875        -3382.485698953307        
5199.665515289002         -2239.320349865971        -3339.639277575832        
5200.126302008459         -2210.477617888129        -3296.585155389403        
5200.259436201246         -2181.49537271286         -3253.323063114218        
5200.060149855737         -2152.373445316261        -3209.852751389302        
5199.523580290261         -2123.111680803791        -3166.173991986692        
5198.644767754886         -2093.709939265245        -3122.286579088661        
5197.418652965862         -2064.16809667417         -3078.19033063142         
5195.840074568929         -2034.486045834288        -3033.885089718846        
5193.903766531323         -2004.663697375319        -2989.370726110072        
5191.604355458752         -1974.700980800902        -2944.647137784934        
5188.936357837345         -1944.59784559159         -2899.714252591519        
5185.89417719678          -1914.354262365785        -2854.572029980372        
5182.472101193678         -1883.97022410194         -2809.220462830053        
5178.664298612915         -1853.445747425256        -2763.659579369098        
5174.464816285064         -1822.780873962518        -2717.889445199773        
5169.867575917451         -1791.975671768931        -2671.910165429159        
5164.866370837321         -1761.030236830818        -2625.721886913667        
5159.454862645362         -1729.944694648424        -2579.324800623173        
5153.62657777674          -1698.719201903499        -2532.719144131621        
5147.374903968885         -1667.353948216187        -2485.905204241055        
5140.693086633459         -1635.84915799633         -2438.883319746656        
5133.574225130957         -1604.205092394579        -2391.65388435077         
5126.011268946808         -1572.422051358939        -2344.217349734281        
5117.997013766377         -1540.500375802585        -2296.574228794307        
5109.524097448797         -1508.440449889589        -2248.725099057698        
5100.584995897254         -1476.242703444819        -2200.67060628028         
5091.172018825833         -1443.907614495693        -2152.411468242553        
5081.277305420837         -1411.435711952756        -2103.948478753031        
5070.892819897155         -1378.827578437471        -2055.282511871148        
5060.0103469491           -1346.083853265518        -2006.414526362372        
5048.621487095428         -1313.205235594447        -1957.345570398888        
5036.717651919811         -1280.192487745473        -1908.076786520003        
5024.290059206658         -1247.046438709149        -1858.609416867286        
5011.32972797507          -1213.767987845757        -1808.944808710319        
4997.827473411511         -1180.358108791552        -1759.084420279883        
4983.773901705281         -1146.817853582965        -1709.029826926384        
4969.159404789156         -1113.14835701116         -1658.78272762234         
4953.974154989875         -1079.350841220439        -1608.344951828883        
4938.208099593641         -1045.426620564613        -1557.718466747378        
4921.850955332862         -1011.377106736225        -1506.905384978389        
4904.892202801595         -977.2038141844823        -1455.907972611618        
4887.321080808004         -942.908365838477         -1404.728657771717        
4869.126580674667         -908.4924991533044        -1353.370039646135        
4850.297440498136         -873.9580724978587        -1301.834898022924        
4830.822139381431         -839.3070719035313        -1250.12620336753         
4810.688891655242         -804.541618194824         -1198.247127469585        
4789.885641105997         -769.6639745233406        -1146.201054691948        
4768.400055231119         -734.6765543281363        -1093.991593856255        
4746.219519544684         -699.5819297464041        -1041.622590800744        
4723.33113196044          -664.3828404997184        -989.0981416479444        
4699.72169728158          -629.0822032821161        -936.4226068217067        
4675.377721831319         -593.6831216778664        -883.6006258547204        
4650.285408262629         -558.1888966374972        -830.6371330296315        
4624.430650589289         -522.6030375423434        -777.5373738985872        
4597.799029486487         -486.9292738887889        -724.3069227279339        
4570.375807915232         -451.1715676247259        -670.9517009164047        
4542.145927129895         -415.3341261715832        -617.4779964369518        
4513.094003136328         -379.4214161667915        -563.8924843537097        
4483.204323675658         -343.438177961827         -510.2022484672634        
4452.460845816182         -307.3894409125351        -456.4148041421431        
4420.847194247064         -271.2805394983006        -402.5381223719014        
4388.346660375188         -235.1171303074807        -348.5806551371934        
4354.942202340288         -198.9052099266119        -294.5513621128193        
4320.616446073516         -162.6511337703705        -240.45973877918          
4285.351687538787         -126.3616358890431        -186.315845992729         
4249.129896310624         -90.04384978882445        -132.130341068194         
4211.93272065802          -53.70533029870421        -77.91451042307017        
4173.741494319751         -17.35407651534479        -23.68030383097357        
4134.537245175918         19.00144414593524         30.55962967404776         
4094.300706039998         55.3522707700904          84.79190420654049         
4053.012327815057         91.68892261247674         139.0023577241009         
4010.652295283217         128.0013716077665         193.176010989162          
3967.200545817788         164.2790137138945         247.2970247919366         
3922.636791334779         200.5106390962756         301.3486554430419         
3876.940543826495         236.6844011695503         355.3132085617326         
3830.09114484617          272.7877845283801         409.1719912063127         
3782.067799341574         308.8075718143518         462.9052624180986         
3732.849614264269         344.729809586308          516.4921822789111         
3682.415642409469         380.5397732829733         569.9107596155154         
3630.744931969792         416.2219313932437         623.1377985234139         
3577.816582314554         451.759908979162          676.1488439267996         
3523.609806530294         487.1364507307298         728.9181264425861         
3468.104001282016         522.3333837702812         781.4185068744118         
3411.278824572917         557.3315804685553         833.6214207277808         
3353.114281994291         592.1109215829056         885.4968232112515         
3293.590822061815         626.6502600835229         937.0131352700118         
3232.689441234397         660.9273860938119         988.1371912889808         
3170.39179919468          694.9189934373862         1038.834189201516         
3106.680344944645         728.6006483564852         1089.067643847891         
3041.538454223948         761.9467610443826         1138.799344543309         
2974.950578694639         794.9305607162969         1187.989317938845         
2906.902407248213         827.5240750307858         1236.595797387687         
2837.381039676373         859.6981147617043         1284.575200162195         
2766.375172801316         891.4222647119605         1331.882114002045         
2693.875298983126         922.6648819480761         1378.469294605879         
2619.873916703684         953.3931025195925         1424.287675804997         
2544.365752670099         983.5728579033603         1469.286394271519         
2467.347994578304         1013.168902476988         1513.41283070924          
2388.82053333451          1042.144853372884         1556.612669545138         
2308.78621314239          1070.463244087805         1598.829979175003         
2227.251087431912         1098.085593217984         1640.007314807946         
2144.224678139435         1124.972489648018         1680.085845891706         
2059.720235346875         1151.083695437075         1719.005509972449         
1973.754993770446         1176.378267510008         1756.705194638736         
1886.350422063551         1200.814699068171         1793.12294890888          
1797.532460387272         1224.351081377652         1828.196225035681         
1707.331741226255         1246.945286267684         1861.862151216097         
1615.783788013505         1268.555169278072         1894.057835104024         
1522.929185808694         1289.13879293151          1924.720697334975         
1428.813718076504         1308.654669083029         1953.788833491075         
1333.488463566464         1327.062018724013         1981.201402079903         
1237.009847432841         1344.321047006772         2006.899035192437         
1139.439641068631         1360.393230629241         2030.824267572309         
1040.844905682025         1375.2416140969           2052.921978901482         
941.2978754240321         1388.831110786807         2073.13984322211          
840.8757768835058         1401.128804201842         2091.428778610243         
739.6605829973705         1412.104244349626         2107.743389535572         
637.7387008577934         1421.729733840839         2122.042393830656         
535.2005945071578         1429.980598105889         2134.28902589911          
432.1403455369873         1436.835434106441         2144.451407760287         
328.6551560848602         1442.276332091875         2152.502879790256         
224.8448005659156         1446.289065332152         2158.422283593078         
120.8110340905259         1448.863243345186         2162.194190315277         
16.65696692687925         1449.992424910772         2163.809068874056         
-87.51358451799024        1449.674188093777         2163.26338995796          
-191.5967589439242        1447.910155544349         2160.559663218737         
-295.4893119769404        1444.705974457174         2155.706406735138         
-399.0892668965971        1440.07125170606          2148.718049524876         
-502.2965429819888        1434.01944577774          2139.614769537693         
-605.0135509265237        1426.567718167222         2128.422271117932         
-707.1457458403311        1417.73674782642          2115.171507317871         
-808.6021297081024        1407.550513046226         2099.898353624187         
-909.2956967410282        1396.036045771179         2082.643240585647         
-1009.143816780183        1383.223163774281         2063.450753468387         
-1108.068553701858        1369.144186346486         2042.3692073985           
-1205.996917551267        1353.833639177668         2019.450206477042         
-1302.861050815962        1337.327953936881         1994.748195090433         
-1398.598350762564        1319.665167721614         1968.320009125506         
-1493.151531057374        1300.884627073712         1940.224434085714         
-1586.468626932183        1281.026700690243         1910.521776252303         
-1678.502948940324        1260.132504331967         1879.273452099529         
-1769.212990876636        1238.243640783199         1846.541600208722         
-1858.562297739438        1215.401957075766         1812.388718973612         
-1946.519299708249        1191.649320576907         1776.877332480857         
-2033.057118042721        1167.027414974247         1740.069686107796         
-2118.15334859537         1141.57755667968          1702.027472619244         
-2201.789828307985        1115.340531725742         1662.811588876379         
-2283.952389658079        1088.356452845605         1622.481922698826         
-2364.63060755789         1060.664636111193         1581.097168946435         
-2443.817542713543        1032.303496251916         1538.714673508279         
-2521.509484941373        1003.31045958426          1495.390303597815         
-2597.705699433922        973.7218933459808         1451.178342547159         
-2672.40817847749         943.5730501401704         1406.131407161709         
-2745.621400664444        912.8980261495162         1360.300385628376         
-2817.352099218115        881.7297317706834         1313.734393956605         
-2887.60904066154         850.0998733383894         1266.480748961243         
-2956.40281472099         818.038944651038          1218.584955861057         
-3023.745636053151        785.5762270695413         1170.090708656964         
-3089.651158128865        752.7397970341699         1121.039901564174         
-3154.134299386118        719.5565399245679         1071.472649893702         
-3217.211081586371        686.0521692745097         1021.427318908158         
-3278.898480159056        652.2512504407641         970.9405593079427         
-3339.214286202914        618.1772279125289         920.0473481349836         
-3398.176979722921        583.8524555332406         868.7810340082724         
-3455.805613613862        549.2982289882493         817.1733857273066         
-3512.119707855396        514.5348199885048         765.254643394328          
-3567.139153352298        479.5815116523299         713.0535713134013         
-3620.88412483799         444.456634653543          660.5975120230869         
-3673.375002254848        409.1776037646632         607.9124409095602         
-3724.632300028345        373.7609544789739         555.0230209289584         
-3774.676603665459        338.2223794439633         501.9526570411108         
-3823.528513123223        302.5767644834414         448.7235500223396         
-3871.208592416137        266.838224024119          395.3567493835944         
-3917.73732495599         231.0201357769984         341.8722051708828         
-3963.135074142541        195.1351745542925         288.2888184705371         
-4007.422048753069        159.1953451284207         234.6244904804917         
-4050.618272705527        123.2120140627376         180.8961700428554         
-4092.743558798742        87.19594046301791         127.1198995620216         
-4133.81748606154         51.15730561529926         73.31085925767547         
-4173.859380367503        15.10574149015883         19.48340972282313         
-4212.888298000966        -20.94964189497114        -34.34886722494412        
-4250.923011881823        -57.00023025347036        -88.173129396062          
-4287.982000182383        -93.03787993731385        -141.9772367703117        
-4324.083437090623        -129.0548939580622        -195.749715701495         
-4359.245185494947        -165.0439990990271        -249.4797247522874        
-4393.484791386523        -200.9983240918664        -303.1570221192887        
-4426.819479790924        -236.9113788279647        -356.7719346036683        
-4459.266152060241        -272.7770345720055        -410.3153280788756        
-4490.841384370578        -308.58950514358          -463.7785794040465        
-4521.561427285313        -344.3433290314279        -517.1535497302102        
-4551.442206256557        -380.0333524039888        -570.4325591451125        
-4580.499322951189        -415.6547129798128        -623.6083626019536        
-4608.748057297023        -451.202824721302         -676.6741270776547        
-4636.203370155883        -486.6733633157419        -729.623409906395         
-4662.879906540038        -522.0622524077044        -782.4501382353119        
-4688.791999295645        -557.3656505482068        -835.14858955003          
-4713.953673186072        -592.5799388263695        -887.7133732192742        
-4738.378649313352        -627.7017091505841        -940.1394130090775        
-4762.0803498241          -662.7277531471191        -992.4219305187435        
-4785.071902850876        -697.6550516454445        -1044.556429492506        
-4807.366147645051        -732.4807647202542        -1096.538680962425        
-4828.975639863638        -767.2022222619853        -1148.364709179863        
-4849.912656974164        -801.8169150481554        -1200.030778294778        
-4870.189203748247        -836.322486289675         -1251.533379743676        
-4889.817017816182        -870.7167236268579        -1302.869220308959        
-4908.807575259008        -904.9975515515252        -1354.035210814152        
-4927.172096216585        -939.1630242324318        -1405.02845542095         
-4944.921550493396        -973.2113187223877        -1455.846241496125        
-4962.066663146135        -1007.140728526705        -1506.486030017397        
-4978.617920038698        -1040.949657513251        -1556.945446489401        
-4994.585573352175        -1074.636614145929        -1607.222272342013        
-5009.979647039378        -1108.200206023859        -1657.314436784967        
-5024.809942215215        -1141.639134709607        -1707.220009093973        
-5039.086042474431        -1174.952190831056        -1756.937191304751        
-5052.817319130467        -1208.138249441647        -1806.464311292992        
-5066.012936370214        -1241.196265625142        -1855.799816218983        
-5078.681856319425        -1274.125270331584        -1904.942266317164        
-5090.832844015851        -1306.924366431747        -1953.890329011825        
-5102.474472286412        -1339.592724978327        -2002.642773341096        
-5113.615126526682        -1372.129581662448        -2051.19846467251         
-5124.263009380666        -1404.534233455081        -2099.556359694245        
-5134.42614531971         -1436.806035423055        -2147.715501667102        
-5144.112385119661        -1468.944397710511        -2195.675015923065        
-5153.329410236853        -1500.94878267654         -2243.434105596993        
-5162.084737081255        -1532.818702180739        -2290.99204757894         
-5170.385721189145        -1564.553715008631        -2338.348188675183        
-5178.239561293914        -1596.15342442946         -2385.501941966599        
-5185.653303297819        -1627.617475879146        -2432.452783353874        
-5192.633844144002        -1658.945554761769        -2479.200248279492        
-5199.187935591035        -1690.137384363261        -2525.743928617005        
-5205.32218789123         -1721.192723871151        -2572.083469718695        
-5211.043073373672        -1752.111366494952        -2618.218567613105        
-5216.356929934409        -1782.893137681589        -2664.148966344583        
-5221.26996443473         -1813.53789342106         -2709.874455447163        
-5225.788256009575        -1844.045518637329        -2755.394867545874        
-5229.917759288277        -1874.415925660185        -2800.710076078503        
-5233.664307528583        -1904.649052773646        -2845.819993131721        
-5237.033615666733        -1934.744862836917        -2890.724567385412        
-5240.031283285061        -1964.70334197428         -2935.423782159596        
-5242.662797499157        -1994.524498329993        -2979.917653558659        
-5244.933535766148        -2024.208360885095        -3024.206228707655        
-5246.848768616968        -2053.75497833293         -3068.289584076148        
-5248.413662313367        -2083.164418010056        -3112.167823884854        
-5249.633281432209        -2112.436764879967        -3155.841078590965        
-5250.51259137888         -2141.572120566911        -3199.309503447977        
-5251.05646083178         -2170.570602437016        -3242.573277136391        
-5251.269664119231        -2199.432342724496        -3285.632600461453        
-5251.15688353125         -2228.157487700679        -3328.487695114709        
-5250.722711567534        -2256.746196883483        -3371.138802496018        
-5249.971653123328        -2285.198642285512        -3413.58618259299         
-5248.908127615694        -2313.515007698632        -3455.830112915035        
-5247.536471050524        -2341.695488013385        -3497.870887479097        
-5245.860938033322        -2369.740288571367        -3539.708815844722        
-5243.885703724285        -2397.649624548896        -3581.344222195767        
-5241.614865740063        -2425.4237203706          -3622.777444466577        
-5239.052446003014        -2453.062809151175        -3664.008833510357        
-5236.202392540057        -2480.567132164171        -3705.038752307679        
-5233.068581232219        -2507.936938336265        -3745.867575213124        
-5229.654817516508        -2535.172483765942        -3786.495687238159        
-5225.964838041458        -2562.27403126526         -3826.923483368548        
-5222.002312277211        -2589.241849923594        -3867.151367914536        
-5217.770844082756        -2616.076214692366        -3907.179753892204        
-5213.273973229574        -2642.777405989676        -3947.009062434568        
-5208.515176885296        -2669.34570932381         -3986.639722230866        
-5203.497871056374        -2695.781414934841        -4026.072168992716        
-5198.225411992637        -2722.084817453389        -4065.30684494591         
-5192.701097553771        -2748.25621557569         -4104.344198346495        
-5186.928168539249        -2774.295911754249        -4143.184683020074        
-5180.909809983219        -2800.204211903227        -4181.82875792314         
-5174.649152414233        -2825.981425118051        -4220.276886725493        
-5168.149273082148        -2851.627863408328        -4258.529537412622        
-5161.413197152258        -2877.143841443671        -4296.587181907169        
-5154.44389886799         -2902.52967631162         -4334.450295708564        
-5147.244302683161        -2927.785687287222        -4372.119357549978        
-5139.817284364195        -2952.912195613666        -4409.594849071771        
-5132.165672064002        -2977.909524293485        -4446.877254510611        
-5124.292247367557        -3002.777997889818        -4483.967060403666        
-5116.199746310478        -3027.517942337159        -4520.864755306975        
-5107.890860371001        -3052.129684761399        -4557.570829527525        
-5099.368237436749        -3076.61355330846         -4594.085774868261        
-5090.634482746478        -3100.969876981297        -4630.410084385432        
-5081.692159807484        -3125.198985484763        -4666.544252157873        
-5072.543791290023        -3149.301209078098        -4702.488773067395        
-5063.191859898332        -3173.276878434568        -4738.244142590011        
-5053.638809220516        -3197.126324508019        -4773.81085659736         
-5043.887044555973        -3220.849878406007        -4809.189411167936        
-5033.938933722558        -3244.447871269062        -4844.380302407604        
-5023.796807843493        -3267.920634156122        -4879.384026279033        
-5013.462962114252        -3291.268497935482        -4914.201078439633        
-5002.939656550821        -3314.491793181282        -4948.831954087538        
-4992.229116719158        -3337.590850075154        -4983.277147815374        
-4981.333534446429        -3360.565998312843        -5017.537153471407        
-4970.255068515078        -3383.417567015524        -5051.61246402769         
-4958.995845339727        -3406.145884645652        -5085.503571454959        
-4947.557959627535        -3428.751278927099        -5119.210966603961        
-4935.943475022388        -3451.234076769484        -5152.735139092874        
-4924.154424733657        -3473.594604196303        -5186.076577200627        
-4912.192812149529        -3495.833186276926        -5219.235767765742        
-4900.060611435794        -3517.950147062074        -5252.213196090561        
-4887.759768120246        -3539.945809522818        -5285.009345850551        
-4875.292199662828        -3561.820495492764        -5317.62469900844         
-4862.659796012624        -3583.574525613367        -5350.059735733048        
-4849.864420151454        -3605.2082192823          -5382.314934322509        
-4836.907908624504        -3626.721894604518        -5414.390771131744        
-4823.792072058772        -3648.115868346198        -5446.287720503984        
-4810.51869566919         -3669.390455891131        -5478.006254706124        
-4797.089539752807        -3690.545971199725        -5509.5468438678          
-4783.506340171734        -3711.582726770255        -5540.909955923984        
-4769.77080882492         -3732.501033602428        -5572.096056560884        
-4755.88463410869         -3753.301201163107        -5603.105609165141        
-4741.849481367099        -3773.983537354114        -5633.939074776041        
-4727.666993331863        -3794.548348481898        -5664.596912040637        
-4713.33879055205         -3814.995939229222        -5695.079577171746        
-4698.866471814399        -3835.326612628545        -5725.387523908503        
-4684.251614553796        -3855.540670037139        -5755.521203479548        
-4669.495775254676        -3875.638411113876        -5785.481064568652        
-4654.600489843288        -3895.620133797551        -5815.267553282582        
-4639.567274071625        -3915.48613428665         -5844.881113121279        
-4624.397623891942        -3935.236707020653        -5874.322184950106        
-4609.093015824095        -3954.872144662542        -5903.591206974088        
-4593.654907313641        -3974.392738082781        -5932.68861471417         
-4578.084737083002        -3993.798776344382        -5961.614840985218        
-4562.383925474365        -4013.090546689215        -5990.370315875836        
-4546.553874785313        -4032.268334525492        -6018.955466729851        
-4530.595969597052        -4051.332423416199        -6047.370718129387        
-4514.511577095836        -4070.28309506872         -6075.616491879424        
-4498.302047386998        -4089.120629325262        -6103.693206993928        
-4481.968713802577        -4107.84530415434         -6131.601279683229        
-4465.512893202365        -4126.457395643127        -6159.341123342812        
-4448.935886268271        -4144.957177990625        -6186.913148543346        
-4432.238977792906        -4163.344923501631        -6214.317763021892        
-4415.423436961486        -4181.620902581519        -6241.555371674294        
-4398.490517628263        -4199.785383731738        -6268.626376548644        
-4381.441458587185        -4217.83863354598         -6295.531176839751        
-4364.27748383634         -4235.780916707095        -6322.270168884679        
-4346.999802837672        -4253.612495984518        -6348.843746159131        
-4329.609610770887        -4271.333632232374        -6375.252299274827        
-4312.108088781999        -4288.944584388213        -6401.496215977655        
-4294.49640422716         -4306.445609472139        -6427.575881146673        
-4276.775710911257        -4323.836962586618        -6453.491676793856        
-4258.947149321728        -4341.118896916654        -6479.243982064654        
-4241.011846857611        -4358.291663730502        -6504.833173239109        
-4222.970918053994        -4375.355512380862        -6530.259623733764        
-4204.825464801805        -4392.310690306345        -6555.523704104147        
-4186.57657656353         -4409.157443033546        -6580.625782047813        
-4168.225330584275        -4425.896014179307        -6605.56622240803         
-4149.772792098927        -4442.526645453501        -6630.345387177957        
-4131.220014534832        -4459.04957666203         -6654.963635505315        
-4112.568039711041        -4475.46504571024         -6679.421323697577        
-4093.817898033012        -4491.773288606564        -6703.718805227581        
-4074.97060868406         -4507.974539466508        -6727.856430739586        
-4056.02717981278         -4524.06903051697         -6751.834548055762        
-4036.988608716871        -4540.05699210061         -6775.653502182991        
